SURVEY:  LOWZ                
SNID: 1992bg 
IAUC: 1992bg
RA:   115.485620 deg
DECL:   -62.519440 deg 
RA_HOST:   115.487500
DEC_HOST:   -62.520720
MWEBV: 0.185 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.035244 +- 0.00015 
REDSHIFT_CMB: 0.0357394 +- 0.00015 
VPEC: 169.3017 +- 250.0
HOSTGAL_LOGMASS: 10.712172 +- 0.280891
SEARCH_PEAKMJD:  48915.398
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  46
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48919.801  B  NULL    9358.4      258.58      17.572   0.030
OBS: 48919.801  V  NULL    11727.      324.04      17.327   0.030
OBS: 48919.801  I  NULL    9682.8      267.55      17.535   0.030
OBS: 48920.719  B  NULL    8806.4      365.00      17.638   0.045
OBS: 48920.719  V  NULL    11272.      373.75      17.370   0.036
OBS: 48922.820  B  NULL    7712.6      220.21      17.782   0.031
OBS: 48922.820  V  NULL    10725.      296.35      17.424   0.030
OBS: 48922.820  I  NULL    8340.7      245.82      17.697   0.032
OBS: 48923.871  B  NULL    7257.7      240.65      17.848   0.036
OBS: 48923.871  V  NULL    10065.      296.64      17.493   0.032
OBS: 48924.859  B  NULL    6748.4      261.05      17.927   0.042
OBS: 48924.859  V  NULL    9549.9      316.65      17.550   0.036
OBS: 48925.859  B  NULL    6009.0      171.57      18.053   0.031
OBS: 48925.859  V  NULL    9094.9      251.30      17.603   0.030
OBS: 48925.859  I  NULL    6711.2      241.07      17.933   0.039
OBS: 48926.871  B  NULL    5209.5      158.34      18.208   0.033
OBS: 48926.871  V  NULL    8693.6      256.23      17.652   0.032
OBS: 48926.871  I  NULL    7827.1      821.83      17.766   0.114
OBS: 48940.840  B  NULL    1398.3      77.273      19.636   0.060
OBS: 48940.840  V  NULL    3999.4      176.81      18.495   0.048
OBS: 48940.840  I  NULL    7509.3      546.39      17.811   0.079
OBS: 48941.828  B  NULL    1269.4      49.105      19.741   0.042
OBS: 48941.828  V  NULL    3926.4      112.11      18.515   0.031
OBS: 48946.828  B  NULL    848.01      33.585      20.179   0.043
OBS: 48946.828  V  NULL    2736.5      93.256      18.907   0.037
OBS: 48946.828  I  NULL    6655.8      275.86      17.942   0.045
OBS: 48953.828  B  NULL    622.87      24.669      20.514   0.043
OBS: 48953.828  V  NULL    1886.2      59.068      19.311   0.034
OBS: 48954.852  B  NULL    414.95      108.54      20.955   0.284
OBS: 48954.852  I  NULL    3819.4      130.16      18.545   0.037
OBS: 48955.852  B  NULL    460.04      73.303      20.843   0.173
OBS: 48956.828  V  NULL    1728.2      52.528      19.406   0.033
OBS: 48969.781  B  NULL    502.57      43.974      20.747   0.095
OBS: 48969.781  V  NULL    1222.4      48.411      19.782   0.043
OBS: 48969.781  I  NULL    2122.3      93.825      19.183   0.048
OBS: 48975.828  B  NULL    414.95      27.135      20.955   0.071
OBS: 48975.828  V  NULL    1056.8      35.041      19.940   0.036
OBS: 48975.828  I  NULL    1788.1      83.994      19.369   0.051
OBS: 48978.781  B  NULL    329.91      66.850      21.204   0.220
OBS: 48978.781  V  NULL    1104.6      71.215      19.892   0.070
OBS: 48978.781  I  NULL    1685.8      111.79      19.433   0.072
OBS: 48979.770  B  NULL    427.37      24.798      20.923   0.063
OBS: 48979.770  V  NULL    1047.1      35.684      19.950   0.037
OBS: 48979.770  I  NULL    1519.2      86.750      19.546   0.062
OBS: 48979.852  B  NULL    398.84      15.061      20.998   0.041
OBS: 48979.852  V  NULL    1054.9      32.062      19.942   0.033
END: 
