SURVEY:  LOWZ                
SNID: 1992ae 
IAUC: 1992ae
RA:   322.074750 deg
DECL:   -61.550390 deg 
RA_HOST:   322.072000
DEC_HOST:   -61.550920
MWEBV: 0.036 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.0752 +- 9e-05 
REDSHIFT_CMB: 0.0747771 +- 9e-05 
VPEC: 104.46113 +- 250.0
HOSTGAL_LOGMASS: 10.307791 +- 0.300000
SEARCH_PEAKMJD:  48803.172
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  29
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48805.828  V  NULL    4103.9      117.18      18.467   0.031
OBS: 48807.672  B  NULL    3314.4      644.11      18.699   0.211
OBS: 48807.672  V  NULL    3614.1      359.50      18.605   0.108
OBS: 48807.820  B  NULL    3317.4      164.99      18.698   0.054
OBS: 48807.820  V  NULL    4003.1      132.73      18.494   0.036
OBS: 48809.922  B  NULL    2892.0      90.564      18.847   0.034
OBS: 48809.922  V  NULL    3600.8      112.76      18.609   0.034
OBS: 48812.801  B  NULL    2603.8      316.55      18.961   0.132
OBS: 48812.801  V  NULL    3067.6      183.65      18.783   0.065
OBS: 48813.660  B  NULL    2149.8      79.202      19.169   0.040
OBS: 48813.660  V  NULL    3042.3      98.072      18.792   0.035
OBS: 48816.859  B  NULL    2013.7      311.59      19.240   0.168
OBS: 48816.859  V  NULL    2368.1      163.58      19.064   0.075
OBS: 48818.801  B  NULL    1379.1      261.66      19.651   0.206
OBS: 48818.801  V  NULL    2251.1      138.91      19.119   0.067
OBS: 48818.809  B  NULL    1172.7      361.84      19.827   0.335
OBS: 48818.809  V  NULL    2019.3      161.81      19.237   0.087
OBS: 48822.762  B  NULL    850.35      56.391      20.176   0.072
OBS: 48822.762  V  NULL    1907.2      72.021      19.299   0.041
OBS: 48830.859  B  NULL    374.63      22.083      21.066   0.064
OBS: 48830.859  V  NULL    1080.4      39.805      19.916   0.040
OBS: 48831.801  B  NULL    321.81      23.415      21.231   0.079
OBS: 48831.801  V  NULL    1007.4      48.248      19.992   0.052
OBS: 48834.879  B  NULL    274.66      22.009      21.403   0.087
OBS: 48834.879  V  NULL    774.11      32.797      20.278   0.046
OBS: 48835.852  B  NULL    230.57      17.838      21.593   0.084
OBS: 48835.852  V  NULL    793.60      29.968      20.251   0.041
OBS: 48844.910  B  NULL    168.27      18.908      21.935   0.122
OBS: 48844.910  V  NULL    496.59      23.784      20.760   0.052
END: 
