SURVEY:  LOWZ                
SNID: 1992A 
IAUC: 1992A
RA:    54.114210 deg
DECL:   -34.958720 deg 
RA_HOST:    54.114960
DEC_HOST:   -34.976220
MWEBV: 0.018 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.006188 +- 0.00015 
REDSHIFT_CMB: 0.0058688 +- 0.00015 
VPEC: -207.672 +- 250.0
SEARCH_PEAKMJD:  48640.629
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 298
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48633.621  B  NULL   0.49568E+06  7304.6      13.262   0.016
OBS: 48633.621  V  NULL   0.49797E+06  4586.4      13.257   0.010
OBS: 48634.578  U  NULL   0.86139E+06  46015.      12.662   0.058
OBS: 48634.578  B  NULL   0.60814E+06  8401.7      13.040   0.015
OBS: 48634.578  V  NULL   0.59484E+06  5478.7      13.064   0.010
OBS: 48634.578  R  NULL   0.66988E+06  9254.8      12.935   0.015
OBS: 48634.578  I  NULL   0.60590E+06  10045.      13.044   0.018
OBS: 48635.570  U  NULL   0.97634E+06  52156.      12.526   0.058
OBS: 48635.570  B  NULL   0.70599E+06  9753.6      12.878   0.015
OBS: 48635.570  V  NULL   0.68738E+06  6331.0      12.907   0.010
OBS: 48635.570  R  NULL   0.76913E+06  10626.      12.785   0.015
OBS: 48635.570  I  NULL   0.68612E+06  11375.      12.909   0.018
OBS: 48636.059  B  NULL   0.71779E+06  6611.1      12.860   0.010
OBS: 48636.059  V  NULL   0.76560E+06  7051.4      12.790   0.010
OBS: 48636.059  R  NULL   0.79433E+06  7316.0      12.750   0.010
OBS: 48636.570  U  NULL   0.10755E+07  57452.      12.421   0.058
OBS: 48636.570  B  NULL   0.79947E+06  11045.      12.743   0.015
OBS: 48636.570  V  NULL   0.76771E+06  7070.9      12.787   0.010
OBS: 48636.570  R  NULL   0.78922E+06  10904.      12.757   0.015
OBS: 48636.570  I  NULL   0.73249E+06  12144.      12.838   0.018
OBS: 48637.031  B  NULL   0.79433E+06  7316.0      12.750   0.010
OBS: 48637.031  V  NULL   0.80910E+06  7452.0      12.730   0.010
OBS: 48637.672  B  NULL   0.83946E+06  11598.      12.690   0.015
OBS: 48637.672  V  NULL   0.81809E+06  7534.9      12.718   0.010
