SURVEY:  LOWZ                
SNID: 1990N 
IAUC: 1990N
RA:   190.736170 deg
DECL:    13.256490 deg 
RA_HOST:   190.718290
DEC_HOST:    13.257390
MWEBV: 0.026 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.003395 +- 1.8e-05 
REDSHIFT_CMB: 0.0044626 +- 1.8e-05 
VPEC: 308.5766 +- 250.0
SEARCH_PEAKMJD:  48081.891
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 121
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48071.500  U  NULL   0.34009E+06  8144.2      13.671   0.026
OBS: 48071.500  B  NULL   0.27695E+06  4336.4      13.894   0.017
OBS: 48071.500  V  NULL   0.29188E+06  4570.1      13.837   0.017
OBS: 48071.500  R  NULL   0.31857E+06  3814.3      13.742   0.013
OBS: 48071.500  I  NULL   0.29730E+06  4381.2      13.817   0.016
OBS: 48072.469  B  NULL   0.35059E+06  5489.4      13.638   0.017
OBS: 48072.469  V  NULL   0.35383E+06  5540.2      13.628   0.017
OBS: 48072.469  R  NULL   0.38761E+06  4641.1      13.529   0.013
OBS: 48072.480  B  NULL   0.35124E+06  5499.5      13.636   0.017
OBS: 48072.480  V  NULL   0.35514E+06  5560.6      13.624   0.017
OBS: 48072.480  R  NULL   0.38905E+06  4658.2      13.525   0.013
OBS: 48075.531  B  NULL   0.55873E+06  8748.3      13.132   0.017
OBS: 48075.531  V  NULL   0.55360E+06  8668.1      13.142   0.017
OBS: 48075.531  R  NULL   0.60478E+06  7241.3      13.046   0.013
OBS: 48076.559  B  NULL   0.60034E+06  9399.9      13.054   0.017
OBS: 48076.559  V  NULL   0.60090E+06  9408.6      13.053   0.017
OBS: 48076.559  R  NULL   0.64506E+06  7723.6      12.976   0.013
OBS: 48076.559  I  NULL   0.59156E+06  8172.7      13.070   0.015
OBS: 48084.488  U  NULL   0.10510E+07  25168.      12.446   0.026
OBS: 48084.488  B  NULL   0.76560E+06  11987.      12.790   0.017
OBS: 48084.488  V  NULL   0.80761E+06  12645.      12.732   0.017
OBS: 48084.488  R  NULL   0.80835E+06  9678.7      12.731   0.013
