SURVEY:  LOWZ                
SNID: 1992br 
IAUC: 1992br
RA:    26.438830 deg
DECL:   -56.101250 deg 
RA_HOST:    26.435830
DEC_HOST:   -56.097690
MWEBV: 0.026 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.088 +- 0.002 
REDSHIFT_CMB: 0.0875551 +- 0.002 
VPEC: 70.278933 +- 250.0
SEARCH_PEAKMJD:  48984.770
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  21
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48986.691  B  NULL    1331.7      82.177      19.689   0.067
OBS: 48986.691  V  NULL    1710.8      63.028      19.417   0.040
OBS: 48987.641  B  NULL    1270.6      50.320      19.740   0.043
OBS: 48987.641  V  NULL    1655.0      53.351      19.453   0.035
OBS: 48987.711  V  NULL    1645.9      51.541      19.459   0.034
OBS: 48990.559  B  NULL    951.48      35.054      20.054   0.040
OBS: 48990.559  V  NULL    1449.4      45.389      19.597   0.034
OBS: 48994.621  B  NULL    389.05      68.440      21.025   0.191
OBS: 48994.621  V  NULL    1148.2      83.542      19.850   0.079
OBS: 48998.609  B  NULL    239.22      54.422      21.553   0.247
OBS: 48998.609  V  NULL    747.48      46.126      20.316   0.067
OBS: 48999.559  B  NULL    211.25      20.235      21.688   0.104
OBS: 48999.559  V  NULL    662.52      26.239      20.447   0.043
OBS: 48999.578  B  NULL    194.45      15.581      21.778   0.087
OBS: 48999.578  V  NULL    677.33      25.578      20.423   0.041
OBS: 49011.609  B  NULL    70.660      16.596      22.877   0.255
OBS: 49011.609  V  NULL    268.91      31.207      21.426   0.126
OBS: 49013.609  B  NULL    106.66      20.139      22.430   0.205
OBS: 49013.609  V  NULL    220.39      19.893      21.642   0.098
OBS: 49040.559  B  NULL    55.360      8.5660      23.142   0.168
OBS: 49040.559  V  NULL    122.35      10.367      22.281   0.092
END: 
