SURVEY:  LOWZ                
SNID: 2003du 
IAUC: 2003du
RA:   218.649170 deg
DECL:    59.334390 deg 
RA_HOST:   218.654250
DEC_HOST:    59.337810
MWEBV: 0.010 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.006377 +- 2.1e-05 
REDSHIFT_CMB: 0.0066439 +- 2.1e-05 
VPEC: -244.6177 +- 250.0
HOSTGAL_LOGMASS: 6.95200 +- 0.132
SEARCH_PEAKMJD:  52765.602
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 154
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 52760.879  R  NULL   0.30339E+06  23752.      13.795   0.085
OBS: 52760.879  I  NULL   0.26595E+06  8573.2      13.938   0.035
OBS: 52765.840  B  NULL   0.39518E+06  10191.      13.508   0.028
OBS: 52765.840  V  NULL   0.36241E+06  17357.      13.602   0.052
OBS: 52765.840  R  NULL   0.37256E+06  12010.      13.572   0.035
OBS: 52765.840  I  NULL   0.27040E+06  7720.4      13.920   0.031
OBS: 52769.891  B  NULL   0.35876E+06  11895.      13.613   0.036
OBS: 52769.891  V  NULL   0.35091E+06  6140.9      13.637   0.019
OBS: 52769.891  R  NULL   0.35942E+06  4965.5      13.611   0.015
OBS: 52769.891  I  NULL   0.23812E+06  7456.8      14.058   0.034
OBS: 52770.871  B  NULL   0.34674E+06  5429.1      13.650   0.017
OBS: 52770.871  V  NULL   0.34198E+06  5984.5      13.665   0.019
OBS: 52770.871  R  NULL   0.34866E+06  5138.0      13.644   0.016
OBS: 52770.871  I  NULL   0.22803E+06  7771.0      14.105   0.037
OBS: 52771.828  B  NULL   0.33174E+06  10083.      13.698   0.033
OBS: 52771.828  V  NULL   0.33543E+06  6487.8      13.686   0.021
OBS: 52771.828  R  NULL   0.33916E+06  6559.9      13.674   0.021
OBS: 52771.828  I  NULL   0.21597E+06  4973.0      14.164   0.025
OBS: 52772.828  B  NULL   0.31565E+06  9012.3      13.752   0.031
OBS: 52772.828  V  NULL   0.32689E+06  9333.3      13.714   0.031
OBS: 52772.828  R  NULL   0.32240E+06  7126.7      13.729   0.024
OBS: 52772.828  I  NULL   0.20512E+06  6423.2      14.220   0.034
OBS: 52773.879  B  NULL   0.28787E+06  9279.9      13.852   0.035
OBS: 52773.879  V  NULL   0.31362E+06  4910.5      13.759   0.017
OBS: 52773.879  R  NULL   0.30339E+06  9221.2      13.795   0.033
OBS: 52773.879  I  NULL   0.19409E+06  10547.      14.280   0.059
OBS: 52774.820  B  NULL   0.27900E+06  7965.9      13.886   0.031
OBS: 52774.820  V  NULL   0.30818E+06  12205.      13.778   0.043
OBS: 52774.820  R  NULL   0.28920E+06  4528.2      13.847   0.017
OBS: 52774.820  I  NULL   0.18433E+06  4753.7      14.336   0.028
OBS: 52775.852  B  NULL   0.25562E+06  13891.      13.981   0.059
OBS: 52775.852  V  NULL   0.29054E+06  6422.2      13.842   0.024
OBS: 52775.852  R  NULL   0.26522E+06  5618.3      13.941   0.023
OBS: 52775.852  I  NULL   0.16951E+06  4059.3      14.427   0.026
OBS: 52776.879  B  NULL   0.22803E+06  27514.      14.105   0.131
OBS: 52776.879  V  NULL   0.27340E+06  11080.      13.908   0.044
OBS: 52776.879  R  NULL   0.25026E+06  8298.1      14.004   0.036
OBS: 52776.879  I  NULL   0.15502E+06  3997.9      14.524   0.028
OBS: 52777.859  B  NULL   0.22060E+06  9549.3      14.141   0.047
OBS: 52777.859  V  NULL   0.25751E+06  8064.1      13.973   0.034
OBS: 52777.859  R  NULL   0.23270E+06  4286.5      14.083   0.020
OBS: 52777.859  I  NULL   0.14832E+06  4371.5      14.572   0.032
OBS: 52778.891  B  NULL   0.20026E+06  4057.9      14.246   0.022
OBS: 52778.891  V  NULL   0.25026E+06  4379.5      14.004   0.019
OBS: 52778.891  R  NULL   0.21657E+06  2992.0      14.161   0.015
OBS: 52778.891  I  NULL   0.13957E+06  6041.9      14.638   0.047
OBS: 52779.820  B  NULL   0.18587E+06  2739.0      14.327   0.016
OBS: 52779.820  V  NULL   0.23356E+06  3872.1      14.079   0.018
OBS: 52779.820  R  NULL   0.20380E+06  4317.2      14.227   0.023
OBS: 52779.820  I  NULL   0.13415E+06  5436.6      14.681   0.044
OBS: 52781.871  B  NULL   0.14859E+06  4242.7      14.570   0.031
OBS: 52781.871  V  NULL   0.20951E+06  4052.2      14.197   0.021
OBS: 52781.871  R  NULL   0.18587E+06  4793.3      14.327   0.028
OBS: 52781.871  I  NULL   0.13062E+06  3849.7      14.710   0.032
OBS: 52783.809  B  NULL   0.12428E+06  2632.7      14.764   0.023
OBS: 52783.809  V  NULL   0.19090E+06  5098.9      14.298   0.029
OBS: 52783.809  R  NULL   0.17980E+06  4305.8      14.363   0.026
OBS: 52783.809  I  NULL   0.13539E+06  5362.2      14.671   0.043
OBS: 52785.879  B  NULL    98356.      3080.0      15.018   0.034
OBS: 52785.879  V  NULL   0.17314E+06  3348.8      14.404   0.021
OBS: 52785.879  R  NULL   0.17250E+06  3177.6      14.408   0.020
OBS: 52785.879  I  NULL   0.14035E+06  4007.2      14.632   0.031
OBS: 52787.820  B  NULL    82642.      1217.9      15.207   0.016
OBS: 52787.820  V  NULL   0.15878E+06  2632.4      14.498   0.018
OBS: 52787.820  R  NULL   0.16936E+06  1871.8      14.428   0.012
OBS: 52787.820  I  NULL   0.14750E+06  4483.2      14.578   0.033
OBS: 52789.852  B  NULL    68929.      2475.9      15.404   0.039
OBS: 52789.852  V  NULL   0.14362E+06  4365.1      14.607   0.033
OBS: 52789.852  R  NULL   0.16765E+06  4014.7      14.439   0.026
OBS: 52789.852  I  NULL   0.15431E+06  4405.9      14.529   0.031
OBS: 52790.840  B  NULL    59429.      1915.8      15.565   0.035
OBS: 52790.840  V  NULL   0.13465E+06  1736.2      14.677   0.014
OBS: 52790.840  R  NULL   0.16796E+06  3248.6      14.437   0.021
OBS: 52790.840  I  NULL   0.16338E+06  3310.5      14.467   0.022
OBS: 52791.809  B  NULL    58023.      1442.9      15.591   0.027
OBS: 52791.809  V  NULL   0.13158E+06  3393.4      14.702   0.028
OBS: 52791.809  R  NULL   0.16218E+06  3435.6      14.475   0.023
OBS: 52791.809  I  NULL   0.15747E+06  5511.4      14.507   0.038
OBS: 52791.820  B  NULL    55976.      1649.8      15.630   0.032
OBS: 52791.820  V  NULL   0.12918E+06  3212.5      14.722   0.027
OBS: 52791.820  R  NULL   0.16323E+06  2255.1      14.468   0.015
OBS: 52791.820  I  NULL   0.17330E+06  3511.5      14.403   0.022
OBS: 52794.828  B  NULL    45040.      746.70      15.866   0.018
OBS: 52794.828  V  NULL   0.11293E+06  2496.2      14.868   0.024
OBS: 52794.828  R  NULL   0.14859E+06  2874.1      14.570   0.021
OBS: 52794.828  I  NULL   0.16535E+06  4873.3      14.454   0.032
OBS: 52797.770  B  NULL    34135.      2829.6      16.167   0.090
OBS: 52797.770  V  NULL    95148.      6309.7      15.054   0.072
OBS: 52797.770  R  NULL   0.13354E+06  3689.8      14.686   0.030
OBS: 52797.770  I  NULL   0.15951E+06  9549.7      14.493   0.065
OBS: 52800.789  B  NULL    31046.      714.85      16.270   0.025
OBS: 52800.789  V  NULL    82718.      1066.6      15.206   0.014
OBS: 52800.789  R  NULL   0.11138E+06  1333.6      14.883   0.013
OBS: 52800.789  I  NULL   0.13983E+06  4765.2      14.636   0.037
OBS: 52803.809  B  NULL    28262.      1431.7      16.372   0.055
OBS: 52803.809  V  NULL    69952.      1095.3      15.388   0.017
OBS: 52803.809  R  NULL    92640.      1194.5      15.083   0.014
OBS: 52803.809  I  NULL   0.11471E+06  4014.8      14.851   0.038
OBS: 52806.750  B  NULL    24866.      709.97      16.511   0.031
OBS: 52806.750  V  NULL    61603.      1929.1      15.526   0.034
OBS: 52806.750  R  NULL    80094.      2286.8      15.241   0.031
OBS: 52806.750  I  NULL    96739.      4187.7      15.036   0.047
OBS: 52809.719  B  NULL    22782.      314.75      16.606   0.015
OBS: 52809.719  V  NULL    55514.      2147.5      15.639   0.042
OBS: 52809.719  R  NULL    70860.      1435.8      15.374   0.022
OBS: 52809.719  I  NULL    82566.      3878.3      15.208   0.051
OBS: 52812.730  B  NULL    21777.      461.32      16.655   0.023
OBS: 52812.730  V  NULL    50211.      1017.4      15.748   0.022
OBS: 52812.730  R  NULL    63915.      883.01      15.486   0.015
OBS: 52812.730  I  NULL    72510.      2604.6      15.349   0.039
OBS: 52815.711  B  NULL    20797.      478.87      16.705   0.025
OBS: 52815.711  V  NULL    46089.      933.90      15.841   0.022
OBS: 52815.711  R  NULL    58023.      1336.0      15.591   0.025
OBS: 52815.711  I  NULL    62460.      2243.6      15.511   0.039
OBS: 52816.789  B  NULL    19552.      396.18      16.772   0.022
OBS: 52816.789  V  NULL    46047.      848.21      15.842   0.020
OBS: 52816.789  R  NULL    56027.      1909.3      15.629   0.037
OBS: 52816.789  I  NULL    63387.      1576.3      15.495   0.027
OBS: 52817.770  B  NULL    19249.      407.76      16.789   0.023
OBS: 52817.770  V  NULL    44792.      783.84      15.872   0.019
OBS: 52817.770  R  NULL    54250.      1349.1      15.664   0.027
OBS: 52817.770  I  NULL    60367.      2335.2      15.548   0.042
OBS: 52818.711  B  NULL    19463.      448.14      16.777   0.025
OBS: 52818.711  V  NULL    42619.      981.33      15.926   0.025
OBS: 52818.711  R  NULL    52626.      1599.5      15.697   0.033
OBS: 52818.711  I  NULL    55055.      2281.9      15.648   0.045
OBS: 52822.711  B  NULL    18382.      575.65      16.839   0.034
OBS: 52822.711  V  NULL    38690.      605.79      16.031   0.017
OBS: 52822.711  R  NULL    46817.      905.51      15.824   0.021
OBS: 52822.711  I  NULL    46132.      1487.1      15.840   0.035
OBS: 52826.711  B  NULL    17092.      267.62      16.918   0.017
OBS: 52826.711  V  NULL    35156.      518.08      16.135   0.016
OBS: 52826.711  R  NULL    41572.      536.05      15.953   0.014
OBS: 52826.711  I  NULL    38797.      1429.3      16.028   0.040
OBS: 52830.711  B  NULL    17171.      284.67      16.913   0.018
OBS: 52830.711  V  NULL    31769.      497.42      16.245   0.017
OBS: 52830.711  R  NULL    36711.      541.00      16.088   0.016
OBS: 52830.711  I  NULL    33052.      974.15      16.202   0.032
OBS: 52834.711  B  NULL    15108.      403.53      17.052   0.029
