SURVEY:  LOWZ                
SNID: 1992bl 
IAUC: 1992bl
RA:   348.804540 deg
DECL:   -44.743250 deg 
RA_HOST:   348.800040
DEC_HOST:   -44.736720
MWEBV: 0.011 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.0433 +- 0.000183 
REDSHIFT_CMB: 0.0425032 +- 0.000183 
VPEC: 165.8005 +- 250.0
HOSTGAL_LOGMASS: 10.916607 +- 0.280891
SEARCH_PEAKMJD:  48946.328
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  33
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48949.559  B  NULL    11056.      305.49      17.391   0.030
OBS: 48949.559  V  NULL    11293.      322.43      17.368   0.031
OBS: 48953.691  B  NULL    8582.2      245.04      17.666   0.031
OBS: 48953.691  V  NULL    10695.      295.53      17.427   0.030
OBS: 48954.559  B  NULL    7191.2      205.32      17.858   0.031
OBS: 48954.559  V  NULL    9367.0      258.82      17.571   0.030
OBS: 48954.559  I  NULL    5455.1      296.43      18.158   0.059
OBS: 48954.602  B  NULL    7291.2      208.18      17.843   0.031
OBS: 48955.602  B  NULL    6943.8      198.26      17.896   0.031
OBS: 48955.602  V  NULL    9078.2      259.20      17.605   0.031
OBS: 48961.578  B  NULL    3422.9      113.50      18.664   0.036
OBS: 48961.578  V  NULL    6269.0      230.96      18.007   0.040
OBS: 48963.559  B  NULL    2664.4      127.61      18.936   0.052
OBS: 48963.559  V  NULL    5321.1      161.73      18.185   0.033
OBS: 48963.559  I  NULL    4975.1      174.12      18.258   0.038
OBS: 48963.578  B  NULL    2303.6      123.06      19.094   0.058
OBS: 48969.602  B  NULL    1257.8      47.496      19.751   0.041
OBS: 48969.602  V  NULL    3620.8      106.71      18.603   0.032
OBS: 48969.602  I  NULL    5904.7      184.91      18.072   0.034
OBS: 48975.559  B  NULL    831.00      39.034      20.201   0.051
OBS: 48975.559  V  NULL    2244.9      66.165      19.122   0.032
OBS: 48975.559  I  NULL    4164.9      126.59      18.451   0.033
OBS: 48979.559  B  NULL    594.29      33.389      20.565   0.061
OBS: 48979.559  V  NULL    1742.6      54.570      19.397   0.034
OBS: 48979.559  I  NULL    3308.3      118.83      18.701   0.039
OBS: 48979.621  B  NULL    629.80      24.943      20.502   0.043
OBS: 48979.621  V  NULL    1818.0      53.583      19.351   0.032
OBS: 48986.621  V  NULL    1444.1      91.775      19.601   0.069
OBS: 48987.559  B  NULL    537.53      47.033      20.674   0.095
OBS: 48987.559  V  NULL    1330.4      50.241      19.690   0.041
OBS: 48987.559  I  NULL    2098.9      114.06      19.195   0.059
OBS: 49012.559  B  NULL    383.71      45.943      21.040   0.130
OBS: 49012.559  V  NULL    746.79      37.830      20.317   0.055
END: 
