SURVEY:  LOWZ                
SNID: 1999ee 
IAUC: 1999ee
RA:   334.041670 deg
DECL:   -36.844360 deg 
RA_HOST:   334.037920
DEC_HOST:   -36.843720
MWEBV: 0.020 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.011148 +- 0.00015 
REDSHIFT_CMB: 0.0102771 +- 0.00015 
VPEC: -138.7047 +- 250.0
SEARCH_PEAKMJD:  51469.289
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 404
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51459.680  B  NULL    47512.      612.64      15.808   0.014
OBS: 51459.680  V  NULL    56027.      774.05      15.629   0.015
OBS: 51459.680  R  NULL    68549.      947.04      15.410   0.015
OBS: 51459.680  I  NULL    72177.      997.16      15.354   0.015
OBS: 51460.559  U  NULL    65343.      1023.1      15.462   0.017
OBS: 51460.559  B  NULL    57756.      744.74      15.596   0.014
OBS: 51460.559  V  NULL    67983.      939.22      15.419   0.015
OBS: 51460.559  R  NULL    80910.      1117.8      15.230   0.015
OBS: 51460.559  I  NULL    85822.      1185.7      15.166   0.015
OBS: 51460.570  U  NULL    64684.      1012.8      15.473   0.017
OBS: 51460.570  B  NULL    58345.      752.32      15.585   0.014
OBS: 51460.570  V  NULL    65584.      906.08      15.458   0.015
OBS: 51460.570  R  NULL    82414.      1138.6      15.210   0.015
OBS: 51460.570  I  NULL    83869.      1158.7      15.191   0.015
OBS: 51460.680  U  NULL    67795.      1061.5      15.422   0.017
OBS: 51460.680  B  NULL    58722.      757.19      15.578   0.014
OBS: 51460.680  V  NULL    68549.      947.04      15.410   0.015
OBS: 51460.680  R  NULL    83176.      1149.1      15.200   0.015
OBS: 51460.680  I  NULL    88145.      1217.8      15.137   0.015
OBS: 51461.590  B  NULL    69566.      1089.2      15.394   0.017
OBS: 51461.590  V  NULL    81658.      1128.2      15.220   0.015
OBS: 51461.590  I  NULL   0.10597E+06  1464.1      14.937   0.015
OBS: 51461.602  B  NULL    67236.      1052.7      15.431   0.017
OBS: 51461.602  V  NULL    82794.      1143.8      15.205   0.015
OBS: 51461.602  I  NULL   0.10549E+06  1457.4      14.942   0.015
OBS: 51461.621  U  NULL    78995.      1527.9      15.256   0.021
OBS: 51461.621  B  NULL    69695.      898.68      15.392   0.014
OBS: 51461.621  V  NULL    79799.      1102.5      15.245   0.015
OBS: 51461.621  R  NULL    96028.      1326.7      15.044   0.015
OBS: 51461.621  I  NULL   0.10158E+06  1403.4      14.983   0.015
OBS: 51462.559  B  NULL    77696.      1216.5      15.274   0.017
OBS: 51462.559  V  NULL    92300.      1275.2      15.087   0.015
OBS: 51462.559  I  NULL   0.11803E+06  1630.7      14.820   0.015
OBS: 51462.570  B  NULL    77339.      1210.9      15.279   0.017
OBS: 51462.570  V  NULL    92045.      1271.6      15.090   0.015
OBS: 51462.570  I  NULL   0.11890E+06  1642.7      14.812   0.015
OBS: 51462.590  U  NULL    83560.      1231.4      15.195   0.016
OBS: 51462.590  B  NULL    78415.      938.90      15.264   0.013
OBS: 51462.590  V  NULL    90698.      1253.0      15.106   0.015
OBS: 51462.590  R  NULL   0.10894E+06  1505.1      14.907   0.015
OBS: 51462.590  I  NULL   0.11189E+06  1648.9      14.878   0.016
OBS: 51463.570  U  NULL   0.10214E+06  1599.3      14.977   0.017
OBS: 51463.570  B  NULL    85428.      1101.5      15.171   0.014
OBS: 51463.570  V  NULL   0.10167E+06  1404.6      14.982   0.015
OBS: 51463.570  R  NULL   0.12280E+06  1696.6      14.777   0.015
OBS: 51463.570  I  NULL   0.12439E+06  1718.6      14.763   0.015
OBS: 51464.551  U  NULL   0.11046E+06  1729.5      14.892   0.017
OBS: 51464.551  B  NULL    92045.      1186.9      15.090   0.014
OBS: 51464.551  V  NULL   0.11087E+06  1531.7      14.888   0.015
OBS: 51464.551  R  NULL   0.13038E+06  1801.2      14.712   0.015
OBS: 51464.551  I  NULL   0.13122E+06  1812.9      14.705   0.015
OBS: 51464.578  R  NULL   0.13146E+06  1816.2      14.703   0.015
OBS: 51464.578  I  NULL   0.12978E+06  1792.9      14.717   0.015
OBS: 51464.609  B  NULL    93929.      1470.7      15.068   0.017
OBS: 51464.609  V  NULL   0.11303E+06  1561.6      14.867   0.015
OBS: 51464.609  I  NULL   0.13502E+06  1865.4      14.674   0.015
OBS: 51464.621  B  NULL    92640.      1450.5      15.083   0.017
OBS: 51464.621  V  NULL   0.11366E+06  1570.2      14.861   0.015
OBS: 51464.621  I  NULL   0.13415E+06  1853.4      14.681   0.015
OBS: 51466.602  B  NULL   0.10224E+06  1318.3      14.976   0.014
