SURVEY:  LOWZ                
SNID: 2001V 
IAUC: 2001V
RA:   179.353880 deg
DECL:    25.202500 deg 
RA_HOST:   179.337170
DEC_HOST:    25.195390
MWEBV: 0.020 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.015007 +- 0.000904 
REDSHIFT_CMB: 0.0160446 +- 0.000904 
VPEC: 102.3663 +- 250.0
HOSTGAL_LOGMASS: 4.42200 +- 3.854
SEARCH_PEAKMJD:  51973.141
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 190
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51960.043  U  NULL    25731.      312.02      16.474   0.013
OBS: 51960.043  B  NULL    19817.      235.95      16.757   0.013
OBS: 51960.043  V  NULL    22016.      307.08      16.643   0.015
OBS: 51960.043  R  NULL    24961.      389.14      16.507   0.017
OBS: 51960.043  I  NULL    25248.      483.20      16.494   0.021
OBS: 51960.914  U  NULL    39143.      405.70      16.018   0.011
OBS: 51960.914  B  NULL    30018.      347.71      16.307   0.013
OBS: 51960.914  V  NULL    31450.      210.25      16.256   0.007
OBS: 51960.914  R  NULL    34310.      243.80      16.161   0.008
OBS: 51960.914  I  NULL    34187.      357.84      16.165   0.011
OBS: 51961.812  U  NULL    63137.      1041.1      15.499   0.018
OBS: 51961.812  B  NULL    40356.      498.53      15.985   0.013
OBS: 51961.812  V  NULL    42314.      469.82      15.934   0.012
OBS: 51961.812  R  NULL    44960.      304.52      15.868   0.007
OBS: 51961.812  I  NULL    43219.      391.27      15.911   0.010
OBS: 51962.824  U  NULL    82815.      1292.1      15.205   0.017
OBS: 51962.824  B  NULL    54133.      382.37      15.666   0.008
OBS: 51962.824  V  NULL    54531.      473.73      15.658   0.009
OBS: 51962.824  R  NULL    57553.      441.14      15.600   0.008
OBS: 51962.824  I  NULL    54563.      879.87      15.658   0.018
OBS: 51963.898  U  NULL   0.11528E+06  2839.8      14.846   0.027
OBS: 51963.898  B  NULL    67861.      760.51      15.421   0.012
OBS: 51963.898  V  NULL    67395.      690.18      15.428   0.011
OBS: 51963.898  R  NULL    69893.      508.24      15.389   0.008
OBS: 51963.898  I  NULL    66221.      860.99      15.448   0.014
OBS: 51965.832  U  NULL   0.17060E+06  18537.      14.420   0.118
OBS: 51965.832  B  NULL    94722.      1109.7      15.059   0.013
OBS: 51965.832  V  NULL    89080.      769.55      15.126   0.009
OBS: 51965.832  R  NULL    91519.      910.52      15.096   0.011
OBS: 51965.832  I  NULL    83017.      999.62      15.202   0.013
OBS: 51966.945  U  NULL   0.18906E+06  2892.1      14.308   0.017
OBS: 51966.945  B  NULL   0.10080E+06  1310.2      14.991   0.014
OBS: 51966.945  V  NULL    99858.      773.51      15.002   0.008
OBS: 51966.945  R  NULL    98447.      1510.1      15.017   0.017
OBS: 51966.945  I  NULL    90349.      709.64      15.110   0.009
OBS: 51967.914  U  NULL   0.20555E+06  8982.4      14.218   0.047
OBS: 51967.914  B  NULL   0.11464E+06  1829.4      14.852   0.017
OBS: 51967.914  V  NULL   0.10831E+06  608.02      14.913   0.006
OBS: 51967.914  R  NULL   0.10927E+06  1497.0      14.904   0.015
OBS: 51967.914  I  NULL    95622.      1605.1      15.049   0.018
OBS: 51975.777  U  NULL   0.18456E+06  8173.1      14.335   0.048
OBS: 51975.777  B  NULL   0.13077E+06  890.42      14.709   0.007
OBS: 51975.777  V  NULL   0.13595E+06  1422.6      14.667   0.011
OBS: 51975.777  R  NULL   0.13776E+06  1090.3      14.652   0.009
OBS: 51975.777  I  NULL   0.10199E+06  1578.4      14.979   0.017
OBS: 51981.012  U  NULL   0.13105E+06  6073.0      14.706   0.050
OBS: 51981.012  B  NULL   0.11010E+06  816.41      14.896   0.008
OBS: 51981.012  V  NULL   0.12882E+06  1606.0      14.725   0.014
OBS: 51981.012  R  NULL   0.12711E+06  798.05      14.740   0.007
OBS: 51981.012  I  NULL    88873.      977.56      15.128   0.012
OBS: 51981.023  U  NULL   0.13293E+06  5424.3      14.691   0.044
OBS: 51981.023  B  NULL   0.10900E+06  1152.7      14.906   0.011
OBS: 51981.023  V  NULL   0.12801E+06  1039.2      14.732   0.009
OBS: 51981.023  R  NULL   0.12630E+06  664.53      14.747   0.006
OBS: 51981.023  I  NULL    88396.      849.40      15.134   0.010
OBS: 51982.012  U  NULL   0.12717E+06  5150.9      14.739   0.044
OBS: 51982.012  B  NULL   0.10303E+06  986.58      14.968   0.010
OBS: 51982.012  V  NULL   0.12248E+06  526.04      14.780   0.005
OBS: 51982.012  R  NULL   0.11841E+06  1030.7      14.817   0.009
OBS: 51982.012  I  NULL    84262.      620.27      15.186   0.008
OBS: 51982.027  U  NULL   0.12453E+06  3032.8      14.762   0.026
OBS: 51982.027  B  NULL    99829.      634.90      15.002   0.007
OBS: 51982.027  V  NULL   0.12491E+06  1568.7      14.758   0.014
OBS: 51982.027  R  NULL   0.12093E+06  930.06      14.794   0.008
OBS: 51982.027  I  NULL    85615.      909.17      15.169   0.012
OBS: 51983.008  U  NULL   0.10854E+06  1342.2      14.911   0.013
OBS: 51983.008  B  NULL    96120.      1042.8      15.043   0.012
OBS: 51983.008  V  NULL   0.11809E+06  920.60      14.819   0.008
OBS: 51983.008  R  NULL   0.11436E+06  1037.4      14.854   0.010
OBS: 51983.008  I  NULL    82629.      1034.1      15.207   0.014
OBS: 51984.012  U  NULL   0.10212E+06  3898.8      14.977   0.041
OBS: 51984.012  B  NULL    90963.      1339.2      15.103   0.016
OBS: 51984.012  V  NULL   0.11612E+06  1375.5      14.838   0.013
OBS: 51984.012  R  NULL   0.11090E+06  1083.1      14.888   0.011
OBS: 51984.012  I  NULL    77694.      1086.2      15.274   0.015
OBS: 51984.023  U  NULL   0.10022E+06  2734.8      14.998   0.030
OBS: 51984.023  B  NULL    88938.      1130.4      15.127   0.014
OBS: 51984.023  V  NULL   0.11495E+06  1400.4      14.849   0.013
OBS: 51984.023  R  NULL   0.10991E+06  1417.0      14.897   0.014
OBS: 51984.023  I  NULL    77562.      1133.7      15.276   0.016
OBS: 51984.918  U  NULL    95134.      2036.5      15.054   0.023
OBS: 51984.918  B  NULL    86913.      737.27      15.152   0.009
OBS: 51984.918  V  NULL   0.11030E+06  1096.0      14.894   0.011
OBS: 51984.918  R  NULL   0.10602E+06  1498.0      14.936   0.015
OBS: 51984.918  I  NULL    74235.      1028.3      15.323   0.015
OBS: 51985.828  U  NULL    87929.      1324.9      15.140   0.016
OBS: 51985.828  B  NULL    81131.      635.42      15.227   0.009
OBS: 51985.828  V  NULL   0.10568E+06  764.01      14.940   0.008
OBS: 51985.828  R  NULL   0.10065E+06  411.27      14.993   0.004
OBS: 51985.828  I  NULL    70713.      486.03      15.376   0.007
