SURVEY:  LOWZ                
SNID: 1992J 
IAUC: 1992J
RA:   152.250290 deg
DECL:   -26.642140 deg 
RA_HOST:   152.254960
DEC_HOST:   -26.643470
MWEBV: 0.057 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.0446 +- 9e-05 
REDSHIFT_CMB: 0.0457723 +- 9e-05 
VPEC: 132.7101 +- 250.0
SEARCH_PEAKMJD:  48671.500
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  23
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48686.781  V  NULL    4207.3      127.88      18.440   0.033
OBS: 48686.781  I  NULL    3557.9      150.74      18.622   0.046
OBS: 48687.770  B  NULL    1632.3      51.116      19.468   0.034
OBS: 48687.770  V  NULL    3970.1      117.01      18.503   0.032
OBS: 48689.711  B  NULL    1237.1      42.158      19.769   0.037
OBS: 48689.711  V  NULL    3483.4      102.67      18.645   0.032
OBS: 48691.660  B  NULL    1043.3      35.553      19.954   0.037
OBS: 48691.660  V  NULL    3078.9      90.746      18.779   0.032
OBS: 48691.660  I  NULL    4230.6      144.17      18.434   0.037
OBS: 48693.672  B  NULL    686.75      63.885      20.408   0.101
OBS: 48693.672  V  NULL    2477.4      88.990      19.015   0.039
OBS: 48694.672  B  NULL    550.55      187.62      20.648   0.370
OBS: 48694.672  V  NULL    2329.2      173.76      19.082   0.081
OBS: 48700.629  V  NULL    1707.7      122.68      19.419   0.078
OBS: 48716.590  B  NULL    297.58      18.911      21.316   0.069
OBS: 48716.590  V  NULL    818.09      32.400      20.218   0.043
OBS: 48721.531  B  NULL    279.77      30.664      21.383   0.119
OBS: 48721.531  V  NULL    734.51      40.591      20.335   0.060
OBS: 48721.531  I  NULL    1162.0      65.284      19.837   0.061
OBS: 48728.621  B  NULL    338.53      148.10      21.176   0.475
OBS: 48728.621  V  NULL    503.96      156.89      20.744   0.338
OBS: 48731.520  B  NULL    197.88      76.911      21.759   0.422
OBS: 48731.520  V  NULL    579.70      63.536      20.592   0.119
END: 
