SURVEY:  LOWZ                
SNID: 1992P 
IAUC: 1992P
RA:   190.703870 deg
DECL:    10.360060 deg 
RA_HOST:   190.704960
DEC_HOST:    10.357470
MWEBV: 0.021 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.025314 +- 8e-06 
REDSHIFT_CMB: 0.0264247 +- 8e-06 
VPEC: -272.6527 +- 250.0
SEARCH_PEAKMJD:  48719.199
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  26
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48718.672  B  NULL    35156.      1003.8      16.135   0.031
OBS: 48718.672  V  NULL    34962.      966.04      16.141   0.030
OBS: 48719.699  B  NULL    35351.      1009.3      16.129   0.031
OBS: 48719.699  V  NULL    34674.      958.07      16.150   0.030
OBS: 48720.719  B  NULL    33853.      966.58      16.176   0.031
OBS: 48720.719  V  NULL    34578.      955.43      16.153   0.030
OBS: 48720.719  I  NULL    25375.      701.13      16.489   0.030
OBS: 48721.660  B  NULL    33760.      963.91      16.179   0.031
OBS: 48721.660  V  NULL    34009.      939.72      16.171   0.030
OBS: 48726.520  B  NULL    26134.      818.38      16.457   0.034
OBS: 48726.520  V  NULL    29676.      847.30      16.319   0.031
OBS: 48728.680  B  NULL    25375.      1075.1      16.489   0.046
OBS: 48728.680  V  NULL    27848.      1154.2      16.388   0.045
OBS: 48728.680  I  NULL    19107.      1143.9      16.797   0.065
OBS: 48731.730  B  NULL    18247.      621.84      16.847   0.037
OBS: 48731.730  V  NULL    23014.      678.31      16.595   0.032
OBS: 48731.730  I  NULL    13652.      465.24      17.162   0.037
OBS: 48762.512  B  NULL    1879.3      84.815      19.315   0.049
OBS: 48762.512  V  NULL    5035.0      190.13      18.245   0.041
OBS: 48767.559  B  NULL    1131.4      516.84      19.866   0.496
OBS: 48767.559  V  NULL    4625.9      937.34      18.337   0.220
OBS: 48767.559  I  NULL    8806.4      738.10      17.638   0.091
OBS: 48776.559  B  NULL    1523.3      51.913      19.543   0.037
OBS: 48776.559  V  NULL    3528.6      100.75      18.631   0.031
OBS: 48793.500  B  NULL    1143.9      43.198      19.854   0.041
OBS: 48793.500  V  NULL    2344.2      66.933      19.075   0.031
END: 
