SURVEY:  LOWZ                
SNID: 1992au 
IAUC: 1992au
RA:     2.668670 deg
DECL:   -49.945920 deg 
RA_HOST:     2.659120
DEC_HOST:   -49.947830
MWEBV: 0.017 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.061 +- 0.00041 
REDSHIFT_CMB: 0.0603141 +- 0.00041 
VPEC: 57.9396 +- 250.0
SEARCH_PEAKMJD:  48830.590
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  22
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48843.930  V  NULL    4010.5      1071.2      18.492   0.290
OBS: 48844.879  B  NULL    1564.6      53.318      19.514   0.037
OBS: 48844.879  V  NULL    2975.8      90.446      18.816   0.033
OBS: 48845.789  B  NULL    1516.3      85.193      19.548   0.061
OBS: 48845.789  V  NULL    2823.6      93.622      18.873   0.036
OBS: 48845.789  I  NULL    2011.9      105.62      19.241   0.057
OBS: 48846.852  B  NULL    1130.3      63.505      19.867   0.061
OBS: 48846.852  V  NULL    2623.0      84.556      18.953   0.035
OBS: 48847.781  B  NULL    1001.8      70.128      19.998   0.076
OBS: 48847.781  V  NULL    2516.5      92.712      18.998   0.040
OBS: 48847.781  I  NULL    2097.0      104.30      19.196   0.054
OBS: 48848.762  B  NULL    997.24      89.094      20.003   0.097
OBS: 48848.762  V  NULL    2242.9      105.35      19.123   0.051
OBS: 48848.762  I  NULL    2214.1      99.924      19.137   0.049
OBS: 48849.891  B  NULL    783.43      95.247      20.265   0.132
OBS: 48849.891  V  NULL    1917.8      111.28      19.293   0.063
OBS: 48872.840  B  NULL    198.06      47.794      21.758   0.262
OBS: 48872.840  V  NULL    640.32      53.078      20.484   0.090
OBS: 48872.840  I  NULL    958.52      99.759      20.046   0.113
OBS: 48885.840  B  NULL    197.33      20.720      21.762   0.114
OBS: 48885.840  V  NULL    437.32      26.987      20.898   0.067
OBS: 48885.840  I  NULL    515.23      54.098      20.720   0.114
END: 
