SURVEY:  LOWZ                
SNID: 1999da 
IAUC: 1999da
RA:   263.845670 deg
DECL:    60.813690 deg 
RA_HOST:   263.886870
DEC_HOST:    60.813390
MWEBV: 0.056 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.012695 +- 2.8e-05 
REDSHIFT_CMB: 0.0124984 +- 2.8e-05 
VPEC: -255.2526 +- 250.0
SEARCH_PEAKMJD:  51370.578
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 127
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51361.801  V  NULL    6486.3      597.41      17.970   0.100
OBS: 51364.770  V  NULL    14859.      1231.7      17.070   0.090
OBS: 51365.770  B  NULL    13804.      1144.2      17.150   0.090
OBS: 51365.770  V  NULL    19588.      541.25      16.770   0.030
OBS: 51365.770  R  NULL    23550.      433.82      16.570   0.020
OBS: 51365.770  I  NULL    19588.      721.66      16.770   0.040
OBS: 51366.730  B  NULL    11450.      2351.7      17.353   0.223
OBS: 51366.730  V  NULL    24143.      1067.4      16.543   0.048
OBS: 51366.730  R  NULL    24077.      1774.0      16.546   0.080
OBS: 51366.730  I  NULL    22387.      1711.4      16.625   0.083
OBS: 51366.738  B  NULL    15560.      1289.8      17.020   0.090
OBS: 51366.738  V  NULL    22080.      610.09      16.640   0.030
OBS: 51366.738  R  NULL    27290.      502.70      16.410   0.020
OBS: 51366.738  I  NULL    23550.      650.72      16.570   0.030
OBS: 51367.762  B  NULL    16293.      600.26      16.970   0.040
OBS: 51367.762  V  NULL    24889.      458.46      16.510   0.020
OBS: 51367.762  R  NULL    30761.      566.64      16.280   0.020
OBS: 51367.762  I  NULL    27040.      747.13      16.420   0.030
OBS: 51367.809  B  NULL    15389.      411.03      17.032   0.029
OBS: 51367.809  V  NULL    23944.      308.75      16.552   0.014
OBS: 51367.809  R  NULL    30591.      619.87      16.286   0.022
OBS: 51367.809  I  NULL    26990.      745.76      16.422   0.030
OBS: 51368.762  B  NULL    17219.      475.77      16.910   0.030
OBS: 51368.762  V  NULL    27290.      754.04      16.410   0.030
OBS: 51368.762  R  NULL    33729.      621.31      16.180   0.020
OBS: 51368.762  I  NULL    31915.      881.85      16.240   0.030
