SURVEY:  LOWZ                
SNID: 1999by 
IAUC: 1999by
RA:   140.466960 deg
DECL:    51.001830 deg 
RA_HOST:   140.510960
DEC_HOST:    50.976530
MWEBV: 0.016 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.002 +- 4.4e-05 
REDSHIFT_CMB: 0.0025697 +- 4.4e-05 
VPEC: -194.1832 +- 250.0
SEARCH_PEAKMJD:  51309.570
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 223
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51298.680  V  NULL    48753.      4490.3      15.780   0.100
OBS: 51299.680  V  NULL    87902.      8096.1      15.140   0.100
OBS: 51300.660  B  NULL   0.10864E+06  6003.8      14.910   0.060
OBS: 51300.660  V  NULL   0.13932E+06  2566.3      14.640   0.020
OBS: 51300.660  R  NULL   0.15560E+06  2866.2      14.520   0.020
OBS: 51300.660  I  NULL   0.17539E+06  4846.2      14.390   0.030
OBS: 51303.660  B  NULL   0.23768E+06  8756.6      14.060   0.040
OBS: 51303.660  V  NULL   0.29376E+06  5411.4      13.830   0.020
OBS: 51303.660  R  NULL   0.34041E+06  6270.6      13.670   0.020
OBS: 51303.660  I  NULL   0.37670E+06  6939.1      13.560   0.020
OBS: 51304.660  B  NULL   0.27542E+06  10147.      13.900   0.040
OBS: 51304.660  V  NULL   0.34674E+06  6387.1      13.650   0.020
OBS: 51304.660  R  NULL   0.40179E+06  14803.      13.490   0.040
OBS: 51304.660  I  NULL   0.44875E+06  8266.2      13.370   0.020
OBS: 51304.672  U  NULL   0.26086E+06  4805.1      13.959   0.020
OBS: 51304.672  B  NULL   0.26375E+06  2429.3      13.947   0.010
OBS: 51304.672  V  NULL   0.34898E+06  3214.2      13.643   0.010
OBS: 51304.672  R  NULL   0.40290E+06  3710.9      13.487   0.010
OBS: 51304.672  I  NULL   0.43491E+06  4005.7      13.404   0.010
OBS: 51305.660  B  NULL   0.30761E+06  16999.      13.780   0.060
OBS: 51305.660  V  NULL   0.39811E+06  14667.      13.500   0.040
OBS: 51305.660  R  NULL   0.46989E+06  8655.8      13.320   0.020
OBS: 51305.660  I  NULL   0.51050E+06  14106.      13.230   0.030
OBS: 51305.680  U  NULL   0.27695E+06  5101.6      13.894   0.020
OBS: 51305.680  B  NULL   0.29840E+06  2748.4      13.813   0.010
OBS: 51305.680  V  NULL   0.40327E+06  3714.3      13.486   0.010
OBS: 51305.680  R  NULL   0.46602E+06  4292.2      13.329   0.010
OBS: 51305.680  I  NULL   0.49477E+06  4557.0      13.264   0.010
OBS: 51306.660  B  NULL   0.33729E+06  12426.      13.680   0.040
OBS: 51306.660  V  NULL   0.44463E+06  8190.4      13.380   0.020
OBS: 51306.660  R  NULL   0.52966E+06  9756.8      13.190   0.020
OBS: 51306.660  I  NULL   0.57016E+06  15754.      13.110   0.030
OBS: 51306.672  U  NULL   0.29054E+06  5351.9      13.842   0.020
OBS: 51306.672  B  NULL   0.31974E+06  2944.9      13.738   0.010
OBS: 51306.672  V  NULL   0.44751E+06  4121.7      13.373   0.010
OBS: 51306.672  R  NULL   0.52578E+06  4842.6      13.198   0.010
OBS: 51306.672  I  NULL   0.55412E+06  5103.6      13.141   0.010
OBS: 51307.641  U  NULL   0.29539E+06  5441.3      13.824   0.020
OBS: 51307.641  B  NULL   0.33978E+06  3129.5      13.672   0.010
OBS: 51307.641  V  NULL   0.49068E+06  4519.3      13.273   0.010
OBS: 51307.641  R  NULL   0.57810E+06  5324.5      13.095   0.010
OBS: 51307.641  I  NULL   0.60367E+06  5560.0      13.048   0.010
OBS: 51307.660  B  NULL   0.34995E+06  19339.      13.640   0.060
OBS: 51307.660  V  NULL   0.48753E+06  22452.      13.280   0.050
OBS: 51307.660  R  NULL   0.58614E+06  10797.      13.080   0.020
OBS: 51307.660  I  NULL   0.61376E+06  22612.      13.030   0.040
OBS: 51308.629  U  NULL   0.29188E+06  5376.6      13.837   0.020
OBS: 51308.629  B  NULL   0.34483E+06  3176.0      13.656   0.010
OBS: 51308.629  V  NULL   0.52143E+06  4802.6      13.207   0.010
OBS: 51308.629  R  NULL   0.62001E+06  5710.5      13.019   0.010
OBS: 51308.629  I  NULL   0.63915E+06  5886.8      12.986   0.010
OBS: 51308.660  B  NULL   0.36308E+06  13376.      13.600   0.040
OBS: 51308.660  V  NULL   0.52481E+06  19335.      13.200   0.040
OBS: 51308.660  R  NULL   0.63096E+06  11623.      13.000   0.020
OBS: 51308.660  I  NULL   0.66069E+06  18256.      12.950   0.030
OBS: 51309.629  U  NULL   0.27669E+06  5096.9      13.895   0.020
OBS: 51309.629  B  NULL   0.33760E+06  3109.4      13.679   0.010
OBS: 51309.629  V  NULL   0.54001E+06  4973.7      13.169   0.010
OBS: 51309.629  R  NULL   0.64923E+06  5979.6      12.969   0.010
OBS: 51309.629  I  NULL   0.66497E+06  6124.6      12.943   0.010
OBS: 51309.660  B  NULL   0.35645E+06  13132.      13.620   0.040
OBS: 51309.660  V  NULL   0.54954E+06  10123.      13.150   0.020
OBS: 51309.660  R  NULL   0.66069E+06  24341.      12.950   0.040
OBS: 51309.660  I  NULL   0.68549E+06  18941.      12.910   0.030
OBS: 51310.660  B  NULL   0.33729E+06  12426.      13.680   0.040
OBS: 51310.660  V  NULL   0.55976E+06  10311.      13.130   0.020
OBS: 51310.660  R  NULL   0.67298E+06  24793.      12.930   0.040
OBS: 51310.660  I  NULL   0.69823E+06  25724.      12.890   0.040
OBS: 51310.730  U  NULL   0.25281E+06  4657.0      13.993   0.020
OBS: 51310.730  B  NULL   0.32629E+06  3005.2      13.716   0.010
OBS: 51310.730  V  NULL   0.55667E+06  5127.1      13.136   0.010
OBS: 51310.730  R  NULL   0.66681E+06  6141.5      12.940   0.010
OBS: 51310.730  I  NULL   0.68675E+06  6325.2      12.908   0.010
OBS: 51311.641  U  NULL   0.22387E+06  6185.8      14.125   0.030
OBS: 51311.641  B  NULL   0.30283E+06  2789.2      13.797   0.010
OBS: 51311.641  V  NULL   0.55208E+06  5084.8      13.145   0.010
OBS: 51311.641  R  NULL   0.66988E+06  6169.9      12.935   0.010
OBS: 51311.641  I  NULL   0.68802E+06  6336.9      12.906   0.010
OBS: 51311.660  B  NULL   0.30761E+06  11333.      13.780   0.040
OBS: 51311.660  V  NULL   0.55463E+06  10217.      13.140   0.020
OBS: 51311.660  R  NULL   0.67298E+06  12397.      12.930   0.020
OBS: 51311.660  I  NULL   0.69823E+06  19293.      12.890   0.030
OBS: 51312.672  B  NULL   0.27542E+06  10147.      13.900   0.040
OBS: 51312.672  V  NULL   0.53951E+06  19876.      13.170   0.040
OBS: 51312.672  R  NULL   0.66069E+06  12170.      12.950   0.020
OBS: 51312.672  I  NULL   0.69183E+06  19116.      12.900   0.030
OBS: 51312.699  U  NULL   0.19107E+06  5279.5      14.297   0.030
OBS: 51312.699  B  NULL   0.26965E+06  2483.6      13.923   0.010
OBS: 51312.699  V  NULL   0.53703E+06  4946.2      13.175   0.010
OBS: 51312.699  R  NULL   0.65887E+06  6068.4      12.953   0.010
OBS: 51312.699  I  NULL   0.68929E+06  6348.6      12.904   0.010
OBS: 51313.660  U  NULL   0.16398E+06  4531.0      14.463   0.030
OBS: 51313.660  B  NULL   0.23442E+06  2159.1      14.075   0.010
OBS: 51313.660  V  NULL   0.51004E+06  4697.6      13.231   0.010
OBS: 51313.660  R  NULL   0.63973E+06  5892.2      12.985   0.010
OBS: 51313.660  I  NULL   0.67174E+06  6186.9      12.932   0.010
OBS: 51313.672  B  NULL   0.23768E+06  8756.6      14.060   0.040
OBS: 51313.672  V  NULL   0.51523E+06  9490.9      13.220   0.020
OBS: 51313.672  R  NULL   0.64269E+06  23677.      12.980   0.040
OBS: 51313.672  I  NULL   0.67920E+06  18767.      12.920   0.030
OBS: 51314.648  U  NULL   0.13539E+06  3741.1      14.671   0.030
OBS: 51314.648  B  NULL   0.20156E+06  3712.8      14.239   0.020
OBS: 51314.648  V  NULL   0.47337E+06  4359.9      13.312   0.010
OBS: 51314.648  R  NULL   0.61376E+06  11306.      13.030   0.020
OBS: 51314.648  I  NULL   0.66069E+06  12170.      12.950   0.020
OBS: 51314.672  B  NULL   0.20137E+06  11128.      14.240   0.060
OBS: 51314.672  V  NULL   0.47863E+06  8816.7      13.300   0.020
OBS: 51314.672  R  NULL   0.61376E+06  22612.      13.030   0.040
OBS: 51314.672  I  NULL   0.66681E+06  18425.      12.940   0.030
OBS: 51315.672  B  NULL   0.16904E+06  9341.7      14.430   0.060
OBS: 51315.672  V  NULL   0.44055E+06  8115.3      13.390   0.020
OBS: 51315.672  R  NULL   0.57544E+06  21200.      13.100   0.040
OBS: 51315.672  I  NULL   0.64863E+06  17922.      12.970   0.030
OBS: 51315.680  U  NULL   0.11620E+06  3210.7      14.837   0.030
OBS: 51315.680  B  NULL   0.16842E+06  3102.5      14.434   0.020
OBS: 51315.680  V  NULL   0.42973E+06  3958.0      13.417   0.010
OBS: 51315.680  R  NULL   0.57491E+06  10590.      13.101   0.020
OBS: 51315.680  I  NULL   0.63738E+06  11741.      12.989   0.020
OBS: 51316.648  U  NULL    94276.      3473.2      15.064   0.040
OBS: 51316.648  B  NULL   0.14348E+06  2643.1      14.608   0.020
OBS: 51316.648  V  NULL   0.39156E+06  3606.4      13.518   0.010
OBS: 51316.648  R  NULL   0.53951E+06  9938.2      13.170   0.020
OBS: 51316.648  I  NULL   0.62575E+06  11527.      13.009   0.020
OBS: 51316.672  B  NULL   0.14191E+06  7842.0      14.620   0.060
OBS: 51316.672  V  NULL   0.39811E+06  7333.4      13.500   0.020
OBS: 51316.672  R  NULL   0.53951E+06  9938.2      13.170   0.020
OBS: 51316.672  I  NULL   0.63096E+06  17434.      13.000   0.030
OBS: 51317.672  B  NULL   0.11912E+06  6583.0      14.810   0.060
OBS: 51317.672  V  NULL   0.35975E+06  6626.8      13.610   0.020
OBS: 51317.672  R  NULL   0.50119E+06  18464.      13.250   0.040
OBS: 51317.672  I  NULL   0.60814E+06  16803.      13.040   0.030
OBS: 51318.648  U  NULL    70146.      3230.3      15.385   0.050
OBS: 51318.648  B  NULL   0.10290E+06  1895.4      14.969   0.020
OBS: 51318.648  V  NULL   0.31189E+06  2872.6      13.765   0.010
OBS: 51318.648  R  NULL   0.46687E+06  8600.1      13.327   0.020
OBS: 51318.648  I  NULL   0.58776E+06  10827.      13.077   0.020
OBS: 51318.672  B  NULL   0.10186E+06  3752.6      14.980   0.040
OBS: 51318.672  V  NULL   0.32211E+06  5933.4      13.730   0.020
OBS: 51318.672  R  NULL   0.46989E+06  8655.8      13.320   0.020
OBS: 51318.672  I  NULL   0.59156E+06  21794.      13.070   0.040
OBS: 51319.672  B  NULL    87096.      4813.1      15.150   0.060
OBS: 51319.672  V  NULL   0.28840E+06  5312.6      13.850   0.020
OBS: 51319.672  R  NULL   0.43652E+06  8040.9      13.400   0.020
OBS: 51319.672  I  NULL   0.57544E+06  15900.      13.100   0.030
OBS: 51320.672  B  NULL    76560.      4230.8      15.290   0.060
OBS: 51320.672  V  NULL   0.26546E+06  4890.0      13.940   0.020
OBS: 51320.672  R  NULL   0.40551E+06  14939.      13.480   0.040
OBS: 51320.672  I  NULL   0.55463E+06  20433.      13.140   0.040
OBS: 51322.672  B  NULL    62517.      3454.8      15.510   0.060
OBS: 51322.672  V  NULL   0.22284E+06  4104.9      14.130   0.020
OBS: 51322.672  R  NULL   0.34995E+06  12892.      13.640   0.040
OBS: 51322.672  I  NULL   0.51050E+06  18808.      13.230   0.040
OBS: 51323.672  B  NULL    58076.      3209.4      15.590   0.060
OBS: 51323.672  V  NULL   0.20512E+06  7556.8      14.220   0.040
OBS: 51323.672  R  NULL   0.32810E+06  6043.7      13.710   0.020
OBS: 51323.672  I  NULL   0.48753E+06  8980.6      13.280   0.020
OBS: 51324.672  B  NULL    53456.      2954.1      15.680   0.060
OBS: 51324.672  V  NULL   0.19055E+06  3510.0      14.300   0.020
OBS: 51324.672  R  NULL   0.30479E+06  5614.4      13.790   0.020
OBS: 51324.672  I  NULL   0.45709E+06  12630.      13.350   0.030
OBS: 51328.672  B  NULL    42462.      2346.5      15.930   0.060
OBS: 51328.672  V  NULL   0.14191E+06  5228.0      14.620   0.040
OBS: 51328.672  R  NULL   0.22080E+06  4067.3      14.140   0.020
OBS: 51328.672  I  NULL   0.34674E+06  9580.7      13.650   0.030
OBS: 51329.672  B  NULL    40179.      1480.3      15.990   0.040
OBS: 51329.672  V  NULL   0.13183E+06  2428.3      14.700   0.020
OBS: 51329.672  R  NULL   0.20137E+06  3709.4      14.240   0.020
OBS: 51329.672  I  NULL   0.31915E+06  8818.5      13.740   0.030
OBS: 51330.672  B  NULL    38019.      1400.7      16.050   0.040
OBS: 51330.672  V  NULL   0.12246E+06  2255.8      14.780   0.020
OBS: 51330.672  R  NULL   0.18535E+06  3414.3      14.330   0.020
OBS: 51330.672  I  NULL   0.29648E+06  8192.1      13.820   0.030
OBS: 51334.672  B  NULL    33729.      1863.9      16.180   0.060
OBS: 51334.672  V  NULL    99083.      3650.4      15.010   0.040
OBS: 51334.672  R  NULL   0.14191E+06  2614.0      14.620   0.020
OBS: 51334.672  I  NULL   0.22491E+06  6214.4      14.120   0.030
OBS: 51335.672  B  NULL    32810.      3928.4      16.210   0.130
OBS: 51335.672  V  NULL    95499.      4397.9      15.050   0.050
OBS: 51335.672  R  NULL   0.13552E+06  4992.7      14.670   0.040
OBS: 51335.672  I  NULL   0.20893E+06  7697.3      14.200   0.040
OBS: 51335.691  U  NULL    25119.      1619.5      16.500   0.070
OBS: 51335.691  B  NULL    32689.      903.23      16.214   0.030
OBS: 51335.691  V  NULL    92726.      1708.1      15.082   0.020
OBS: 51335.691  R  NULL   0.13766E+06  3803.6      14.653   0.030
OBS: 51335.691  I  NULL   0.21067E+06  5821.0      14.191   0.030
OBS: 51337.672  B  NULL    29923.      1653.6      16.310   0.060
OBS: 51337.672  V  NULL    88716.      3268.4      15.130   0.040
OBS: 51337.672  R  NULL   0.12023E+06  4429.3      14.800   0.040
OBS: 51337.672  I  NULL   0.19055E+06  7020.0      14.300   0.040
OBS: 51338.660  U  NULL    23507.      1515.6      16.572   0.070
OBS: 51338.660  B  NULL    29458.      813.95      16.327   0.030
OBS: 51338.660  V  NULL    82566.      1520.9      15.208   0.020
OBS: 51338.660  R  NULL   0.11880E+06  3282.4      14.813   0.030
OBS: 51338.660  I  NULL   0.18014E+06  4977.3      14.361   0.030
OBS: 51340.660  U  NULL    22325.      1439.4      16.628   0.070
OBS: 51340.660  B  NULL    27568.      761.72      16.399   0.030
OBS: 51340.660  V  NULL    76348.      1406.4      15.293   0.020
OBS: 51340.660  R  NULL   0.10646E+06  2941.7      14.932   0.030
OBS: 51340.660  I  NULL   0.16084E+06  4444.2      14.484   0.030
OBS: 51342.672  U  NULL    20606.      1897.9      16.715   0.100
OBS: 51342.672  B  NULL    26254.      1209.1      16.452   0.050
OBS: 51342.672  V  NULL    70860.      3263.2      15.374   0.050
OBS: 51342.672  R  NULL    97364.      5380.6      15.029   0.060
OBS: 51342.672  I  NULL   0.14548E+06  8039.5      14.593   0.060
OBS: 51348.660  U  NULL    21203.      2929.3      16.684   0.150
OBS: 51348.660  B  NULL    22972.      1692.6      16.597   0.080
OBS: 51348.660  V  NULL    58023.      3206.5      15.591   0.060
OBS: 51348.660  R  NULL    72577.      6016.1      15.348   0.090
OBS: 51348.660  I  NULL   0.10904E+06  9039.0      14.906   0.090
OBS: 51350.648  U  NULL    19552.      1260.6      16.772   0.070
