SURVEY:  LOWZ                
SNID: 1992ag 
IAUC: 1992ag
RA:   201.041040 deg
DECL:   -23.878810 deg 
RA_HOST:   201.043830
DEC_HOST:   -23.877360
MWEBV: 0.097 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.024897 +- 0.00015 
REDSHIFT_CMB: 0.0259197 +- 0.00015 
VPEC: 21.8269 +- 250.0
HOSTGAL_LOGMASS: 10.531918 +- 0.280891
SEARCH_PEAKMJD:  48806.969
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  46
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48806.520  B  NULL    22223.      798.25      16.633   0.039
OBS: 48806.520  V  NULL    25942.      812.37      16.465   0.034
OBS: 48807.520  B  NULL    22060.      731.44      16.641   0.036
OBS: 48807.520  V  NULL    26693.      811.32      16.434   0.033
OBS: 48807.520  I  NULL    22574.      769.27      16.616   0.037
OBS: 48808.602  B  NULL    20512.      585.65      16.720   0.031
OBS: 48808.602  V  NULL    25119.      717.20      16.500   0.031
OBS: 48813.480  B  NULL    16920.      701.28      16.929   0.045
OBS: 48813.480  V  NULL    23078.      743.95      16.592   0.035
OBS: 48815.602  B  NULL    12382.      490.39      17.268   0.043
OBS: 48815.602  V  NULL    21498.      613.82      16.669   0.031
OBS: 48815.629  B  NULL    12682.      502.28      17.242   0.043
OBS: 48818.559  B  NULL    11046.      467.99      17.392   0.046
OBS: 48818.559  V  NULL    18214.      520.04      16.849   0.031
OBS: 48825.500  B  NULL    5770.3      281.68      18.097   0.053
OBS: 48825.500  V  NULL    13098.      566.99      17.207   0.047
OBS: 48832.488  B  NULL    2297.2      97.327      19.097   0.046
OBS: 48832.488  V  NULL    9324.0      291.98      17.576   0.034
OBS: 48835.559  B  NULL    1781.6      60.712      19.373   0.037
OBS: 48835.559  V  NULL    7819.9      223.27      17.767   0.031
OBS: 48835.559  I  NULL    14112.      441.93      17.126   0.034
OBS: 48843.551  B  NULL    757.18      75.318      20.302   0.108
OBS: 48843.551  V  NULL    5267.4      174.65      18.196   0.036
OBS: 48843.551  I  NULL    10055.      314.89      17.494   0.034
OBS: 48845.488  B  NULL    1282.3      87.399      19.730   0.074
OBS: 48845.488  V  NULL    4554.1      142.61      18.354   0.034
OBS: 48845.488  I  NULL    8733.7      297.63      17.647   0.037
OBS: 48846.512  B  NULL    580.23      61.992      20.591   0.116
OBS: 48846.512  V  NULL    4157.2      137.84      18.453   0.036
OBS: 48846.512  I  NULL    8487.9      265.80      17.678   0.034
OBS: 48847.520  B  NULL    1065.6      106.00      19.931   0.108
OBS: 48847.520  V  NULL    4405.5      158.25      18.390   0.039
OBS: 48847.520  I  NULL    7928.7      255.59      17.752   0.035
OBS: 48848.488  B  NULL    861.39      81.717      20.162   0.103
OBS: 48848.488  V  NULL    4006.8      132.85      18.493   0.036
OBS: 48848.488  I  NULL    7950.6      263.62      17.749   0.036
OBS: 48849.488  B  NULL    969.17      79.445      20.034   0.089
OBS: 48849.488  V  NULL    3851.2      117.06      18.536   0.033
OBS: 48849.488  I  NULL    7008.1      232.37      17.886   0.036
OBS: 48854.551  B  NULL    653.43      49.952      20.462   0.083
OBS: 48854.551  V  NULL    3407.2      103.56      18.669   0.033
OBS: 48854.551  I  NULL    5665.0      203.49      18.117   0.039
OBS: 48855.500  V  NULL    3233.0      101.24      18.726   0.034
OBS: 48855.500  I  NULL    5200.0      215.52      18.210   0.045
OBS: 48872.488  V  NULL    1710.8      110.30      19.417   0.070
OBS: 48872.488  I  NULL    2556.2      150.68      18.981   0.064
END: 
