SURVEY:  LOWZ                
SNID: 1993B 
IAUC: 1993B
RA:   158.717420 deg
DECL:   -34.441720 deg 
RA_HOST:   158.714500
DEC_HOST:   -34.442920
MWEBV: 0.079 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.0696 +- 9e-05 
REDSHIFT_CMB: 0.0707579 +- 9e-05 
VPEC: 146.874571 +- 250.0
SEARCH_PEAKMJD:  49004.012
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  40
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 49007.809  B  NULL    3028.3      92.043      18.797   0.033
OBS: 49007.809  V  NULL    3432.4      98.003      18.661   0.031
OBS: 49011.852  B  NULL    2318.5      72.603      19.087   0.034
OBS: 49011.852  V  NULL    3147.8      89.875      18.755   0.031
OBS: 49011.852  I  NULL    2505.0      140.74      19.003   0.061
OBS: 49012.809  B  NULL    2175.7      68.133      19.156   0.034
OBS: 49012.809  V  NULL    3014.4      86.067      18.802   0.031
OBS: 49012.809  I  NULL    2314.2      115.10      19.089   0.054
OBS: 49013.809  B  NULL    1928.4      62.165      19.287   0.035
OBS: 49013.809  V  NULL    3000.5      85.672      18.807   0.031
OBS: 49013.809  I  NULL    2120.3      111.31      19.184   0.057
OBS: 49016.828  B  NULL    1460.2      49.760      19.589   0.037
OBS: 49016.828  V  NULL    2587.0      73.865      18.968   0.031
OBS: 49016.828  I  NULL    1829.8      96.062      19.344   0.057
OBS: 49017.770  B  NULL    1282.3      44.881      19.730   0.038
OBS: 49017.770  V  NULL    2401.0      70.766      19.049   0.032
OBS: 49017.770  I  NULL    1783.2      95.258      19.372   0.058
OBS: 49026.809  B  NULL    584.52      128.13      20.583   0.238
OBS: 49026.809  V  NULL    1520.6      145.65      19.545   0.104
OBS: 49026.809  I  NULL    2171.7      230.02      19.158   0.115
OBS: 49035.738  B  NULL    238.34      18.220      21.557   0.083
OBS: 49035.738  V  NULL    941.02      32.935      20.066   0.038
OBS: 49035.738  I  NULL    1771.7      66.905      19.379   0.041
OBS: 49037.762  B  NULL    186.90      18.763      21.821   0.109
OBS: 49037.762  V  NULL    721.11      27.895      20.355   0.042
OBS: 49037.762  I  NULL    1635.3      75.309      19.466   0.050
OBS: 49038.770  B  NULL    179.80      17.720      21.863   0.107
OBS: 49038.770  V  NULL    652.23      27.633      20.464   0.046
OBS: 49038.770  I  NULL    1671.9      84.691      19.442   0.055
OBS: 49051.820  B  NULL    116.09      22.026      22.338   0.206
OBS: 49051.820  V  NULL    474.68      27.981      20.809   0.064
OBS: 49063.809  B  NULL    144.81      27.609      22.098   0.207
OBS: 49063.809  V  NULL    356.78      29.575      21.119   0.090
OBS: 49063.809  I  NULL    625.75      65.702      20.509   0.114
OBS: 49073.781  B  NULL    114.39      17.279      22.354   0.164
OBS: 49073.781  V  NULL    292.68      22.375      21.334   0.083
OBS: 49073.781  I  NULL    433.31      63.456      20.908   0.159
OBS: 49078.820  B  NULL    106.17      18.286      22.435   0.187
OBS: 49078.820  V  NULL    285.50      23.140      21.361   0.088
OBS: 49078.820  I  NULL    577.56      67.558      20.596   0.127
END: 
