SURVEY:  LOWZ                
SNID: 1991ag 
IAUC: 1991ag
RA:   300.035870 deg
DECL:   -55.367530 deg 
RA_HOST:   300.037710
DEC_HOST:   -55.373390
MWEBV: 0.062 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.014224 +- 2.7e-05 
REDSHIFT_CMB: 0.0138752 +- 2.7e-05 
VPEC: 256.9024 +- 250.0
SEARCH_PEAKMJD:  48414.191
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  66
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48419.828  B  NULL   0.10824E+06  2990.9      14.914   0.030
OBS: 48419.828  V  NULL   0.13552E+06  3744.5      14.670   0.030
OBS: 48420.871  B  NULL   0.10686E+06  2952.5      14.928   0.030
OBS: 48420.871  V  NULL   0.12671E+06  3501.0      14.743   0.030
OBS: 48420.871  R  NULL   0.12847E+06  3549.7      14.728   0.030
OBS: 48420.871  I  NULL    81358.      2248.0      15.224   0.030
OBS: 48428.891  B  NULL    53901.      1489.4      15.671   0.030
OBS: 48428.891  V  NULL    82262.      2273.0      15.212   0.030
OBS: 48436.801  V  NULL    61546.      1757.3      15.527   0.031
OBS: 48438.781  B  NULL    21538.      614.95      16.667   0.031
OBS: 48438.781  V  NULL    54450.      1504.5      15.660   0.030
OBS: 48438.781  I  NULL    69952.      1932.8      15.388   0.030
OBS: 48439.738  B  NULL    21009.      599.84      16.694   0.031
OBS: 48439.738  V  NULL    52336.      1494.3      15.703   0.031
OBS: 48439.738  R  NULL    68297.      1887.1      15.414   0.030
OBS: 48439.738  I  NULL    71978.      2055.1      15.357   0.031
OBS: 48440.648  B  NULL    19355.      606.11      16.783   0.034
OBS: 48440.648  V  NULL    48708.      1615.0      15.781   0.036
OBS: 48440.648  R  NULL    66252.      2013.7      15.447   0.033
OBS: 48440.648  I  NULL    75162.      2492.2      15.310   0.036
OBS: 48441.738  B  NULL    18332.      506.52      16.842   0.030
OBS: 48441.738  V  NULL    48261.      1333.5      15.791   0.030
OBS: 48441.738  R  NULL    67236.      1857.8      15.431   0.030
OBS: 48442.711  B  NULL    17061.      471.41      16.920   0.030
OBS: 48442.711  V  NULL    46860.      1294.8      15.823   0.030
OBS: 48442.711  R  NULL    63973.      1826.6      15.485   0.031
OBS: 48442.711  I  NULL    73249.      2158.9      15.338   0.032
OBS: 48443.770  B  NULL    14602.      457.25      17.089   0.034
OBS: 48443.770  V  NULL    42423.      1250.3      15.931   0.032
OBS: 48449.730  B  NULL    10280.      302.99      17.470   0.032
OBS: 48449.730  V  NULL    30367.      867.04      16.294   0.031
OBS: 48458.680  B  NULL    8039.0      266.55      17.737   0.036
OBS: 48458.680  V  NULL    21340.      609.31      16.677   0.031
OBS: 48458.680  R  NULL    28840.      796.89      16.350   0.030
OBS: 48458.680  I  NULL    33113.      945.45      16.200   0.031
OBS: 48478.699  B  NULL    6009.0      166.03      18.053   0.030
OBS: 48478.699  V  NULL    13110.      362.24      17.206   0.030
OBS: 48478.699  R  NULL    15066.      416.29      17.055   0.030
OBS: 48478.699  I  NULL    15318.      423.25      17.037   0.030
OBS: 48481.648  B  NULL    6205.8      245.78      18.018   0.043
OBS: 48481.648  V  NULL    12246.      383.49      17.280   0.034
OBS: 48495.602  V  NULL    8637.7      246.62      17.659   0.031
OBS: 48495.602  I  NULL    8464.5      280.66      17.681   0.036
OBS: 48505.551  B  NULL    4401.5      125.67      18.391   0.031
OBS: 48505.551  V  NULL    7125.2      196.88      17.868   0.030
OBS: 48505.551  I  NULL    5981.4      181.80      18.058   0.033
OBS: 48508.578  B  NULL    4377.2      129.01      18.397   0.032
OBS: 48508.578  V  NULL    6468.5      184.69      17.973   0.031
OBS: 48508.578  R  NULL    6950.2      192.04      17.895   0.030
OBS: 48508.578  I  NULL    5546.3      173.68      18.140   0.034
OBS: 48552.531  B  NULL    2416.6      160.25      19.042   0.072
OBS: 48552.531  V  NULL    2739.1      136.23      18.906   0.054
OBS: 48552.531  R  NULL    2390.0      94.655      19.054   0.043
OBS: 48552.531  I  NULL    1682.7      158.08      19.435   0.102
OBS: 48553.570  B  NULL    2361.6      156.61      19.067   0.072
OBS: 48553.570  V  NULL    2565.7      165.41      18.977   0.070
OBS: 48553.570  R  NULL    2251.1      134.77      19.119   0.065
OBS: 48553.570  I  NULL    1331.7      219.55      19.689   0.179
OBS: 48555.578  B  NULL    2191.8      78.730      19.148   0.039
OBS: 48555.578  V  NULL    2766.9      91.744      18.895   0.036
OBS: 48555.578  R  NULL    2126.2      97.914      19.181   0.050
OBS: 48555.578  I  NULL    1958.8      146.14      19.270   0.081
OBS: 48559.551  R  NULL    2015.6      92.821      19.239   0.050
OBS: 48559.551  I  NULL    1821.4      345.58      19.349   0.206
OBS: 48571.551  B  NULL    1570.4      50.623      19.510   0.035
OBS: 48571.551  V  NULL    2171.7      84.009      19.158   0.042
END: 
