SURVEY:  LOWZ                
SNID: 1993ah 
IAUC: 1993ah
RA:   357.959290 deg
DECL:   -27.961780 deg 
RA_HOST:   357.959750
DEC_HOST:   -27.965330
MWEBV: 0.020 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.0293 +- 0.000213 
REDSHIFT_CMB: 0.0282772 +- 0.000213 
VPEC: -175.0581 +- 250.0
SEARCH_PEAKMJD:  49302.469
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  18
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 49314.578  B  NULL    13268.      378.82      17.193   0.031
OBS: 49314.578  V  NULL    17442.      498.01      16.896   0.031
OBS: 49315.590  B  NULL    11598.      363.21      17.339   0.034
OBS: 49315.590  V  NULL    16719.      523.55      16.942   0.034
OBS: 49315.590  I  NULL    10924.      412.53      17.404   0.041
OBS: 49320.531  B  NULL    6053.4      211.87      18.045   0.038
OBS: 49320.531  V  NULL    13026.      419.90      17.213   0.035
OBS: 49322.539  B  NULL    5214.4      153.68      18.207   0.032
OBS: 49322.539  V  NULL    11251.      321.25      17.372   0.031
OBS: 49322.539  I  NULL    13378.      431.27      17.184   0.035
OBS: 49324.602  B  NULL    3647.5      124.30      18.595   0.037
OBS: 49324.602  V  NULL    10328.      294.88      17.465   0.031
OBS: 49324.602  I  NULL    14256.      407.04      17.115   0.031
OBS: 49366.551  B  NULL    955.87      58.986      20.049   0.067
OBS: 49366.551  V  NULL    2218.2      73.549      19.135   0.036
OBS: 49366.551  I  NULL    2314.2      102.31      19.089   0.048
OBS: 49388.559  B  NULL    643.28      55.693      20.479   0.094
OBS: 49388.559  V  NULL    1262.4      75.577      19.747   0.065
END: 
