SURVEY:  LOWZ                
SNID: 2001el 
IAUC: 2001el
RA:    56.127500 deg
DECL:   -44.639830 deg 
RA_HOST:    56.133000
DEC_HOST:   -44.644830
MWEBV: 0.014 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.003876 +- 1.3e-05 
REDSHIFT_CMB: 0.0036588 +- 1.3e-05 
VPEC: -55.3501 +- 250.0
SEARCH_PEAKMJD:  52182.559
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 186
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 52171.852  B  NULL   0.24033E+06  2877.5      14.048   0.013
OBS: 52171.852  V  NULL   0.30172E+06  2501.0      13.801   0.009
OBS: 52171.852  R  NULL   0.32779E+06  4830.5      13.711   0.016
OBS: 52171.852  I  NULL   0.31857E+06  4401.2      13.742   0.015
OBS: 52174.809  B  NULL   0.44463E+06  4914.2      13.380   0.012
OBS: 52174.809  V  NULL   0.49797E+06  3669.2      13.257   0.008
OBS: 52174.809  R  NULL   0.56964E+06  7869.9      13.111   0.015
OBS: 52174.809  I  NULL   0.56494E+06  7284.6      13.120   0.014
OBS: 52177.840  B  NULL   0.62806E+06  8676.9      13.005   0.015
OBS: 52177.840  V  NULL   0.67174E+06  6186.9      12.932   0.010
OBS: 52177.840  R  NULL   0.78127E+06  17270.      12.768   0.024
OBS: 52177.840  I  NULL   0.73249E+06  10794.      12.838   0.016
OBS: 52178.820  U  NULL   0.79214E+06  32831.      12.753   0.045
OBS: 52178.820  B  NULL   0.69566E+06  14737.      12.894   0.023
OBS: 52178.820  V  NULL   0.68992E+06  8896.2      12.903   0.014
OBS: 52179.809  U  NULL   0.82566E+06  32700.      12.708   0.043
OBS: 52179.809  B  NULL   0.72510E+06  17364.      12.849   0.026
OBS: 52179.809  V  NULL   0.70925E+06  9798.7      12.873   0.015
OBS: 52183.840  B  NULL   0.72845E+06  12748.      12.844   0.019
OBS: 52183.840  V  NULL   0.82871E+06  7632.7      12.704   0.010
OBS: 52183.840  R  NULL   0.89372E+06  37041.      12.622   0.045
OBS: 52183.840  I  NULL   0.70146E+06  10337.      12.885   0.016
OBS: 52183.859  U  NULL   0.78343E+06  19482.      12.765   0.027
OBS: 52183.859  B  NULL   0.74886E+06  8966.4      12.814   0.013
OBS: 52183.859  V  NULL   0.78850E+06  5809.9      12.758   0.008
OBS: 52184.879  U  NULL   0.74199E+06  19819.      12.824   0.029
OBS: 52184.879  B  NULL   0.73655E+06  8819.0      12.832   0.013
OBS: 52184.879  V  NULL   0.78777E+06  5078.9      12.759   0.007
OBS: 52186.801  B  NULL   0.66742E+06  5532.5      12.939   0.009
OBS: 52186.801  V  NULL   0.79873E+06  2942.6      12.744   0.004
OBS: 52186.801  R  NULL   0.89207E+06  7394.7      12.624   0.009
OBS: 52186.801  I  NULL   0.65826E+06  4850.3      12.954   0.008
OBS: 52189.738  U  NULL   0.42934E+06  7513.3      13.418   0.019
OBS: 52189.738  B  NULL   0.55208E+06  7118.8      13.145   0.014
OBS: 52189.738  V  NULL   0.75093E+06  8991.2      12.811   0.013
OBS: 52189.738  R  NULL   0.80984E+06  11188.      12.729   0.015
OBS: 52189.738  I  NULL   0.56754E+06  7840.9      13.115   0.015
OBS: 52189.762  U  NULL   0.43974E+06  7695.4      13.392   0.019
OBS: 52189.762  B  NULL   0.55055E+06  7099.1      13.148   0.014
OBS: 52189.762  V  NULL   0.74955E+06  8974.7      12.813   0.013
OBS: 52189.762  R  NULL   0.80910E+06  11178.      12.730   0.015
OBS: 52189.762  I  NULL   0.56546E+06  7812.1      13.119   0.015
OBS: 52189.828  B  NULL   0.54150E+06  3491.2      13.166   0.007
OBS: 52189.828  V  NULL   0.75370E+06  2776.7      12.807   0.004
OBS: 52189.828  R  NULL   0.80316E+06  7397.3      12.738   0.010
OBS: 52189.828  I  NULL   0.58993E+06  4346.8      13.073   0.008
OBS: 52189.852  U  NULL   0.42540E+06  7444.4      13.428   0.019
OBS: 52189.852  B  NULL   0.54500E+06  7027.5      13.159   0.014
OBS: 52189.852  V  NULL   0.73655E+06  8819.0      12.832   0.013
OBS: 52189.852  R  NULL   0.80464E+06  11116.      12.736   0.015
OBS: 52189.852  I  NULL   0.56859E+06  7855.4      13.113   0.015
OBS: 52190.719  U  NULL   0.39555E+06  6922.0      13.507   0.019
OBS: 52190.719  B  NULL   0.51570E+06  6649.7      13.219   0.014
OBS: 52190.719  V  NULL   0.73519E+06  8802.8      12.834   0.013
OBS: 52190.719  R  NULL   0.77839E+06  10754.      12.772   0.015
OBS: 52190.719  I  NULL   0.51952E+06  7177.4      13.211   0.015
OBS: 52190.852  U  NULL   0.38194E+06  6683.9      13.545   0.019
OBS: 52190.852  B  NULL   0.49888E+06  6432.9      13.255   0.014
OBS: 52190.852  V  NULL   0.71846E+06  8602.4      12.859   0.013
OBS: 52190.852  R  NULL   0.75998E+06  10499.      12.798   0.015
OBS: 52190.852  I  NULL   0.52143E+06  7203.9      13.207   0.015
OBS: 52191.719  U  NULL   0.34898E+06  6107.0      13.643   0.019
OBS: 52191.719  B  NULL   0.46946E+06  6053.5      13.321   0.014
OBS: 52191.719  V  NULL   0.70599E+06  8453.2      12.878   0.013
OBS: 52191.719  R  NULL   0.73451E+06  10148.      12.835   0.015
OBS: 52191.719  I  NULL   0.50582E+06  6988.2      13.240   0.015
OBS: 52191.852  U  NULL   0.34072E+06  5962.5      13.669   0.019
OBS: 52191.852  B  NULL   0.46004E+06  5932.0      13.343   0.014
OBS: 52191.852  V  NULL   0.69183E+06  8283.6      12.900   0.013
OBS: 52191.852  R  NULL   0.71515E+06  9880.2      12.864   0.015
OBS: 52191.852  I  NULL   0.48843E+06  6747.9      13.278   0.015
OBS: 52192.828  B  NULL   0.42579E+06  6274.7      13.427   0.016
OBS: 52192.828  V  NULL   0.67174E+06  6805.6      12.932   0.011
OBS: 52192.828  R  NULL   0.68612E+06  11375.      12.909   0.018
OBS: 52192.828  I  NULL   0.49705E+06  7324.8      13.259   0.016
OBS: 52192.852  U  NULL   0.31189E+06  5457.9      13.765   0.019
OBS: 52192.852  B  NULL   0.42973E+06  5541.2      13.417   0.014
OBS: 52192.852  V  NULL   0.67671E+06  8102.5      12.924   0.013
OBS: 52192.852  R  NULL   0.69056E+06  9540.4      12.902   0.015
OBS: 52192.852  I  NULL   0.46516E+06  6426.4      13.331   0.015
OBS: 52193.719  U  NULL   0.28029E+06  4904.9      13.881   0.019
OBS: 52193.719  B  NULL   0.38548E+06  4970.5      13.535   0.014
OBS: 52193.719  V  NULL   0.64150E+06  7681.0      12.982   0.013
OBS: 52193.719  R  NULL   0.64923E+06  8969.5      12.969   0.015
OBS: 52193.719  I  NULL   0.44957E+06  6211.1      13.368   0.015
OBS: 52193.852  U  NULL   0.27214E+06  4762.4      13.913   0.019
OBS: 52193.852  B  NULL   0.37740E+06  4866.4      13.558   0.014
OBS: 52193.852  V  NULL   0.62633E+06  7499.3      13.008   0.013
OBS: 52193.852  R  NULL   0.63797E+06  8813.9      12.988   0.015
OBS: 52193.852  I  NULL   0.44710E+06  6176.8      13.374   0.015
OBS: 52194.781  U  NULL   0.24912E+06  4359.4      14.009   0.019
OBS: 52194.781  B  NULL   0.34834E+06  4491.6      13.645   0.014
OBS: 52194.781  V  NULL   0.59814E+06  7161.7      13.058   0.013
OBS: 52194.781  R  NULL   0.61263E+06  8463.8      13.032   0.015
OBS: 52194.781  I  NULL   0.44668E+06  6171.2      13.375   0.015
OBS: 52195.750  B  NULL   0.31074E+06  7727.5      13.769   0.027
OBS: 52195.750  V  NULL   0.57756E+06  9575.2      13.096   0.018
OBS: 52195.750  R  NULL   0.60814E+06  19604.      13.040   0.035
OBS: 52195.750  I  NULL   0.45373E+06  11283.      13.358   0.027
OBS: 52195.828  U  NULL   0.21125E+06  3696.8      14.188   0.019
OBS: 52195.828  B  NULL   0.30903E+06  3984.8      13.775   0.014
OBS: 52195.828  V  NULL   0.55770E+06  6677.6      13.134   0.013
OBS: 52195.828  R  NULL   0.57385E+06  7928.1      13.103   0.015
OBS: 52195.828  I  NULL   0.42073E+06  5812.6      13.440   0.015
OBS: 52197.711  U  NULL   0.16596E+06  2904.2      14.450   0.019
OBS: 52197.711  B  NULL   0.25421E+06  3278.0      13.987   0.014
OBS: 52197.711  V  NULL   0.50816E+06  6084.4      13.235   0.013
OBS: 52197.711  R  NULL   0.53703E+06  7419.4      13.175   0.015
OBS: 52197.711  I  NULL   0.41229E+06  5696.0      13.462   0.015
OBS: 52198.711  U  NULL   0.15219E+06  2663.4      14.544   0.019
OBS: 52198.711  B  NULL   0.23206E+06  2992.3      14.086   0.014
OBS: 52198.711  V  NULL   0.49113E+06  5880.6      13.272   0.013
OBS: 52198.711  R  NULL   0.54651E+06  7550.3      13.156   0.015
OBS: 52198.711  I  NULL   0.45331E+06  6262.8      13.359   0.015
OBS: 52198.801  B  NULL   0.22223E+06  1637.4      14.133   0.008
OBS: 52198.801  V  NULL   0.47512E+06  2188.0      13.308   0.005
OBS: 52198.801  R  NULL   0.54001E+06  6963.1      13.169   0.014
OBS: 52198.801  I  NULL   0.46903E+06  3455.9      13.322   0.008
OBS: 52201.809  B  NULL   0.16099E+06  1779.3      14.483   0.012
OBS: 52201.809  V  NULL   0.40327E+06  2971.4      13.486   0.008
OBS: 52201.809  R  NULL   0.50957E+06  6570.6      13.232   0.014
OBS: 52201.809  I  NULL   0.49980E+06  5524.0      13.253   0.012
OBS: 52204.781  B  NULL   0.12417E+06  1829.8      14.765   0.016
OBS: 52204.781  V  NULL   0.35514E+06  2943.9      13.624   0.009
OBS: 52204.781  R  NULL   0.47731E+06  8352.7      13.303   0.019
OBS: 52204.781  I  NULL   0.51239E+06  11326.      13.226   0.024
OBS: 52207.770  B  NULL    96472.      1066.2      15.039   0.012
OBS: 52207.770  V  NULL   0.30733E+06  1981.4      13.781   0.007
OBS: 52207.770  R  NULL   0.43974E+06  6075.3      13.392   0.015
OBS: 52207.770  I  NULL   0.51333E+06  5673.6      13.224   0.012
OBS: 52210.820  B  NULL    76419.      915.00      15.292   0.013
OBS: 52210.820  V  NULL   0.26038E+06  1438.9      13.961   0.006
OBS: 52210.820  R  NULL   0.38940E+06  3945.2      13.524   0.011
OBS: 52210.820  I  NULL   0.50816E+06  4680.3      13.235   0.010
OBS: 52213.680  B  NULL    63973.      883.83      15.485   0.015
OBS: 52213.680  V  NULL   0.21938E+06  1212.3      14.147   0.006
OBS: 52213.680  R  NULL   0.33205E+06  4587.4      13.697   0.015
OBS: 52213.680  I  NULL   0.47599E+06  3945.6      13.306   0.009
OBS: 52216.730  B  NULL    54500.      552.16      15.659   0.011
OBS: 52216.730  V  NULL   0.18348E+06  844.98      14.341   0.005
OBS: 52216.730  R  NULL   0.28054E+06  3100.7      13.880   0.012
OBS: 52216.730  I  NULL   0.40327E+06  3342.9      13.486   0.009
OBS: 52222.750  B  NULL    42384.      780.74      15.932   0.020
OBS: 52222.750  V  NULL   0.13855E+06  1276.1      14.646   0.010
OBS: 52222.750  R  NULL   0.19989E+06  3314.0      14.248   0.018
OBS: 52222.750  I  NULL   0.27441E+06  4296.6      13.904   0.017
OBS: 52225.719  B  NULL    39921.      441.22      15.997   0.012
OBS: 52225.719  V  NULL   0.12659E+06  816.16      14.744   0.007
OBS: 52225.719  R  NULL   0.18518E+06  2387.8      14.331   0.014
OBS: 52225.719  I  NULL   0.24255E+06  2680.8      14.038   0.012
OBS: 52228.730  B  NULL    36678.      540.50      16.089   0.016
OBS: 52228.730  V  NULL   0.11588E+06  960.55      14.840   0.009
OBS: 52228.730  R  NULL   0.16173E+06  2383.4      14.478   0.016
OBS: 52228.730  I  NULL   0.21459E+06  2964.6      14.171   0.015
OBS: 52231.711  B  NULL    34995.      547.93      16.140   0.017
OBS: 52231.711  V  NULL   0.11015E+06  913.10      14.895   0.009
OBS: 52231.711  R  NULL   0.14669E+06  2161.7      14.584   0.016
OBS: 52231.711  I  NULL   0.18810E+06  2425.5      14.314   0.014
OBS: 52234.730  B  NULL    34324.      505.82      16.161   0.016
OBS: 52234.730  V  NULL   0.10309E+06  569.67      14.967   0.006
OBS: 52234.730  R  NULL   0.13490E+06  1615.2      14.675   0.013
OBS: 52234.730  I  NULL   0.16642E+06  1839.3      14.447   0.012
OBS: 52237.730  B  NULL    32659.      511.36      16.215   0.017
OBS: 52237.730  V  NULL    93929.      692.09      15.068   0.008
OBS: 52237.730  R  NULL   0.12729E+06  1875.8      14.738   0.016
OBS: 52237.730  I  NULL   0.14997E+06  1933.8      14.560   0.014
OBS: 52240.730  B  NULL    31974.      588.99      16.238   0.020
OBS: 52240.730  V  NULL    87337.      723.97      15.147   0.009
OBS: 52240.730  R  NULL   0.11641E+06  2037.2      14.835   0.019
OBS: 52240.730  I  NULL   0.13317E+06  1839.8      14.689   0.015
OBS: 52243.711  B  NULL    30395.      587.89      16.293   0.021
OBS: 52243.711  V  NULL    82871.      915.92      15.204   0.012
OBS: 52243.711  R  NULL   0.10794E+06  2087.8      14.917   0.021
OBS: 52243.711  I  NULL   0.12012E+06  2102.0      14.801   0.019
OBS: 52246.781  B  NULL    28867.      1010.3      16.349   0.038
OBS: 52246.781  V  NULL    78343.      649.41      15.265   0.009
OBS: 52246.781  R  NULL    96206.      1772.2      15.042   0.020
OBS: 52246.781  I  NULL   0.10745E+06  2177.2      14.922   0.022
OBS: 52289.641  U  NULL    8356.0      284.76      17.695   0.037
OBS: 52289.641  B  NULL    16998.      203.53      16.924   0.013
OBS: 52289.641  V  NULL    28867.      159.52      16.349   0.006
OBS: 52324.551  U  NULL    3357.4      71.122      18.685   0.023
OBS: 52324.551  B  NULL    10000.      101.31      17.500   0.011
OBS: 52324.551  V  NULL    14832.      177.59      17.072   0.013
OBS: 52324.551  R  NULL    12089.      89.077      17.294   0.008
OBS: 52324.551  I  NULL    10955.      312.78      17.401   0.031
END: 
