SURVEY:  LOWZ                
SNID: 1992bp 
IAUC: 1992bp
RA:    54.156920 deg
DECL:   -18.354170 deg 
RA_HOST:    54.159920
DEC_HOST:   -18.353420
MWEBV: 0.069 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.079 +- 0.002 
REDSHIFT_CMB: 0.0785479 +- 0.002 
VPEC: -10.128462 +- 250.0
HOSTGAL_LOGMASS: 10.87572 +- 0.280891
SEARCH_PEAKMJD:  48980.422
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  43
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48978.691  B  NULL    3627.4      120.28      18.601   0.036
OBS: 48978.691  V  NULL    3826.5      116.30      18.543   0.033
OBS: 48978.691  I  NULL    3241.9      170.20      18.723   0.057
OBS: 48979.609  B  NULL    3791.4      115.24      18.553   0.033
OBS: 48979.609  V  NULL    3798.4      111.95      18.551   0.032
OBS: 48979.609  I  NULL    3284.0      120.99      18.709   0.040
OBS: 48979.730  B  NULL    3770.5      114.60      18.559   0.033
OBS: 48979.730  V  NULL    3770.5      111.13      18.559   0.032
OBS: 48979.730  I  NULL    3296.1      118.40      18.705   0.039
OBS: 48986.719  B  NULL    2691.5      96.681      18.925   0.039
OBS: 48986.719  V  NULL    3664.4      104.62      18.590   0.031
OBS: 48986.719  I  NULL    2989.5      140.43      18.811   0.051
OBS: 48986.762  B  NULL    2886.7      95.715      18.849   0.036
OBS: 48986.762  V  NULL    3502.7      106.46      18.639   0.033
OBS: 48987.672  B  NULL    2659.5      78.384      18.938   0.032
OBS: 48987.672  V  NULL    3400.9      97.104      18.671   0.031
OBS: 48987.672  I  NULL    2322.7      83.433      19.085   0.039
OBS: 48991.719  B  NULL    1742.6      69.015      19.397   0.043
OBS: 48991.719  V  NULL    2560.9      113.22      18.979   0.048
OBS: 48994.648  B  NULL    1031.8      137.80      19.966   0.145
OBS: 48994.648  V  NULL    2525.8      141.91      18.994   0.061
OBS: 48997.621  B  NULL    869.36      63.256      20.152   0.079
OBS: 48997.621  V  NULL    1910.7      66.874      19.297   0.038
OBS: 48997.621  I  NULL    1626.3      88.375      19.472   0.059
OBS: 48998.691  B  NULL    738.58      77.550      20.329   0.114
OBS: 48998.691  V  NULL    1737.8      73.626      19.400   0.046
OBS: 48998.691  I  NULL    1632.3      111.25      19.468   0.074
OBS: 48999.680  B  NULL    600.90      41.508      20.553   0.075
OBS: 48999.680  V  NULL    1687.3      63.718      19.432   0.041
OBS: 48999.680  I  NULL    1811.3      85.084      19.355   0.051
OBS: 49011.648  B  NULL    286.02      28.188      21.359   0.107
OBS: 49011.648  V  NULL    735.87      35.921      20.333   0.053
OBS: 49011.648  I  NULL    1973.3      87.240      19.262   0.048
OBS: 49013.691  B  NULL    263.51      23.300      21.448   0.096
OBS: 49013.691  V  NULL    672.98      31.612      20.430   0.051
OBS: 49016.602  B  NULL    182.81      19.026      21.845   0.113
OBS: 49016.602  V  NULL    580.23      22.980      20.591   0.043
OBS: 49016.602  I  NULL    1328.0      52.595      19.692   0.043
OBS: 49017.602  B  NULL    206.63      21.315      21.712   0.112
OBS: 49017.602  V  NULL    518.08      25.290      20.714   0.053
OBS: 49017.602  I  NULL    1290.6      72.511      19.723   0.061
OBS: 49040.578  V  NULL    279.51      11.842      21.384   0.046
OBS: 49040.578  I  NULL    449.99      27.768      20.867   0.067
END: 
