SURVEY:  LOWZ                
SNID: 1992G 
IAUC: 1992G
RA:   159.077370 deg
DECL:    37.321170 deg 
RA_HOST:   159.067710
DEC_HOST:    37.324690
MWEBV: 0.020 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.005229 +- 1.3e-05 
REDSHIFT_CMB: 0.0061053 +- 1.3e-05 
VPEC: -242.4684 +- 250.0
SEARCH_PEAKMJD:  48669.969
FILTERS: UBVRI
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 113
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 48673.000  V  NULL   0.44463E+06  12286.      13.380   0.030
OBS: 48673.000  R  NULL   0.39811E+06  11000.      13.500   0.030
OBS: 48673.000  I  NULL   0.36983E+06  10219.      13.580   0.030
OBS: 48673.738  R  NULL   0.34674E+06  9580.7      13.650   0.030
OBS: 48673.738  I  NULL   0.35318E+06  9758.8      13.630   0.030
OBS: 48674.770  V  NULL   0.37670E+06  10409.      13.560   0.030
OBS: 48674.770  R  NULL   0.40926E+06  11308.      13.470   0.030
OBS: 48674.770  I  NULL   0.33729E+06  9319.6      13.680   0.030
OBS: 48679.559  V  NULL   0.32509E+06  8982.5      13.720   0.030
OBS: 48680.859  V  NULL   0.31623E+06  8737.7      13.750   0.030
OBS: 48680.859  R  NULL   0.29648E+06  8192.1      13.820   0.030
OBS: 48680.859  I  NULL   0.25351E+06  7004.8      13.990   0.030
OBS: 48682.828  V  NULL   0.30761E+06  8499.6      13.780   0.030
OBS: 48682.828  R  NULL   0.28840E+06  7968.9      13.850   0.030
OBS: 48682.828  I  NULL   0.23988E+06  6628.2      14.050   0.030
OBS: 48685.000  V  NULL   0.23335E+06  6447.6      14.080   0.030
OBS: 48685.000  R  NULL   0.23768E+06  6567.5      14.060   0.030
OBS: 48685.000  I  NULL   0.21281E+06  5880.3      14.180   0.030
OBS: 48686.000  V  NULL   0.22080E+06  6100.9      14.140   0.030
OBS: 48686.000  R  NULL   0.22284E+06  6157.4      14.130   0.030
OBS: 48686.000  I  NULL   0.21281E+06  5880.3      14.180   0.030
OBS: 48686.711  R  NULL   0.20512E+06  5667.6      14.220   0.030
OBS: 48686.711  I  NULL   0.20893E+06  5772.9      14.200   0.030
OBS: 48687.680  V  NULL   0.25119E+06  6940.6      14.000   0.030
OBS: 48687.680  R  NULL   0.21086E+06  5826.4      14.190   0.030
OBS: 48687.680  I  NULL   0.21086E+06  5826.4      14.190   0.030
OBS: 48691.711  I  NULL   0.21677E+06  5989.6      14.160   0.030
OBS: 48693.762  R  NULL   0.20137E+06  5564.1      14.240   0.030
OBS: 48693.762  I  NULL   0.24210E+06  6689.5      14.040   0.030
OBS: 48694.922  V  NULL   0.14723E+06  6780.2      14.580   0.050
OBS: 48696.691  R  NULL   0.18365E+06  5074.5      14.340   0.030
OBS: 48696.691  I  NULL   0.23988E+06  6628.2      14.050   0.030
OBS: 48698.648  V  NULL   0.12589E+06  4638.1      14.750   0.040
OBS: 48698.648  R  NULL   0.17378E+06  4801.7      14.400   0.030
OBS: 48698.648  I  NULL   0.24660E+06  6813.9      14.020   0.030
OBS: 48702.762  R  NULL   0.15136E+06  4182.1      14.550   0.030
OBS: 48703.680  V  NULL    90365.      3329.2      15.110   0.040
OBS: 48703.680  R  NULL   0.13804E+06  3814.1      14.650   0.030
OBS: 48703.680  I  NULL   0.21478E+06  5934.7      14.170   0.030
OBS: 48705.641  V  NULL    82414.      3036.2      15.210   0.040
OBS: 48705.641  R  NULL   0.11912E+06  4388.7      14.810   0.040
OBS: 48705.641  I  NULL   0.19409E+06  5362.9      14.280   0.030
OBS: 48706.699  V  NULL    82414.      3036.2      15.210   0.040
OBS: 48706.699  R  NULL   0.12359E+06  4553.4      14.770   0.040
OBS: 48706.699  I  NULL   0.17865E+06  4936.2      14.370   0.030
OBS: 48707.719  R  NULL    92897.      3422.4      15.080   0.040
OBS: 48707.719  I  NULL   0.16596E+06  4585.6      14.450   0.030
