 3450.0  0.00000
 3500.0  0.00346
 3550.0  0.02385
 3600.0  0.08282
 3650.0  0.17217
 3700.0  0.27488
 3750.0  0.37550
 3800.0  0.47007
 3850.0  0.55841
 3900.0  0.63967
 3950.0  0.71187
 4000.0  0.77470
 4050.0  0.82945
 4100.0  0.87638
 4150.0  0.91630
 4200.0  0.94879
 4250.0  0.97225
 4300.0  0.99013
 4350.0  0.99764
 4400.0  1.00000
 4450.0  0.99627
 4500.0  0.98018
 4550.0  0.95896
 4600.0  0.92528
 4650.0  0.87067
 4700.0  0.78913
 4750.0  0.68893
 4800.0  0.58122
 4850.0  0.47158
 4900.0  0.37343
 4950.0  0.29382
 5000.0  0.23515
 5050.0  0.17452
 5100.0  0.12023
 5150.0  0.08261
 5200.0  0.05285
 5250.0  0.03185
 5300.0  0.01953
 5350.0  0.01477
 5400.0  0.01192
 5450.0  0.01276
 5500.0  0.01449
 5550.0  0.01888
 5600.0  0.02141
 5650.0  0.01858
 5700.0  0.01316
 5750.0  0.00697
 5800.0  0.00260
 5850.0  0.00086
 5900.0  0.00000
 5950.0  0.00000
