 3450.0  0.00000
 3500.0  0.00348
 3550.0  0.02522
 3600.0  0.08639
 3650.0  0.17974
 3700.0  0.28425
 3750.0  0.38766
 3800.0  0.48277
 3850.0  0.57057
 3900.0  0.64972
 3950.0  0.72063
 4000.0  0.78160
 4050.0  0.83354
 4100.0  0.87895
 4150.0  0.91750
 4200.0  0.94844
 4250.0  0.97200
 4300.0  0.98927
 4350.0  0.99728
 4400.0  1.00000
 4450.0  0.99734
 4500.0  0.98260
 4550.0  0.96303
 4600.0  0.93072
 4650.0  0.87733
 4700.0  0.79563
 4750.0  0.69490
 4800.0  0.58696
 4850.0  0.47652
 4900.0  0.37548
 4950.0  0.29562
 5000.0  0.23475
 5050.0  0.17360
 5100.0  0.11854
 5150.0  0.08091
 5200.0  0.05188
 5250.0  0.03052
 5300.0  0.01812
 5350.0  0.01362
 5400.0  0.01138
 5450.0  0.01141
 5500.0  0.01373
 5550.0  0.01720
 5600.0  0.01951
 5650.0  0.01723
 5700.0  0.01265
 5750.0  0.00691
 5800.0  0.00231
 5850.0  0.00116
 5900.0  0.00000
