 5400.0  0.00000
 5500.0  0.00000
 5600.0  0.14050
 5700.0  0.72799
 5800.0  0.95801
 5900.0  1.00000
 6000.0  0.98720
 6100.0  0.96503
 6200.0  0.94029
 6300.0  0.90585
 6400.0  0.86696
 6500.0  0.82377
 6600.0  0.77833
 6700.0  0.73021
 6800.0  0.67942
 6900.0  0.56101
 7000.0  0.56771
 7100.0  0.51211
 7200.0  0.42035
 7300.0  0.38788
 7400.0  0.35657
 7500.0  0.30825
 7600.0  0.10604
 7700.0  0.22014
 7800.0  0.18288
 7900.0  0.15048
 8000.0  0.12224
 8100.0  0.09926
 8200.0  0.07634
 8300.0  0.06190
 8400.0  0.05042
 8500.0  0.04010
 8600.0  0.03144
 8700.0  0.02439
 8800.0  0.01806
 8900.0  0.01410
 9000.0  0.00987
