9350.000000 -0.003150
9400.000000 0.003068
9450.000000 0.002044
9500.000000 0.005705
9550.000000 0.014886
9600.000000 0.045443
9650.000000 0.131857
9700.000000 0.251932
9750.000000 0.384251
9800.000000 0.488656
9850.000000 0.553411
9900.000000 0.576293
9950.000000 0.593944
10000.000000 0.659988
10050.000000 0.744299
10100.000000 0.807811
10150.000000 0.824800
10200.000000 0.841761
10250.000000 0.846077
10300.000000 0.842080
10350.000000 0.867414
10400.000000 0.909753
10450.000000 0.955065
10500.000000 0.973300
10550.000000 0.952608
10600.000000 0.932816
10650.000000 0.916664
10700.000000 0.914001
10750.000000 0.933998
10800.000000 0.952423
10850.000000 0.970727
10900.000000 0.998949
10950.000000 1.000000
11000.000000 0.934528
11050.000000 0.724687
11100.000000 0.406154
11150.000000 0.146415
11200.000000 0.042517
11250.000000 0.011960
11400.000000 0.001842
11600.000000 0.000541
