      5200.00   0.00229500
      5220.00   0.00201000
      5240.00   0.00200500
      5260.00   0.00202600
      5280.00   0.00216000
      5300.00   0.00273800
      5320.00   0.00493300
      5340.00    0.0113740
      5360.00    0.0226780
      5380.00    0.0406670
      5400.00    0.0718860
      5420.00     0.128385
      5440.00     0.221880
      5460.00     0.350727
      5480.00     0.472633
      5500.00     0.554529
      5520.00     0.595545
      5540.00     0.627869
      5560.00     0.670922
      5580.00     0.712346
      5600.00     0.763547
      5620.00     0.807959
      5640.00     0.839060
      5660.00     0.859161
      5680.00     0.864457
      5700.00     0.866359
      5720.00     0.862284
      5740.00     0.860383
      5760.00     0.870162
      5780.00     0.877767
      5800.00     0.887410
      5820.00     0.906967
      5840.00     0.927747
      5860.00     0.943094
      5880.00     0.958305
      5900.00     0.968899
      5920.00     0.972973
      5940.00     0.972566
      5960.00     0.967948
      5980.00     0.966046
      6000.00     0.963194
      6020.00     0.964824
      6040.00     0.968491
      6060.00     0.972158
      6080.00     0.975553
      6100.00     0.979220
      6120.00     0.982073
      6140.00     0.983431
      6160.00     0.980850
      6180.00     0.974331
      6200.00     0.968763
      6220.00     0.969034
      6240.00     0.971886
      6260.00     0.972973
      6280.00     0.984925
      6300.00     0.991172
      6320.00     0.996197
      6340.00      1.00000
      6360.00     0.997827
      6380.00     0.993209
      6400.00     0.982616
      6420.00     0.972837
      6440.00     0.958305
      6460.00     0.946353
      6480.00     0.935760
      6500.00     0.928290
      6520.00     0.924759
      6540.00     0.927611
      6560.00     0.931957
      6580.00     0.938884
      6600.00     0.944180
      6620.00     0.945810
      6640.00     0.943094
      6660.00     0.936846
      6680.00     0.932636
      6700.00     0.925981
      6720.00     0.919734
      6740.00     0.914437
      6760.00     0.907239
      6780.00     0.901535
      6800.00     0.885373
      6820.00     0.862556
      6840.00     0.823170
      6860.00     0.767758
      6880.00     0.701616
      6900.00     0.631129
      6920.00     0.560505
      6940.00     0.498846
      6960.00     0.449681
      6980.00     0.414505
      7000.00     0.395708
      7020.00     0.387546
      7040.00     0.384843
      7060.00     0.382507
      7080.00     0.365693
      7100.00     0.314709
      7120.00     0.231658
      7140.00     0.149219
      7160.00    0.0892440
      7180.00    0.0533890
      7200.00    0.0325950
      7220.00    0.0209170
      7240.00    0.0142890
      7260.00    0.0102530
      7280.00   0.00768200
      7300.00   0.00618500
      7320.00   0.00520800
      7340.00   0.00442600
      7360.00   0.00389200
      7380.00   0.00358400
      7400.00   0.00329600
      7420.00   0.00305500
      7440.00   0.00290600
      7460.00   0.00279800
      7480.00   0.00268900
      7500.00   0.00261500
      7520.00   0.00257200
      7540.00   0.00252700
