SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006az 
IAUC: 2006az
RA:   183.061170 deg
DECL:    56.179390 deg 
RA_HOST:   183.062040
DEC_HOST:    56.177560
MWEBV: 0.013 (SFD98)
REDSHIFT_HELIO: 0.031083 +- 1.1e-05 
REDSHIFT_CMB: 0.0316326 +- 1.1e-05 
VPEC: -124.2511 +- 250.0
HOSTGAL_LOGMASS: 11.7900 +- 0.021
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53826.891
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  148
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53820.30534     f    NULL    33450.299       1319.326    16.189     0.042
OBS:  53820.30898     f    NULL    30199.517       1365.062    16.300     0.048
OBS:  53825.28546     f    NULL    39554.874       1597.984    16.007     0.043
OBS:  53825.28909     f    NULL    32809.529       1419.927    16.210     0.046
OBS:  53827.40838     f    NULL    36982.818       1529.530    16.080     0.044
OBS:  53827.41201     f    NULL    34994.517       1380.232    16.140     0.042
OBS:  53829.37800     f    NULL    25989.624       1049.959    16.463     0.043
OBS:  53829.38164     f    NULL    28946.763       1169.425    16.346     0.043
OBS:  53832.30553     f    NULL    19842.665        839.691    16.756     0.045
OBS:  53832.30917     f    NULL    20379.804        842.865    16.727     0.044
OBS:  53833.16116     f    NULL    19842.665       1127.411    16.756     0.060
OBS:  53833.22577     f    NULL    21379.621       1319.028    16.675     0.065
OBS:  53834.23026     f    NULL    16904.409       1076.018    16.930     0.067
OBS:  53842.13229     f    NULL     6053.409        361.641    18.045     0.063
OBS:  53843.25008     f    NULL     5445.027        421.756    18.160     0.081
OBS:  53843.25371     f    NULL     4698.941        377.975    18.320     0.084
OBS:  53844.17186     f    NULL     3851.235        340.560    18.536     0.092
OBS:  53844.17550     f    NULL     3262.872        391.393    18.716     0.123
OBS:  53845.23039     f    NULL     4218.907        373.073    18.437     0.092
OBS:  53845.23404     f    NULL     4242.287        341.243    18.431     0.084
OBS:  53846.18663     f    NULL     3742.829        304.793    18.567     0.085
OBS:  53846.19027     f    NULL     3098.846        289.596    18.772     0.097
OBS:  53848.23810     f    NULL     2466.039        230.458    19.020     0.097
OBS:  53848.24174     f    NULL     2810.606        248.538    18.878     0.092
OBS:  53849.24667     f    NULL     2823.579        280.980    18.873     0.103
OBS:  53849.25031     f    NULL     1182.497        208.096    19.818     0.176
OBS:  53861.40184     f    NULL     1644.372        240.145    19.460     0.148
OBS:  53820.30230     g    NULL    17815.581        331.216    16.873     0.020
OBS:  53825.28241     g    NULL    25165.178        467.856    16.498     0.020
OBS:  53827.41578     g    NULL    24660.393        412.243    16.520     0.018
OBS:  53828.37773     g    NULL    24010.433        672.683    16.549     0.030
OBS:  53829.38541     g    NULL    22993.231        362.852    16.596     0.017
OBS:  53831.18650     g    NULL    21301.000        416.008    16.679     0.021
OBS:  53832.30249     g    NULL    18914.724        333.914    16.808     0.019
OBS:  53833.16856     g    NULL    17947.336        316.836    16.865     0.019
OBS:  53833.22956     g    NULL    18013.579        607.293    16.861     0.036
OBS:  53834.23767     g    NULL    17045.118        397.032    16.921     0.025
OBS:  53838.23920     g    NULL    10874.267        502.006    17.409     0.049
OBS:  53840.25486     g    NULL     7748.185        372.637    17.777     0.051
OBS:  53841.23339     g    NULL     8241.381        277.842    17.710     0.036
OBS:  53842.13605     g    NULL     7021.017        183.420    17.884     0.028
OBS:  53844.17928     g    NULL     5365.374        124.976    18.176     0.025
OBS:  53846.19404     g    NULL     4138.091        135.570    18.458     0.035
OBS:  53848.24551     g    NULL     3326.596         99.504    18.695     0.032
OBS:  53849.25407     g    NULL     3031.098         96.421    18.796     0.034
OBS:  53851.22060     g    NULL     2582.260         91.977    18.970     0.038
OBS:  53857.34275     g    NULL     1553.102        123.384    19.522     0.083
OBS:  53859.20818     g    NULL     1324.342         77.826    19.695     0.062
OBS:  53860.15671     g    NULL     1186.861         96.651    19.814     0.085
OBS:  53861.39781     g    NULL     1449.439         92.261    19.597     0.067
OBS:  53862.23080     g    NULL     1725.043        194.509    19.408     0.116
OBS:  53867.21760     g    NULL     1821.378        324.476    19.349     0.178
OBS:  53820.29664     h    NULL    15848.932        220.481    17.000     0.015
OBS:  53825.27674     h    NULL    23270.194        367.222    16.583     0.017
OBS:  53827.40603     h    NULL    23248.771        323.423    16.584     0.015
OBS:  53829.37566     h    NULL    24819.898        648.404    16.513     0.028
OBS:  53831.17675     h    NULL    21498.096        379.520    16.669     0.019
OBS:  53832.29682     h    NULL    21837.353        303.788    16.652     0.015
OBS:  53833.15881     h    NULL    20989.399        291.992    16.695     0.015
OBS:  53833.21979     h    NULL    21697.016        281.583    16.659     0.014
OBS:  53834.22793     h    NULL    20007.831        353.211    16.747     0.019
OBS:  53836.27609     h    NULL    17139.573        577.827    16.915     0.036
OBS:  53836.33164     h    NULL    17506.527        640.271    16.892     0.039
OBS:  53837.22522     h    NULL    16951.183        283.370    16.927     0.018
OBS:  53838.22944     h    NULL    15602.709        451.910    17.017     0.031
OBS:  53839.22654     h    NULL    15374.465        387.124    17.033     0.027
OBS:  53840.24509     h    NULL    13880.337        362.615    17.144     0.028
OBS:  53841.22363     h    NULL    13639.549        317.706    17.163     0.025
OBS:  53842.12633     h    NULL    12439.416        219.601    17.263     0.019
OBS:  53843.24775     h    NULL    10626.739        237.518    17.434     0.024
OBS:  53844.16952     h    NULL    10607.181        187.256    17.436     0.019
OBS:  53845.22804     h    NULL    10120.454        207.160    17.487     0.022
OBS:  53846.18428     h    NULL     9375.620        174.306    17.570     0.020
OBS:  53848.23576     h    NULL     8978.422        175.348    17.617     0.021
OBS:  53849.24433     h    NULL     7863.212        153.568    17.761     0.021
OBS:  53851.21280     h    NULL     6735.968        131.553    17.929     0.021
OBS:  53857.33499     h    NULL     4036.454        132.240    18.485     0.035
OBS:  53859.20588     h    NULL     4157.191        108.604    18.453     0.028
OBS:  53860.15440     h    NULL     3028.308        136.884    18.797     0.048
OBS:  53861.39001     h    NULL     3338.874        122.113    18.691     0.039
