SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2005mz 
IAUC: 2005mz
RA:    49.957830 deg
DECL:    41.505170 deg 
RA_HOST:    49.950670
DEC_HOST:    41.511690
MWEBV: 0.163 (SFD98)
REDSHIFT_HELIO: 0.017559 +- 3.7e-05 
REDSHIFT_CMB: 0.0170218 +- 3.7e-05 
VPEC: 322.0588 +- 250.0
HOSTGAL_LOGMASS: 11.0040 +- 0.588
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53745.461
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   94
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53737.33579     f    NULL     4554.073        298.812    18.354     0.069
OBS:  53737.33940     f    NULL     4434.044        343.448    18.383     0.081
OBS:  53742.11042     f    NULL    11857.687        377.201    17.315     0.034
OBS:  53742.11404     f    NULL    12496.834        373.802    17.258     0.032
OBS:  53744.12385     f    NULL    11770.638        441.733    17.323     0.040
OBS:  53744.12750     f    NULL    12044.811        556.043    17.298     0.049
OBS:  53746.10620     f    NULL     9436.262        824.981    17.563     0.091
OBS:  53747.09602     f    NULL     7921.365       1181.959    17.753     0.151
OBS:  53753.14892     f    NULL     2681.637        397.294    18.929     0.150
OBS:  53754.17413     f    NULL     2352.881        429.393    19.071     0.182
OBS:  53737.33274     g    NULL     4897.788        137.218    18.275     0.030
OBS:  53742.10738     g    NULL    12740.897        177.244    17.237     0.015
OBS:  53744.12082     g    NULL    14099.379        315.134    17.127     0.024
OBS:  53746.09951     g    NULL    14441.091        254.938    17.101     0.019
OBS:  53753.14223     g    NULL     6558.432        134.247    17.958     0.022
OBS:  53754.17111     g    NULL     5405.054        146.314    18.168     0.029
OBS:  53764.23256     g    NULL     1818.026        148.049    19.351     0.085
OBS:  53765.20065     g    NULL     1483.201        140.104    19.572     0.098
OBS:  53766.23061     g    NULL     1644.372        143.762    19.460     0.091
OBS:  53768.24144     g    NULL     1312.200        112.095    19.705     0.089
OBS:  53786.18461     g    NULL      869.361        112.387    20.152     0.132
OBS:  53787.14210     g    NULL      843.335        115.183    20.185     0.139
OBS:  53794.15603     g    NULL      678.578        201.254    20.421     0.282
OBS:  53798.18419     g    NULL      896.190        279.790    20.119     0.295
OBS:  53737.32707     h    NULL     6892.869        199.642    17.904     0.031
OBS:  53742.10170     h    NULL    16982.437        220.398    16.925     0.014
OBS:  53744.11515     h    NULL    19534.397        436.612    16.773     0.024
OBS:  53745.25166     h    NULL    21677.041        342.081    16.660     0.017
OBS:  53746.09382     h    NULL    21340.274        416.775    16.677     0.021
OBS:  53750.12631     h    NULL    20211.568        489.846    16.736     0.026
