SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006cc 
IAUC: 2006cc
RA:   242.485290 deg
DECL:    43.126640 deg 
RA_HOST:   242.480920
DEC_HOST:    43.129190
MWEBV: 0.015 (SFD98)
REDSHIFT_HELIO: 0.032956 +- 0.000172 
REDSHIFT_CMB: 0.0330941 +- 0.000172 
VPEC: -287.1229 +- 250.0
HOSTGAL_LOGMASS: 11.4160 +- 0.035
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53874.047
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  123
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53864.25549     f    NULL     4242.287        583.854    18.431     0.140
OBS:  53865.41703     f    NULL     5765.009        412.309    18.098     0.075
OBS:  53865.42066     f    NULL     4773.094        341.368    18.303     0.075
OBS:  53867.36747     f    NULL     7177.943        470.975    17.860     0.069
OBS:  53867.37111     f    NULL     8472.274        415.643    17.680     0.052
OBS:  53871.24885     f    NULL     7351.907        475.177    17.834     0.068
OBS:  53871.25249     f    NULL     6785.784        451.907    17.921     0.070
OBS:  53872.32053     f    NULL     6588.704        464.720    17.953     0.074
OBS:  53872.32418     f    NULL     7351.907        547.600    17.834     0.078
OBS:  53873.25888     f    NULL     6692.679        367.245    17.936     0.058
OBS:  53873.26252     f    NULL     6588.704        291.479    17.953     0.047
OBS:  53874.25751     f    NULL     6064.570        344.574    18.043     0.060
OBS:  53874.26116     f    NULL     5759.702        310.456    18.099     0.057
OBS:  53877.35978     f    NULL     5530.953        239.368    18.143     0.046
OBS:  53877.36341     f    NULL     5485.295        306.324    18.152     0.059
OBS:  53878.38030     f    NULL     5002.649        289.110    18.252     0.061
OBS:  53878.41878     f    NULL     5410.034        328.487    18.167     0.064
OBS:  53878.42241     f    NULL     5470.160        300.162    18.155     0.058
OBS:  53879.37502     f    NULL     4545.692        271.567    18.356     0.063
OBS:  53879.37866     f    NULL     4442.219        269.723    18.381     0.064
OBS:  53880.40179     f    NULL     3718.776        306.540    18.574     0.086
OBS:  53880.40543     f    NULL     3770.509        292.053    18.559     0.081
OBS:  53882.35172     f    NULL     3654.265        290.308    18.593     0.083
OBS:  53882.35536     f    NULL     3033.891        323.485    18.795     0.110
OBS:  53886.37267     f    NULL     2572.764        243.024    18.974     0.098
OBS:  53886.37632     f    NULL     2390.012        276.847    19.054     0.119
OBS:  53890.41822     f    NULL     2292.979        249.165    19.099     0.112
OBS:  53864.25925     g    NULL     3551.403        136.674    18.624     0.041
OBS:  53865.41328     g    NULL     3995.766        165.256    18.496     0.044
OBS:  53866.21800     g    NULL     4591.980        346.576    18.345     0.079
OBS:  53867.37487     g    NULL     5195.173        155.397    18.211     0.032
OBS:  53871.24509     g    NULL     6661.929        161.458    17.941     0.026
OBS:  53872.31679     g    NULL     6829.674        165.523    17.914     0.026
OBS:  53873.25515     g    NULL     7033.962        143.981    17.882     0.022
OBS:  53874.25377     g    NULL     6918.310        148.119    17.900     0.023
OBS:  53877.35603     g    NULL     6303.765        111.285    18.001     0.019
OBS:  53878.37656     g    NULL     6356.236        148.056    17.992     0.025
OBS:  53878.41505     g    NULL     6115.050        125.172    18.034     0.022
OBS:  53879.37127     g    NULL     5712.155        122.296    18.108     0.023
OBS:  53880.39804     g    NULL     5780.960        107.476    18.095     0.020
OBS:  53882.34797     g    NULL     5030.371        117.172    18.246     0.025
OBS:  53886.36892     g    NULL     3739.383        108.306    18.568     0.031
OBS:  53890.41448     g    NULL     2327.019         87.329    19.083     0.040
OBS:  53891.37918     g    NULL     2348.551        106.158    19.073     0.048
OBS:  53894.37735     g    NULL     1841.620        168.398    19.337     0.095
OBS:  53907.36867     g    NULL      488.427         84.369    20.778     0.173
OBS:  53864.24881     h    NULL     4911.340        137.598    18.272     0.030
OBS:  53865.40550     h    NULL     5623.413        125.689    18.125     0.024
OBS:  53866.20753     h    NULL     6211.550        298.735    18.017     0.051
OBS:  53867.36443     h    NULL     7812.679        167.268    17.768     0.023
OBS:  53870.42684     h    NULL     7884.969        494.181    17.758     0.066
OBS:  53870.44795     h    NULL     7613.774        271.195    17.796     0.038
OBS:  53871.24208     h    NULL     9514.807        132.364    17.554     0.015
OBS:  53872.31377     h    NULL     9488.553        149.737    17.557     0.017
OBS:  53872.34885     h    NULL     9585.174        142.298    17.546     0.016
OBS:  53873.25213     h    NULL     9781.377        145.211    17.524     0.016
