SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2005hk 
IAUC: 2005hk
RA:     6.962006 deg
DECL:    -1.198151 deg 
RA_HOST:     6.957240
DEC_HOST:    -1.199990
MWEBV: 0.022 (SFD98)
REDSHIFT_HELIO: 0.013004 +- 1.3e-05 
REDSHIFT_CMB: 0.0118363 +- 1.3e-05 
VPEC: -21.551 +- 250.0
HOSTGAL_LOGMASS: 9.52100 +- 0.656
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53687.258
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  153
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53675.21180     f    NULL    38441.471        750.761    16.038     0.021
OBS:  53675.21540     f    NULL    37705.092        630.308    16.059     0.018
OBS:  53679.20320     f    NULL    55667.280        826.418    15.636     0.016
OBS:  53680.25170     f    NULL    56702.212       1107.393    15.616     0.021
OBS:  53680.25530     f    NULL    56702.212       1001.002    15.616     0.019
OBS:  53681.13840     f    NULL    56806.757       1002.847    15.614     0.019
OBS:  53681.14210     f    NULL    57597.018       1124.868    15.599     0.021
OBS:  53681.15590     f    NULL    57016.427       1060.015    15.610     0.020
OBS:  53681.15950     f    NULL    59374.505       1159.583    15.566     0.021
OBS:  53682.27230     f    NULL    57862.874       1130.061    15.594     0.021
OBS:  53682.27600     f    NULL    57650.091        963.725    15.598     0.018
OBS:  53683.16940     f    NULL    57174.187       1170.323    15.607     0.022
OBS:  53689.18770     f    NULL    46302.027       2630.766    15.836     0.060
OBS:  53689.19130     f    NULL    56911.496       3344.463    15.612     0.062
OBS:  53692.23650     f    NULL    24660.393       1233.658    16.520     0.053
OBS:  53692.24010     f    NULL    22950.915       1304.014    16.598     0.060
OBS:  53696.19790     f    NULL    11376.273        813.623    17.360     0.075
OBS:  53696.20150     f    NULL    10814.340        698.965    17.415     0.068
OBS:  53707.20520     f    NULL     3244.890        402.649    18.722     0.127
OBS:  53675.20870     g    NULL    19072.165        158.752    16.799     0.009
OBS:  53676.17450     g    NULL    22594.358        611.627    16.615     0.029
OBS:  53676.24110     g    NULL    23572.194        218.111    16.569     0.010
OBS:  53678.26820     g    NULL    31944.787        177.022    16.239     0.006
OBS:  53679.19940     g    NULL    34387.452        190.558    16.159     0.006
OBS:  53680.25910     g    NULL    37601.052        312.982    16.062     0.009
OBS:  53681.14580     g    NULL    39518.459        255.608    16.008     0.007
OBS:  53681.16330     g    NULL    39994.475        295.779    15.995     0.008
OBS:  53682.11810     g    NULL    41610.219        385.015    15.952     0.010
OBS:  53682.26850     g    NULL    41610.219        269.138    15.952     0.007
OBS:  53683.15660     g    NULL    42033.930        663.329    15.941     0.017
OBS:  53683.17320     g    NULL    43052.661        639.145    15.915     0.016
OBS:  53688.26650     g    NULL    38690.113        574.380    16.031     0.016
OBS:  53689.18390     g    NULL    36745.148        374.171    16.087     0.011
OBS:  53691.26510     g    NULL    30199.517        448.332    16.300     0.016
OBS:  53692.24390     g    NULL    27089.438        452.849    16.418     0.018
OBS:  53693.26350     g    NULL    23878.113        399.166    16.555     0.018
OBS:  53694.24410     g    NULL    20379.804        340.685    16.727     0.018
OBS:  53695.21190     g    NULL    18775.867        191.192    16.816     0.011
