SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006H 
IAUC: 2006H
RA:    51.506210 deg
DECL:    40.695140 deg 
RA_HOST:    51.504460
DEC_HOST:    40.694580
MWEBV: 0.206 (SFD98)
REDSHIFT_HELIO: 0.01445 +- 5e-05 
REDSHIFT_CMB: 0.0139334 +- 5e-05 
VPEC: 362.6567 +- 250.0
HOSTGAL_LOGMASS: 9.54800 +- 0.113
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53748.383
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  106
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53756.14066     f    NULL     2716.439        237.489    18.915     0.091
OBS:  53757.16859     f    NULL     2691.535        205.809    18.925     0.080
OBS:  53759.16064     f    NULL     1583.434        290.697    19.501     0.183
OBS:  53760.15337     f    NULL     1485.936        280.916    19.570     0.188
OBS:  53762.12762     f    NULL     1102.554        216.917    19.894     0.195
OBS:  53763.19363     f    NULL      938.426        268.276    20.069     0.273
OBS:  53764.21869     f    NULL     1067.579        307.729    19.929     0.275
OBS:  53765.22674     f    NULL      756.484        350.139    20.303     0.413
OBS:  53766.25407     f    NULL      695.024        227.122    20.395     0.307
OBS:  53767.10994     f    NULL      716.473        219.363    20.362     0.290
OBS:  53768.22673     f    NULL      617.163        246.611    20.524     0.365
OBS:  53770.17007     f    NULL      665.580        304.484    20.442     0.409
OBS:  53756.13762     g    NULL     6480.373        144.842    17.971     0.024
OBS:  53757.16189     g    NULL     5530.953        102.828    18.143     0.020
OBS:  53759.15758     g    NULL     4321.157        112.887    18.411     0.028
OBS:  53760.14669     g    NULL     3912.010         94.811    18.519     0.026
OBS:  53762.12093     g    NULL     2657.052        104.798    18.939     0.042
OBS:  53763.19059     g    NULL     2246.984        114.581    19.121     0.054
OBS:  53764.21564     g    NULL     1962.456         83.046    19.268     0.045
OBS:  53765.22007     g    NULL     1558.834        123.840    19.518     0.083
OBS:  53766.24740     g    NULL     1712.379         80.702    19.416     0.050
OBS:  53767.10325     g    NULL     1541.700        107.221    19.530     0.073
OBS:  53768.22368     g    NULL     1300.170         78.944    19.715     0.064
OBS:  53771.21104     g    NULL      825.658        177.109    20.208     0.211
