SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006N 
IAUC: 2006N
RA:    92.130170 deg
DECL:    64.723640 deg 
RA_HOST:    92.126620
DEC_HOST:    64.723690
MWEBV: 0.096 (SFD98)
REDSHIFT_HELIO: 0.014277 +- 8.3e-05 
REDSHIFT_CMB: 0.0142704 +- 8.3e-05 
VPEC: -187.3472 +- 250.0
HOSTGAL_LOGMASS: 10.5440 +- 0.437
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53760.723
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  135
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53772.24052     g    NULL    27214.477        995.322    16.413     0.039
OBS:  53774.35037     g    NULL    20777.821        366.805    16.706     0.019
OBS:  53777.22148     g    NULL    14151.419        302.978    17.123     0.023
OBS:  53786.23561     g    NULL     5325.986        159.309    18.184     0.032
OBS:  53787.21545     g    NULL     5016.491        140.543    18.249     0.030
OBS:  53788.23969     g    NULL     4897.788        151.149    18.275     0.033
OBS:  53798.23124     g    NULL     2953.929        136.367    18.824     0.049
OBS:  53800.16686     g    NULL     2594.179        195.794    18.965     0.079
OBS:  53803.21690     g    NULL     2288.759        343.933    19.101     0.152
OBS:  53807.21175     g    NULL     1813.009        452.678    19.354     0.242
OBS:  53808.20324     g    NULL     1953.440        399.442    19.273     0.202
OBS:  53811.17200     g    NULL     2145.853        181.166    19.171     0.088
OBS:  53811.21457     g    NULL     1978.791        196.914    19.259     0.103
OBS:  53813.15832     g    NULL     1940.886        414.163    19.280     0.210
OBS:  53818.16711     g    NULL     1498.304        336.543    19.561     0.220
OBS:  53827.12091     g    NULL     1429.552        316.270    19.612     0.217
OBS:  53833.12616     g    NULL     1397.012        301.232    19.637     0.212
OBS:  53834.14607     g    NULL     1278.792        320.766    19.733     0.243
OBS:  53761.34075     h    NULL    69502.432        772.430    15.395     0.012
OBS:  53763.22115     h    NULL    69758.960        580.657    15.391     0.009
OBS:  53764.30397     h    NULL    66680.677        803.196    15.440     0.013
OBS:  53765.26471     h    NULL    65403.351        605.170    15.461     0.010
OBS:  53766.26744     h    NULL    62402.214        809.854    15.512     0.014
OBS:  53768.25845     h    NULL    57597.018        532.939    15.599     0.010
OBS:  53772.23487     h    NULL    43092.332       1085.052    15.914     0.027
OBS:  53774.34807     h    NULL    34897.957        944.684    16.143     0.029
OBS:  53776.36732     h    NULL    30732.649        629.080    16.281     0.022
OBS:  53777.21171     h    NULL    31856.642        443.170    16.242     0.015
OBS:  53779.21915     h    NULL    27491.599        511.107    16.402     0.020
OBS:  53780.19773     h    NULL    23291.636        652.545    16.582     0.030
OBS:  53780.21435     h    NULL    24774.221        882.432    16.515     0.038
OBS:  53780.23089     h    NULL    28080.187       1677.556    16.379     0.063
OBS:  53781.13639     h    NULL    25211.576       2457.840    16.496     0.101
OBS:  53786.22586     h    NULL    16764.863        264.563    16.939     0.017
OBS:  53787.20978     h    NULL    15588.345        260.587    17.018     0.018
OBS:  53788.23403     h    NULL    14256.076        224.972    17.115     0.017
OBS:  53798.22559     h    NULL     9011.560        192.935    17.613     0.023
OBS:  53800.15712     h    NULL     7571.815        190.656    17.802     0.027
OBS:  53803.21123     h    NULL     7585.776        342.888    17.800     0.048
OBS:  53807.20127     h    NULL     6480.373        311.663    17.971     0.051
OBS:  53808.19279     h    NULL     6540.335        245.448    17.961     0.040
OBS:  53811.16634     h    NULL     5450.044        225.402    18.159     0.044
OBS:  53811.20890     h    NULL     5754.399        134.037    18.100     0.025
OBS:  53813.14786     h    NULL     5360.435        949.139    18.177     0.177
OBS:  53817.15546     h    NULL     5405.054        187.369    18.168     0.037
OBS:  53818.16145     h    NULL     5199.960        255.106    18.210     0.052
OBS:  53827.11790     h    NULL     3773.984        163.330    18.558     0.046
OBS:  53833.12314     h    NULL     3293.063        174.306    18.706     0.056
OBS:  53834.14307     h    NULL     3379.092        255.034    18.678     0.079
OBS:  53761.34312     i    NULL    70274.862        715.600    15.383     0.011
OBS:  53763.22354     i    NULL    70925.107        656.262    15.373     0.010
OBS:  53764.30635     i    NULL    67359.678        874.192    15.429     0.014
OBS:  53765.26711     i    NULL    64091.436        831.777    15.483     0.014
OBS:  53766.26980     i    NULL    60089.695        835.931    15.553     0.015
OBS:  53768.26084     i    NULL    52384.162        484.705    15.702     0.010
OBS:  53776.36401     i    NULL    35710.835        496.787    16.118     0.015
OBS:  53777.20633     i    NULL    35350.861        491.779    16.129     0.015
OBS:  53777.20841     i    NULL    35253.318        556.326    16.132     0.017
OBS:  53779.21582     i    NULL    34419.139        478.818    16.158     0.015
OBS:  53780.19442     i    NULL    29512.092        854.776    16.325     0.031
OBS:  53780.21104     i    NULL    32508.730        634.895    16.220     0.021
OBS:  53785.22429     i    NULL    22950.915       1483.391    16.598     0.068
OBS:  53786.22254     i    NULL    22698.649        336.976    16.610     0.016
OBS:  53787.21216     i    NULL    20835.312        309.314    16.703     0.016
OBS:  53788.23641     i    NULL    19355.304        269.259    16.783     0.015
OBS:  53798.22798     i    NULL    11397.248        190.526    17.358     0.018
OBS:  53800.15380     i    NULL    10394.414        203.003    17.458     0.021
OBS:  53803.21361     i    NULL     8978.422        294.146    17.617     0.035
OBS:  53807.19655     i    NULL     8558.546        215.502    17.669     0.027
OBS:  53808.18807     i    NULL     7870.458        220.501    17.760     0.030
OBS:  53811.16874     i    NULL     7177.943        241.990    17.860     0.036
OBS:  53811.21128     i    NULL     6516.284        151.784    17.965     0.025
OBS:  53813.14311     i    NULL     6321.207        693.346    17.998     0.113
OBS:  53817.15073     i    NULL     5400.078        192.345    18.169     0.038
OBS:  53818.16384     i    NULL     4924.929        260.682    18.269     0.056
OBS:  53827.11316     i    NULL     4265.795        156.014    18.425     0.039
OBS:  53828.11471     i    NULL     3640.827        271.184    18.597     0.078
OBS:  53833.11843     i    NULL     2873.426        132.650    18.854     0.049
OBS:  53834.13836     i    NULL     3039.485        211.388    18.793     0.073
OBS:  53761.34472     j    NULL    41840.802        621.154    15.946     0.016
OBS:  53763.22517     j    NULL    42227.950        469.309    15.936     0.012
OBS:  53764.30795     j    NULL    40253.162        522.404    15.988     0.014
OBS:  53765.26871     j    NULL    37359.409        519.721    16.069     0.015
OBS:  53766.27140     j    NULL    34229.456        444.229    16.164     0.014
OBS:  53768.26243     j    NULL    27340.094        431.449    16.408     0.017
OBS:  53776.36560     j    NULL    24411.811        362.410    16.531     0.016
OBS:  53777.21001     j    NULL    25003.454        417.978    16.505     0.018
OBS:  53779.21743     j    NULL    25703.958        381.592    16.475     0.016
OBS:  53780.21264     j    NULL    24456.821        615.816    16.529     0.027
OBS:  53786.22416     j    NULL    22449.155        333.273    16.622     0.016
OBS:  53787.21378     j    NULL    20155.798        318.075    16.739     0.017
OBS:  53788.23801     j    NULL    18879.913        280.285    16.810     0.016
OBS:  53798.22957     j    NULL    10356.190        250.992    17.462     0.026
OBS:  53800.15540     j    NULL    10157.808        303.838    17.483     0.032
OBS:  53803.21521     j    NULL     7870.458        333.058    17.760     0.045
OBS:  53807.19885     j    NULL     6956.648        267.723    17.894     0.041
OBS:  53808.19038     j    NULL     7099.046        225.825    17.872     0.034
OBS:  53811.17034     j    NULL     5480.245        174.330    18.153     0.034
OBS:  53811.21289     j    NULL     5770.321        194.535    18.097     0.036
OBS:  53813.14543     j    NULL     5802.298        756.134    18.091     0.133
OBS:  53817.15304     j    NULL     4673.045        220.234    18.326     0.050
OBS:  53827.11547     j    NULL     3464.176        193.456    18.651     0.059
OBS:  53833.12074     j    NULL     2461.501        185.780    19.022     0.079
END:
