SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006mp 
IAUC: 2006mp
RA:   258.000830 deg
DECL:    46.555780 deg 
RA_HOST:   257.996210
DEC_HOST:    46.556780
MWEBV: 0.036 (SFD98)
REDSHIFT_HELIO: 0.023 +- 0.005 
REDSHIFT_CMB: 0.0228858 +- 0.005 
VPEC: 96.8247 +- 250.0
HOSTGAL_LOGMASS: 9.50000 +- 4.853
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54054.281
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   92
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54046.07300     g    NULL    25491.771        497.854    16.484     0.021
OBS:  54052.09500     g    NULL    35776.677        430.945    16.116     0.013
OBS:  54054.06600     g    NULL    36274.380        403.143    16.101     0.012
OBS:  54055.07800     g    NULL    34865.829        452.488    16.144     0.014
OBS:  54056.08700     g    NULL    34609.873        481.471    16.152     0.015
OBS:  54061.07700     g    NULL    27976.926        336.994    16.383     0.013
OBS:  54067.05800     g    NULL    19897.568        576.305    16.753     0.031
OBS:  54104.54800     g    NULL     2070.141        389.093    19.210     0.187
OBS:  54128.53300     g    NULL      963.829         56.640    20.040     0.062
OBS:  54129.52300     g    NULL      967.386         77.815    20.036     0.084
OBS:  54138.46900     g    NULL      806.121        130.578    20.234     0.163
OBS:  54140.54400     g    NULL     1019.530        111.828    19.979     0.113
OBS:  54148.44500     g    NULL      413.428         85.916    20.959     0.205
OBS:  54161.52600     g    NULL      411.529         80.058    20.964     0.193
OBS:  54188.39000     g    NULL      290.536         88.954    21.342     0.290
OBS:  54046.07000     h    NULL    24210.290        541.123    16.540     0.024
OBS:  54052.09200     h    NULL    36711.320        785.980    16.088     0.023
OBS:  54054.06300     h    NULL    38976.245        396.890    16.023     0.011
OBS:  54055.07500     h    NULL    38547.836        464.325    16.035     0.013
OBS:  54061.07400     h    NULL    34355.795        445.868    16.160     0.014
OBS:  54067.05500     h    NULL    25304.630        446.719    16.492     0.019
OBS:  54100.54800     h    NULL     5030.371        131.415    18.246     0.028
OBS:  54104.54500     h    NULL     4512.321        296.072    18.364     0.069
OBS:  54105.55200     h    NULL     4570.882        202.212    18.350     0.047
OBS:  54108.54800     h    NULL     3718.776        193.235    18.574     0.055
OBS:  54109.51600     h    NULL     3879.717        179.105    18.528     0.049
OBS:  54110.55600     h    NULL     3908.409        128.045    18.520     0.035
OBS:  54128.52900     h    NULL     2344.229         85.736    19.075     0.039
OBS:  54129.52000     h    NULL     2403.256         87.895    19.048     0.039
OBS:  54135.48900     h    NULL     1801.358        234.746    19.361     0.133
OBS:  54138.46500     h    NULL     2043.619        102.234    19.224     0.053
OBS:  54139.52700     h    NULL     1796.387        492.371    19.364     0.263
OBS:  54140.54000     h    NULL     1741.005        131.401    19.398     0.079
OBS:  54141.47800     h    NULL     1991.590        101.558    19.252     0.054
OBS:  54148.44100     h    NULL     1224.616        123.105    19.780     0.104
OBS:  54150.53500     h    NULL     1371.513        117.162    19.657     0.089
OBS:  54160.51700     h    NULL      842.558        141.906    20.186     0.169
OBS:  54161.52300     h    NULL     1213.389        158.124    19.790     0.133
OBS:  54166.51500     h    NULL     1012.978         75.451    19.986     0.078
OBS:  54188.38600     h    NULL      423.838        112.699    20.932     0.256
OBS:  54046.06800     i    NULL    23528.812        525.891    16.571     0.024
OBS:  54052.09000     i    NULL    35220.864        424.250    16.133     0.013
OBS:  54054.06000     i    NULL    36307.805        437.342    16.100     0.013
OBS:  54055.07300     i    NULL    36982.818        583.618    16.080     0.017
OBS:  54061.07100     i    NULL    32870.022        457.268    16.208     0.015
OBS:  54066.06400     i    NULL    23485.510        591.358    16.573     0.027
OBS:  54100.54500     i    NULL     6988.758        116.830    17.889     0.018
OBS:  54103.56500     i    NULL     5754.399        451.432    18.100     0.082
OBS:  54104.54300     i    NULL     6257.488        199.055    18.009     0.034
OBS:  54105.54800     i    NULL     5680.676        202.340    18.114     0.038
OBS:  54108.54500     i    NULL     5415.019        167.111    18.166     0.033
OBS:  54109.51300     i    NULL     5105.050        162.395    18.230     0.034
OBS:  54110.55300     i    NULL     5282.019        123.034    18.193     0.025
OBS:  54117.53000     i    NULL     4103.931        118.864    18.467     0.031
OBS:  54117.54100     i    NULL     4107.712        111.195    18.466     0.029
OBS:  54128.52600     i    NULL     2934.945         85.006    18.831     0.031
OBS:  54129.51700     i    NULL     2756.767         87.694    18.899     0.034
OBS:  54135.48600     i    NULL     2669.316        162.076    18.934     0.064
OBS:  54138.46200     i    NULL     2147.830         92.954    19.170     0.046
OBS:  54140.53700     i    NULL     2226.384         68.708    19.131     0.033
OBS:  54141.47500     i    NULL     1816.352        104.969    19.352     0.061
OBS:  54148.43800     i    NULL     1339.060        106.380    19.683     0.083
OBS:  54150.53200     i    NULL     1801.358         64.163    19.361     0.038
OBS:  54160.51400     i    NULL     1172.735        104.880    19.827     0.093
OBS:  54161.52000     i    NULL     1336.596         64.281    19.685     0.051
OBS:  54166.51200     i    NULL     1190.145         54.943    19.811     0.049
OBS:  54188.38300     i    NULL      393.731         93.348    21.012     0.231
OBS:  54046.06600     j    NULL    19660.746        365.521    16.766     0.020
OBS:  54052.08800     j    NULL    24210.290        336.799    16.540     0.015
OBS:  54054.05800     j    NULL    23334.581        390.080    16.580     0.018
OBS:  54055.07000     j    NULL    22532.013        440.050    16.618     0.021
OBS:  54056.08400     j    NULL    22284.351        372.523    16.630     0.018
OBS:  54061.06900     j    NULL    17815.581        281.144    16.873     0.017
