SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006D 
IAUC: 2006D
RA:   193.141420 deg
DECL:    -9.775220 deg 
RA_HOST:   193.144620
DEC_HOST:    -9.776690
MWEBV: 0.046 (SFD98)
REDSHIFT_HELIO: 0.00853 +- 5e-05 
REDSHIFT_CMB: 0.0096563 +- 5e-05 
VPEC: 120.8733 +- 250.0
HOSTGAL_LOGMASS: 9.82400 +- 3.708
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53757.457
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  131
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53753.51876     f    NULL   169199.860       5221.633    14.429     0.033
OBS:  53757.43733     f    NULL   205873.288       4795.405    14.216     0.025
OBS:  53764.45479     f    NULL   108043.837       2618.541    14.916     0.026
OBS:  53764.45843     f    NULL   105293.121       2551.875    14.944     0.026
OBS:  53765.43324     f    NULL    96738.645       2344.549    15.036     0.026
OBS:  53765.43685     f    NULL    97543.874       2272.089    15.027     0.025
OBS:  53766.44840     f    NULL    84800.810       2055.225    15.179     0.026
OBS:  53766.45204     f    NULL    83483.375       2023.296    15.196     0.026
OBS:  53768.47976     f    NULL    63679.552       1543.332    15.490     0.026
OBS:  53768.48339     f    NULL    63270.315       1533.414    15.497     0.026
OBS:  53776.48280     f    NULL    16919.986        683.554    16.929     0.043
OBS:  53786.42278     f    NULL     8978.422       1406.423    17.617     0.158
OBS:  53786.42642     f    NULL     8098.414       1320.481    17.729     0.164
OBS:  53788.45016     f    NULL    10018.438        423.955    17.498     0.045
OBS:  53788.45380     f    NULL     9682.779        465.678    17.535     0.051
OBS:  53794.48096     f    NULL     7530.087        464.573    17.808     0.065
OBS:  53794.48461     f    NULL     7158.137        358.092    17.863     0.053
OBS:  53796.42426     f    NULL     7957.928        459.899    17.748     0.061
OBS:  53796.42789     f    NULL     7440.464        401.052    17.821     0.057
OBS:  53799.41240     f    NULL     7284.504        336.286    17.844     0.049
OBS:  53799.41603     f    NULL     7351.907        304.059    17.834     0.044
OBS:  53800.41525     f    NULL     6321.207        420.968    17.998     0.070
OBS:  53800.41890     f    NULL     6918.310        611.777    17.900     0.092
OBS:  53815.39669     f    NULL     4664.445        948.619    18.328     0.201
