SURVEY:  PS1_LOWZ_COMBINED(CFA3S)
SNID: 2001eh 
IAUC: 2001eh
RA:    24.550420 deg
DECL:    41.655220 deg 
RA_HOST:    24.564420
DEC_HOST:    41.653970
MWEBV: 0.062 (SFD98)
REDSHIFT_HELIO: 0.037129 +- 0.000157 
REDSHIFT_CMB: 0.0362656 +- 0.000157 
VPEC: -283.4242 +- 250.0
HOSTGAL_LOGMASS: 11.6700 +- 3.186
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52170.051
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> abcde       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   93
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52169.32277     a    NULL    25656.653       1532.771    16.477     0.063
OBS:  52171.20622     a    NULL    22100.393       1277.211    16.639     0.061
OBS:  52172.19707     a    NULL    21677.041       1316.190    16.660     0.064
OBS:  52173.21206     a    NULL    20192.961       1186.660    16.737     0.062
OBS:  52178.38027     a    NULL    13304.544       2500.656    17.190     0.187
OBS:  52193.27749     a    NULL     3141.955        299.959    18.757     0.099
OBS:  52204.23168     a    NULL     1419.058        276.061    19.620     0.193
OBS:  52206.24733     a    NULL     1258.925        207.973    19.750     0.166
OBS:  52221.13888     a    NULL     1136.580        188.982    19.861     0.167
OBS:  52225.12333     a    NULL      964.717        203.706    20.039     0.208
OBS:  52226.26410     a    NULL     1193.438        237.431    19.808     0.197
OBS:  52257.23285     a    NULL      823.379        213.194    20.211     0.250
OBS:  52267.22385     a    NULL      923.847        188.909    20.086     0.202
OBS:  52169.32618     b    NULL    18672.394        329.636    16.822     0.019
OBS:  52170.27199     b    NULL    17996.995        334.589    16.862     0.020
OBS:  52171.20943     b    NULL    17635.996        327.878    16.884     0.020
OBS:  52172.20030     b    NULL    17139.573        302.576    16.915     0.019
OBS:  52173.21528     b    NULL    17029.426        316.601    16.922     0.020
OBS:  52178.38355     b    NULL    13365.955        248.492    17.185     0.020
OBS:  52193.28072     b    NULL     3822.962         81.849    18.544     0.023
OBS:  52196.19568     b    NULL     2894.676         75.622    18.846     0.028
OBS:  52197.16645     b    NULL     2792.544         86.180    18.885     0.033
OBS:  52204.23575     b    NULL     2000.783         61.746    19.247     0.033
OBS:  52206.25137     b    NULL     1739.402         58.641    19.399     0.036
OBS:  52220.14255     b    NULL     1288.250        136.046    19.725     0.109
OBS:  52221.12932     b    NULL     1191.242         50.410    19.810     0.045
OBS:  52222.14861     b    NULL     1131.358         48.963    19.866     0.046
OBS:  52225.12722     b    NULL     1139.725         51.517    19.858     0.048
OBS:  52226.26800     b    NULL     1180.321         57.906    19.820     0.052
OBS:  52257.22329     b    NULL      734.514         46.035    20.335     0.066
OBS:  52258.13848     b    NULL      754.397         54.699    20.306     0.076
OBS:  52261.13080     b    NULL      666.193         44.366    20.441     0.070
OBS:  52267.22778     b    NULL      637.382         66.014    20.489     0.107
OBS:  52169.32002     c    NULL    19787.913        405.047    16.759     0.022
OBS:  52169.32868     c    NULL    19462.562        270.751    16.777     0.015
OBS:  52170.27449     c    NULL    19195.525        284.970    16.792     0.016
OBS:  52171.21194     c    NULL    19301.897        268.516    16.786     0.015
OBS:  52172.20278     c    NULL    19002.030        264.345    16.803     0.015
OBS:  52173.21777     c    NULL    19054.607        265.076    16.800     0.015
OBS:  52178.38633     c    NULL    16443.717        228.755    16.960     0.015
OBS:  52188.24149     c    NULL     9375.620        156.730    17.570     0.018
OBS:  52193.28323     c    NULL     8076.069        127.447    17.732     0.017
OBS:  52196.19818     c    NULL     7053.424        124.519    17.879     0.019
OBS:  52197.16892     c    NULL     6649.669        142.368    17.943     0.023
OBS:  52204.23892     c    NULL     5311.290        108.719    18.187     0.022
OBS:  52206.25458     c    NULL     4673.045         91.264    18.326     0.021
OBS:  52220.14574     c    NULL     3053.515        233.488    18.788     0.080
OBS:  52221.13264     c    NULL     2594.179         72.679    18.965     0.030
OBS:  52222.15182     c    NULL     2659.500         69.478    18.938     0.028
OBS:  52225.13042     c    NULL     2594.179         70.224    18.965     0.029
OBS:  52226.27118     c    NULL     2374.652         68.778    19.061     0.031
OBS:  52257.22647     c    NULL     1472.313         63.719    19.580     0.046
OBS:  52258.14167     c    NULL     1554.533         74.763    19.521     0.051
OBS:  52266.19079     c    NULL     1157.711         75.962    19.841     0.069
OBS:  52169.33047     d    NULL    21203.131        434.016    16.684     0.022
OBS:  52170.27631     d    NULL    20873.727        368.498    16.701     0.019
OBS:  52171.21373     d    NULL    21125.160        353.145    16.688     0.018
OBS:  52172.20456     d    NULL    20739.582        366.130    16.708     0.019
OBS:  52173.21957     d    NULL    20950.771        369.858    16.697     0.019
OBS:  52178.38821     d    NULL    17155.366        302.855    16.914     0.019
OBS:  52188.24329     d    NULL    10384.845        202.816    17.459     0.021
OBS:  52193.28500     d    NULL     9890.084        193.153    17.512     0.021
OBS:  52196.19997     d    NULL     9611.695        196.746    17.543     0.022
OBS:  52197.17071     d    NULL     9401.562        245.610    17.567     0.028
OBS:  52204.24142     d    NULL     8248.975        176.609    17.709     0.023
OBS:  52206.25707     d    NULL     7385.842        151.184    17.829     0.022
OBS:  52221.12829     d    NULL     3654.265        133.648    18.593     0.039
OBS:  52221.13515     d    NULL     3861.891        111.854    18.533     0.031
OBS:  52222.15431     d    NULL     3760.105        108.906    18.562     0.031
OBS:  52225.13291     d    NULL     3404.082        105.052    18.670     0.033
OBS:  52226.27368     d    NULL     3039.485        154.994    18.793     0.054
OBS:  52257.22897     d    NULL     1495.547         89.346    19.563     0.063
OBS:  52261.13648     d    NULL     1206.702         94.666    19.796     0.082
OBS:  52266.19328     d    NULL     1207.814        117.748    19.795     0.101
OBS:  52267.23345     d    NULL     1242.796         97.497    19.764     0.082
OBS:  52169.33192     e    NULL    15163.519        310.389    17.048     0.022
OBS:  52170.27775     e    NULL    14282.361        346.146    17.113     0.026
OBS:  52171.21517     e    NULL    13702.506        293.367    17.158     0.023
OBS:  52172.20602     e    NULL    13243.415        258.644    17.195     0.021
OBS:  52173.22102     e    NULL    13905.929        284.646    17.142     0.022
OBS:  52178.38962     e    NULL    10804.384        251.666    17.416     0.025
OBS:  52188.24473     e    NULL     6937.452        181.237    17.897     0.028
OBS:  52193.28646     e    NULL     7164.733        173.644    17.862     0.026
OBS:  52196.20140     e    NULL     7419.933        228.985    17.824     0.033
OBS:  52204.24322     e    NULL     7264.404        237.992    17.847     0.035
OBS:  52206.25889     e    NULL     7855.973        197.811    17.762     0.027
OBS:  52221.13694     e    NULL     3567.796        154.407    18.619     0.046
OBS:  52222.15610     e    NULL     3538.344        142.946    18.628     0.043
OBS:  52225.13469     e    NULL     3073.265        135.959    18.781     0.047
OBS:  52257.23078     e    NULL     1082.430        132.076    19.914     0.125
OBS:  52261.13828     e    NULL      880.643        127.681    20.138     0.147
OBS:  52266.19507     e    NULL      767.715        157.835    20.287     0.203
OBS:  52267.23527     e    NULL      746.105        160.880    20.318     0.212
END:
