SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006ax 
IAUC: 2006ax
RA:   171.014420 deg
DECL:   -12.291440 deg 
RA_HOST:   170.999620
DEC_HOST:   -12.296440
MWEBV: 0.051 (SFD98)
REDSHIFT_HELIO: 0.016495 +- 0.00015 
REDSHIFT_CMB: 0.0177424 +- 0.00015 
VPEC: 81.232 +- 250.0
HOSTGAL_LOGMASS: -1.00000 +- 0.0
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53827.512
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  130
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53818.37726     f    NULL    65705.239       1654.439    15.456     0.027
OBS:  53818.38089     f    NULL    66069.345       1663.607    15.450     0.027
OBS:  53819.26618     f    NULL    74816.950       2025.287    15.315     0.029
OBS:  53819.26981     f    NULL    76067.650       1987.219    15.297     0.028
OBS:  53820.28743     f    NULL    94536.605       2380.404    15.061     0.027
OBS:  53820.29108     f    NULL    94275.751       2284.859    15.064     0.026
OBS:  53825.30337     f    NULL   121562.606       3060.911    14.788     0.027
OBS:  53825.30700     f    NULL   120559.101       2921.860    14.797     0.026
OBS:  53827.27569     f    NULL   119233.969       2889.744    14.809     0.026
OBS:  53827.27933     f    NULL   118032.064       2860.615    14.820     0.026
OBS:  53828.24346     f    NULL   108043.837       2924.735    14.916     0.029
OBS:  53829.24686     f    NULL    98537.151       2853.988    15.016     0.031
OBS:  53829.25049     f    NULL    92299.638       2936.110    15.087     0.034
OBS:  53832.23529     f    NULL    79946.600       2239.808    15.243     0.030
OBS:  53832.23891     f    NULL    80463.700       2178.144    15.236     0.029
OBS:  53833.19287     f    NULL    65887.040       5958.530    15.453     0.094
OBS:  53839.18286     f    NULL    34994.517       1380.232    16.140     0.042
OBS:  53843.21660     f    NULL    25609.435        741.741    16.479     0.031
OBS:  53843.22022     f    NULL    24683.117        761.739    16.519     0.033
OBS:  53845.20152     f    NULL    18197.009        630.810    16.850     0.037
OBS:  53845.20516     f    NULL    18949.598        584.799    16.806     0.033
OBS:  53846.20353     f    NULL    16428.579        553.858    16.961     0.036
OBS:  53846.20716     f    NULL    17013.748        622.248    16.923     0.039
OBS:  53848.17975     f    NULL    13025.668        476.391    17.213     0.039
OBS:  53848.18337     f    NULL    13037.670        476.830    17.212     0.039
OBS:  53849.18773     f    NULL    11684.227        460.842    17.331     0.042
OBS:  53849.19138     f    NULL    12336.728        486.578    17.272     0.042
OBS:  53858.18519     f    NULL     6297.961        450.426    18.002     0.075
OBS:  53858.18883     f    NULL     5834.451        405.770    18.085     0.073
OBS:  53859.16187     f    NULL     5759.702        366.623    18.099     0.067
OBS:  53859.16551     f    NULL     6143.276        379.013    18.029     0.065
OBS:  53860.13973     f    NULL     5587.274        977.201    18.132     0.175
OBS:  53870.18176     f    NULL     5119.175       1672.861    18.227     0.307
OBS:  53879.20435     f    NULL     3081.768       1044.904    18.778     0.317
OBS:  53879.20799     f    NULL     3039.485       1049.354    18.793     0.322
OBS:  53899.16309     f    NULL     3640.827       1247.948    18.597     0.320
OBS:  53899.16673     f    NULL     3705.101       1302.158    18.578     0.327
OBS:  53817.33131     g    NULL    35123.679        587.156    16.136     0.018
OBS:  53818.37420     g    NULL    43531.136        768.484    15.903     0.019
OBS:  53819.26312     g    NULL    50722.424        847.917    15.737     0.018
OBS:  53820.28439     g    NULL    57597.018        908.927    15.599     0.017
OBS:  53825.30031     g    NULL    80167.806       1265.112    15.240     0.017
OBS:  53827.28309     g    NULL    82565.763       1302.954    15.208     0.017
OBS:  53828.24723     g    NULL    80909.590       1504.222    15.230     0.020
OBS:  53829.25426     g    NULL    80020.268       1337.683    15.242     0.018
OBS:  53832.23224     g    NULL    70990.462       1120.286    15.372     0.017
OBS:  53833.20030     g    NULL    65705.239       1036.881    15.456     0.017
OBS:  53840.22108     g    NULL    35026.763        981.320    16.139     0.030
OBS:  53843.22399     g    NULL    28313.920        446.816    16.370     0.017
OBS:  53845.20892     g    NULL    23572.194        394.052    16.569     0.018
OBS:  53846.21094     g    NULL    21458.532        358.718    16.671     0.018
OBS:  53848.18714     g    NULL    17538.805        293.193    16.890     0.018
OBS:  53849.19514     g    NULL    15878.154        265.432    16.998     0.018
OBS:  53857.26131     g    NULL     8456.682        204.955    17.682     0.026
OBS:  53858.19262     g    NULL     8332.973        162.743    17.698     0.021
OBS:  53859.16929     g    NULL     7648.918        163.761    17.791     0.023
OBS:  53860.14713     g    NULL     7079.458        158.233    17.875     0.024
OBS:  53870.17802     g    NULL     5345.644        488.807    18.180     0.095
OBS:  53879.20130     g    NULL     4389.348        114.669    18.394     0.028
OBS:  53899.16005     g    NULL     3014.394        183.028    18.802     0.064
OBS:  53817.32153     h    NULL    33853.221        502.574    16.176     0.016
OBS:  53818.36854     h    NULL    41495.404        577.259    15.955     0.015
OBS:  53820.27872     h    NULL    55207.744        768.016    15.645     0.015
OBS:  53825.29465     h    NULL    79286.637       1102.987    15.252     0.015
OBS:  53827.27337     h    NULL    82186.408       1143.327    15.213     0.015
OBS:  53829.24451     h    NULL    81733.482       1137.026    15.219     0.015
OBS:  53832.22657     h    NULL    75370.258       1189.403    15.307     0.017
OBS:  53833.19052     h    NULL    72912.166       1082.429    15.343     0.016
OBS:  53834.19868     h    NULL    70016.436       1104.915    15.387     0.017
OBS:  53839.17052     h    NULL    51760.683        816.825    15.715     0.017
OBS:  53840.21131     h    NULL    50582.466        987.874    15.740     0.021
OBS:  53843.21426     h    NULL    44014.928        653.431    15.891     0.016
OBS:  53845.19919     h    NULL    39847.401        554.333    15.999     0.015
OBS:  53846.20119     h    NULL    37914.034        562.859    16.053     0.016
