SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2005eq 
IAUC: 2005eq
RA:    47.205460 deg
DECL:    -7.033250 deg 
RA_HOST:    47.201330
DEC_HOST:    -7.040610
MWEBV: 0.072 (SFD98)
REDSHIFT_HELIO: 0.028952 +- 1.5e-05 
REDSHIFT_CMB: 0.0283343 +- 1.5e-05 
VPEC: 23.0788 +- 250.0
HOSTGAL_LOGMASS: 10.9560 +- 0.478
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53654.781
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  141
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53648.37413     f    NULL    29349.452       1439.861    16.331     0.052
OBS:  53650.41586     f    NULL    32151.408       1422.353    16.232     0.047
OBS:  53650.41948     f    NULL    32538.685       1470.795    16.219     0.048
OBS:  53656.37312     f    NULL    27340.094       1262.143    16.408     0.049
OBS:  53656.37676     f    NULL    27643.944       1276.170    16.396     0.049
OBS:  53663.36580     f    NULL    14177.511        764.188    17.121     0.057
OBS:  53665.38425     f    NULL    11609.139       1049.879    17.338     0.094
OBS:  53666.45335     f    NULL    10874.267        983.420    17.409     0.094
OBS:  53667.44598     f    NULL    10636.531        532.102    17.433     0.053
OBS:  53671.31894     f    NULL     6444.660        353.635    17.977     0.058
OBS:  53676.35193     f    NULL     4377.236        313.057    18.397     0.075
OBS:  53677.35830     f    NULL     3981.072        340.085    18.500     0.089
OBS:  53678.37216     f    NULL     3509.134        285.763    18.637     0.085
OBS:  53680.36964     f    NULL     3296.097        301.396    18.705     0.095
OBS:  53681.32058     f    NULL     2409.905        284.110    19.045     0.121
OBS:  53681.32422     f    NULL     2432.204        327.103    19.035     0.137
OBS:  53682.36603     f    NULL     2452.449        431.582    19.026     0.176
OBS:  53685.35513     f    NULL     1603.984        565.718    19.487     0.328
OBS:  53706.35326     f    NULL     1426.921        435.166    19.614     0.289
OBS:  53710.31506     f    NULL     1456.129        442.324    19.592     0.288
OBS:  53714.23516     f    NULL     1499.685        480.930    19.560     0.302
OBS:  53724.31119     f    NULL     1249.683        437.646    19.758     0.326
OBS:  53648.37103     g    NULL    20026.267        316.031    16.746     0.017
OBS:  53650.41278     g    NULL    22407.840        311.724    16.624     0.015
OBS:  53656.37002     g    NULL    22615.177        314.608    16.614     0.015
OBS:  53665.38802     g    NULL    14845.677        248.172    17.071     0.018
OBS:  53666.45712     g    NULL    13816.562        269.837    17.149     0.021
OBS:  53667.37411     g    NULL    12989.726        204.988    17.216     0.017
OBS:  53667.45339     g    NULL    12977.768        277.851    17.217     0.023
OBS:  53671.31583     g    NULL     9053.156        159.821    17.608     0.019
OBS:  53676.34520     g    NULL     5638.973        152.646    18.122     0.029
OBS:  53677.36571     g    NULL     5199.960        135.846    18.210     0.028
OBS:  53678.37594     g    NULL     4929.467        119.470    18.268     0.026
OBS:  53679.35620     g    NULL     4381.270        110.319    18.396     0.027
OBS:  53680.37704     g    NULL     4203.393        109.811    18.441     0.028
OBS:  53681.32799     g    NULL     3654.265         95.465    18.593     0.028
OBS:  53682.35929     g    NULL     3624.099        111.842    18.602     0.033
OBS:  53683.36926     g    NULL     3229.981        130.489    18.727     0.043
OBS:  53695.33037     g    NULL     1831.471        193.413    19.343     0.109
OBS:  53696.34661     g    NULL     1563.148        226.634    19.515     0.147
OBS:  53706.35016     g    NULL     1426.921         99.239    19.614     0.073
OBS:  53710.30832     g    NULL     1204.481         82.582    19.798     0.072
OBS:  53729.22442     g    NULL      929.822         76.646    20.079     0.086
OBS:  53730.27372     g    NULL     1018.591        155.225    19.980     0.154
OBS:  53731.26619     g    NULL      930.679         87.912    20.078     0.098
OBS:  53737.25718     g    NULL      851.922         91.704    20.174     0.111
OBS:  53648.36417     h    NULL    21817.250        467.102    16.653     0.023
OBS:  53648.36538     h    NULL    21717.008        281.843    16.658     0.014
OBS:  53650.40674     h    NULL    24032.558        627.835    16.548     0.028
OBS:  53650.40711     h    NULL    24660.393        297.045    16.520     0.013
OBS:  53656.36402     h    NULL    25515.260        690.695    16.483     0.029
OBS:  53656.36439     h    NULL    26205.956        340.100    16.454     0.014
OBS:  53663.36345     h    NULL    21222.669        474.347    16.683     0.024
OBS:  53664.45998     h    NULL    20137.242        507.050    16.740     0.027
OBS:  53665.37829     h    NULL    20026.267        316.031    16.746     0.017
OBS:  53666.44736     h    NULL    19072.165        336.694    16.799     0.019
OBS:  53667.36436     h    NULL    18013.579        250.594    16.861     0.015
OBS:  53667.44365     h    NULL    18314.708        237.688    16.843     0.014
OBS:  53671.31016     h    NULL    14941.700        207.860    17.064     0.015
OBS:  53676.33954     h    NULL    11397.248        211.891    17.358     0.020
OBS:  53677.35596     h    NULL    11025.543        194.641    17.394     0.019
OBS:  53678.36622     h    NULL    10685.627        188.640    17.428     0.019
OBS:  53679.35056     h    NULL    10148.457        179.157    17.484     0.019
OBS:  53680.36729     h    NULL     9799.412        172.996    17.522     0.019
OBS:  53681.31237     h    NULL     9281.112        198.706    17.581     0.023
OBS:  53681.31826     h    NULL     9682.779        180.016    17.535     0.020
OBS:  53682.35365     h    NULL     8994.976        234.988    17.615     0.028
OBS:  53683.35951     h    NULL     9003.264        617.288    17.614     0.072
OBS:  53685.35278     h    NULL     7877.710        235.636    17.759     0.032
OBS:  53686.32208     h    NULL     7311.391        184.099    17.840     0.027
OBS:  53688.31898     h    NULL     7474.807        366.708    17.816     0.052
OBS:  53695.32063     h    NULL     4979.664        196.405    18.257     0.042
OBS:  53696.33685     h    NULL     4369.181        189.089    18.399     0.046
OBS:  53706.34450     h    NULL     3332.729        115.531    18.693     0.037
OBS:  53710.30266     h    NULL     2841.842        122.989    18.866     0.046
OBS:  53714.22643     h    NULL     2671.776        157.010    18.933     0.062
OBS:  53724.29888     h    NULL     1846.716        208.229    19.334     0.116
OBS:  53731.26052     h    NULL     1863.803        109.528    19.324     0.062
OBS:  53737.25153     h    NULL     1590.743         82.658    19.496     0.055
OBS:  53648.36777     i    NULL    20304.860        282.469    16.731     0.015
OBS:  53650.40950     i    NULL    22972.063        298.131    16.597     0.014
OBS:  53656.36676     i    NULL    25327.948        328.705    16.491     0.014
OBS:  53663.36014     i    NULL    20816.130        367.481    16.704     0.019
OBS:  53664.45669     i    NULL    19715.146        496.422    16.763     0.027
OBS:  53665.37494     i    NULL    18672.394        417.346    16.822     0.024
OBS:  53666.44406     i    NULL    17635.996        278.310    16.884     0.017
OBS:  53667.36103     i    NULL    17029.426        284.678    16.922     0.018
OBS:  53667.44035     i    NULL    16873.299        266.274    16.932     0.017
OBS:  53671.31255     i    NULL    14177.511        237.003    17.121     0.018
OBS:  53676.34193     i    NULL    13025.668        193.375    17.213     0.016
OBS:  53677.35264     i    NULL    12325.371        240.714    17.273     0.021
OBS:  53678.36291     i    NULL    12670.682        176.267    17.243     0.015
OBS:  53679.35293     i    NULL    12612.466        187.240    17.248     0.016
OBS:  53680.36399     i    NULL    11912.420        165.718    17.310     0.015
OBS:  53681.31494     i    NULL    11705.770        206.650    17.329     0.019
OBS:  53682.35602     i    NULL    11846.771        209.139    17.316     0.019
OBS:  53683.35620     i    NULL    11355.336        200.463    17.362     0.019
OBS:  53685.34947     i    NULL    10754.742        199.946    17.421     0.020
OBS:  53686.31876     i    NULL    10442.392        203.940    17.453     0.021
OBS:  53687.34186     i    NULL     9799.412        265.269    17.522     0.029
OBS:  53688.31566     i    NULL     9341.143        217.583    17.574     0.025
OBS:  53694.31711     i    NULL     6680.362        206.161    17.938     0.033
OBS:  53695.31732     i    NULL     6631.320        173.239    17.946     0.028
OBS:  53696.33357     i    NULL     6131.970        160.194    18.031     0.028
OBS:  53706.34688     i    NULL     4458.615         99.654    18.377     0.024
OBS:  53710.30503     i    NULL     3756.644        112.368    18.563     0.032
OBS:  53713.27780     i    NULL     3382.206        669.147    18.677     0.196
OBS:  53729.22112     i    NULL     2305.685         97.571    19.093     0.045
OBS:  53730.27045     i    NULL     1781.558        102.959    19.373     0.061
OBS:  53731.26291     i    NULL     2342.071        114.900    19.076     0.052
OBS:  53737.25389     i    NULL     1816.352        103.201    19.352     0.060
OBS:  53648.36935     j    NULL    15275.661        255.360    17.040     0.018
OBS:  53650.41110     j    NULL    15834.341        249.879    17.001     0.017
OBS:  53656.36836     j    NULL    14507.748        215.377    17.096     0.016
OBS:  53663.36175     j    NULL    10568.175        296.081    17.440     0.030
OBS:  53665.37656     j    NULL     9871.883        248.571    17.514     0.027
OBS:  53666.44566     j    NULL     9019.864        201.602    17.612     0.024
OBS:  53667.36265     j    NULL     8511.380        190.237    17.675     0.024
OBS:  53667.44194     j    NULL     8340.652        210.015    17.697     0.027
OBS:  53671.31417     j    NULL     7318.128        149.798    17.839     0.022
OBS:  53676.34352     j    NULL     7705.485        252.443    17.783     0.035
OBS:  53677.35426     j    NULL     7994.660        156.136    17.743     0.021
OBS:  53678.36450     j    NULL     8061.206        172.588    17.734     0.023
OBS:  53679.35453     j    NULL     8195.963        229.621    17.716     0.030
OBS:  53680.36559     j    NULL     8256.576        169.007    17.708     0.022
OBS:  53681.31654     j    NULL     8542.795        182.899    17.671     0.023
OBS:  53682.35762     j    NULL     8433.348        204.390    17.685     0.026
OBS:  53683.35780     j    NULL     8226.214        277.331    17.712     0.036
OBS:  53685.35107     j    NULL     8629.785        233.607    17.660     0.029
OBS:  53686.32036     j    NULL     8685.604        202.314    17.653     0.025
OBS:  53687.34347     j    NULL     8645.697        250.410    17.658     0.031
OBS:  53688.31726     j    NULL     7957.928        260.713    17.748     0.035
OBS:  53694.31870     j    NULL     6655.796        205.403    17.942     0.033
OBS:  53695.31891     j    NULL     6362.093        172.221    17.991     0.029
