SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2007af 
IAUC: 2007af
RA:   215.587620 deg
DECL:    -0.393780 deg 
RA_HOST:   215.599040
DEC_HOST:    -0.387670
MWEBV: 0.039 (SFD98)
REDSHIFT_HELIO: 0.005524 +- 1e-05 
REDSHIFT_CMB: 0.0063526 +- 1e-05 
VPEC: 31.5763 +- 250.0
HOSTGAL_LOGMASS: 9.51600 +- 0.216
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54174.504
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  225
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54162.36848     g    NULL   105584.459       2260.537    14.941     0.023
OBS:  54165.45978     g    NULL   242325.992       6101.697    14.039     0.027
OBS:  54168.45751     g    NULL   372220.253       9021.098    13.573     0.026
OBS:  54169.46545     g    NULL   406256.198       6031.143    13.478     0.016
OBS:  54170.37344     g    NULL   434110.210       5633.869    13.406     0.014
OBS:  54170.37712     g    NULL   430526.610       5185.870    13.415     0.013
OBS:  54170.38076     g    NULL   432912.375       5214.608    13.409     0.013
OBS:  54171.34399     g    NULL   457088.190       5505.815    13.350     0.013
OBS:  54171.34766     g    NULL   458775.271       4671.649    13.346     0.011
OBS:  54171.35131     g    NULL   459621.145       5108.097    13.344     0.012
OBS:  54172.34891     g    NULL   467304.540       6500.854    13.326     0.015
OBS:  54174.41378     g    NULL   484841.739       5840.118    13.286     0.013
OBS:  54175.46784     g    NULL   489778.819       9105.668    13.275     0.020
OBS:  54176.42564     g    NULL   469029.328       5212.657    13.322     0.012
OBS:  54177.38465     g    NULL   466015.112      10415.875    13.329     0.024
OBS:  54179.47523     g    NULL   402161.044       4469.502    13.489     0.012
OBS:  54185.31024     g    NULL   245923.482       4111.054    14.023     0.018
OBS:  54188.28732     g    NULL   181802.562       2529.126    14.351     0.015
OBS:  54189.37716     g    NULL   161287.236       1942.771    14.481     0.013
OBS:  54190.36034     g    NULL   142429.516       1848.446    14.616     0.014
OBS:  54197.33398     g    NULL    74610.509       1247.249    15.318     0.018
OBS:  54198.27215     g    NULL    71121.351       1055.844    15.370     0.016
OBS:  54199.43730     g    NULL    64446.598        956.752    15.477     0.016
OBS:  54201.33516     g    NULL    59593.652        996.215    15.562     0.018
OBS:  54206.43273     g    NULL    37601.052        769.672    16.062     0.022
OBS:  54207.37802     g    NULL    37948.971        812.478    16.052     0.023
OBS:  54207.38101     g    NULL    37566.436        768.964    16.063     0.022
OBS:  54207.38393     g    NULL    37983.939        813.227    16.051     0.023
OBS:  54208.34182     g    NULL    36711.320        959.060    16.088     0.028
OBS:  54208.34480     g    NULL    36914.756        999.279    16.082     0.029
OBS:  54208.34776     g    NULL    36207.622       1151.787    16.103     0.034
OBS:  54209.41998     g    NULL    35448.674       1093.972    16.126     0.033
OBS:  54209.42296     g    NULL    34801.663       1074.005    16.146     0.033
OBS:  54209.42591     g    NULL    35416.040       1126.607    16.127     0.034
OBS:  54213.33678     g    NULL    30732.649        948.432    16.281     0.033
OBS:  54214.32772     g    NULL    29241.524        957.993    16.335     0.035
OBS:  54216.44317     g    NULL    27951.171        915.720    16.384     0.035
OBS:  54217.26137     g    NULL    26037.543        484.074    16.461     0.020
OBS:  54226.39896     g    NULL    23812.226       1352.951    16.558     0.060
OBS:  54232.38610     g    NULL    21617.228        708.211    16.663     0.035
OBS:  54234.35793     g    NULL    21301.000        596.775    16.679     0.030
OBS:  54239.36012     g    NULL    19660.746        644.114    16.766     0.035
