SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2006hb 
IAUC: 2006hb
RA:    75.505330 deg
DECL:   -21.131970 deg 
RA_HOST:    75.502830
DEC_HOST:   -21.136940
MWEBV: 0.027 (SFD98)
REDSHIFT_HELIO: 0.014957 +- 0.00015 
REDSHIFT_CMB: 0.0149651 +- 0.00015 
VPEC: -62.2752 +- 250.0
HOSTGAL_LOGMASS: 10.9130 +- 2.886
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54001.23
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  118
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54007.46902     f    NULL    31045.596        899.191    16.270     0.031
OBS:  54007.47265     f    NULL    30846.081        893.413    16.277     0.031
OBS:  54009.48722     f    NULL    26717.757        672.745    16.433     0.027
OBS:  54009.49086     f    NULL    26841.081        701.206    16.428     0.028
OBS:  54010.50807     f    NULL    22740.500        615.583    16.608     0.029
OBS:  54010.51171     f    NULL    18230.560        528.022    16.848     0.031
OBS:  54011.45621     f    NULL    20081.678        600.678    16.743     0.032
OBS:  54011.45985     f    NULL    20342.297        589.186    16.729     0.031
OBS:  54012.46220     f    NULL    14308.694        536.983    17.111     0.040
OBS:  54012.46584     f    NULL    14615.040        576.437    17.088     0.042
OBS:  54024.46135     f    NULL     3770.509        409.719    18.559     0.112
OBS:  54024.46499     f    NULL     4055.085        549.600    18.480     0.138
OBS:  54055.37339     f    NULL     1337.827        406.388    19.684     0.288
OBS:  54007.46598     g    NULL    44136.714       1867.752    15.888     0.045
OBS:  54008.43124     g    NULL    40438.962       1672.469    15.983     0.044
OBS:  54009.48417     g    NULL    36441.815       1542.124    16.096     0.045
OBS:  54010.50504     g    NULL    31739.494       1465.239    16.246     0.049
OBS:  54011.45317     g    NULL    28418.425       1476.675    16.366     0.055
OBS:  54012.45915     g    NULL    24842.769       1556.992    16.512     0.066
OBS:  54007.46367     h    NULL    59593.652        662.307    15.562     0.012
OBS:  54008.42892     h    NULL    57332.384        690.592    15.604     0.013
OBS:  54009.48187     h    NULL    53653.740        596.292    15.676     0.012
OBS:  54010.50272     h    NULL    50442.895        560.608    15.743     0.012
OBS:  54011.45087     h    NULL    47424.199        527.059    15.810     0.012
OBS:  54012.45683     h    NULL    43651.583        566.509    15.900     0.014
OBS:  54015.43807     h    NULL    35285.803        556.838    16.131     0.017
OBS:  54018.46347     h    NULL    28080.187        443.128    16.379     0.017
OBS:  54018.47654     h    NULL    28287.854        472.882    16.371     0.018
OBS:  54020.43124     h    NULL    24165.735        381.355    16.542     0.017
OBS:  54020.44506     h    NULL    24322.040        338.353    16.535     0.015
OBS:  54022.38948     h    NULL    19390.991        764.807    16.781     0.042
OBS:  54024.45599     h    NULL    18063.421        335.824    16.858     0.020
OBS:  54025.39417     h    NULL    16826.741        249.804    16.935     0.016
OBS:  54029.46684     h    NULL    12268.741        332.114    17.278     0.029
OBS:  54030.43896     h    NULL    11716.557        228.824    17.328     0.021
OBS:  54040.40817     h    NULL     7819.878        182.148    17.767     0.025
OBS:  54041.39299     h    NULL     7231.027        195.743    17.852     0.029
OBS:  54043.42017     h    NULL     7385.842        241.971    17.829     0.035
OBS:  54044.35765     h    NULL     6969.474        221.703    17.892     0.034
OBS:  54045.35366     h    NULL     6943.845        234.098    17.896     0.036
OBS:  54045.41414     h    NULL     6937.452        273.623    17.897     0.042
OBS:  54046.41007     h    NULL     6309.573        401.624    18.000     0.067
OBS:  54051.44582     h    NULL     5904.729        193.447    18.072     0.035
OBS:  54053.40240     h    NULL     5685.910        251.540    18.113     0.047
OBS:  54055.36439     h    NULL     5105.050        147.860    18.230     0.031
OBS:  54056.42601     h    NULL     5228.776        181.259    18.204     0.037
OBS:  54066.32329     h    NULL     3937.314        170.399    18.512     0.046
OBS:  54069.31728     h    NULL     3872.576        189.986    18.530     0.052
OBS:  54070.34229     h    NULL     4047.622        214.246    18.482     0.056
OBS:  54076.29269     h    NULL     3121.764        174.334    18.764     0.059
OBS:  54086.25926     h    NULL     2282.443        118.600    19.104     0.055
OBS:  54101.24610     h    NULL     1853.532        178.825    19.330     0.100
OBS:  54102.19174     h    NULL     1803.018        269.031    19.360     0.151
OBS:  54007.46207     i    NULL    57916.192        697.624    15.593     0.013
OBS:  54009.48027     i    NULL    51475.432        620.043    15.721     0.013
OBS:  54010.50112     i    NULL    47643.099        573.881    15.805     0.013
OBS:  54011.44925     i    NULL    44874.539        540.532    15.870     0.013
OBS:  54012.45523     i    NULL    42697.259        514.306    15.924     0.013
OBS:  54015.43647     i    NULL    38159.265        495.230    16.046     0.014
OBS:  54018.46117     i    NULL    33697.680        468.781    16.181     0.015
OBS:  54018.47424     i    NULL    33296.609        432.122    16.194     0.014
OBS:  54019.45072     i    NULL    32151.408        537.469    16.232     0.018
OBS:  54020.42894     i    NULL    30988.460        431.092    16.272     0.015
OBS:  54024.45438     i    NULL    25095.740        325.692    16.501     0.014
OBS:  54025.39185     i    NULL    22636.016        336.047    16.613     0.016
OBS:  54029.46454     i    NULL    16203.170        240.547    16.976     0.016
OBS:  54030.43734     i    NULL    15163.519        225.112    17.048     0.016
OBS:  54031.49378     i    NULL    13778.438        320.941    17.152     0.025
OBS:  54040.40656     i    NULL     9315.368        208.207    17.577     0.024
OBS:  54044.35463     i    NULL     8348.338        163.043    17.696     0.021
OBS:  54045.35065     i    NULL     7776.783        188.477    17.773     0.026
OBS:  54045.41112     i    NULL     7620.790        177.511    17.795     0.025
OBS:  54046.40706     i    NULL     7798.301        337.494    17.770     0.046
OBS:  54051.44280     i    NULL     6564.475        165.292    17.957     0.027
OBS:  54053.39935     i    NULL     6143.276        212.960    18.029     0.037
OBS:  54055.36277     i    NULL     6031.148        163.263    18.049     0.029
OBS:  54056.42299     i    NULL     5520.774        154.672    18.145     0.030
OBS:  54066.32027     i    NULL     3977.407        137.879    18.501     0.037
OBS:  54069.31427     i    NULL     3746.278        144.173    18.566     0.041
OBS:  54070.33927     i    NULL     3388.442        182.642    18.675     0.057
OBS:  54076.28968     i    NULL     2940.357        152.786    18.829     0.055
OBS:  54086.25624     i    NULL     2028.617        101.483    19.232     0.053
OBS:  54101.24310     i    NULL     1276.439        448.604    19.735     0.327
OBS:  54102.17999     i    NULL     1630.797        526.947    19.469     0.304
OBS:  54007.46047     j    NULL    35026.763        454.576    16.139     0.014
OBS:  54008.42571     j    NULL    32900.311        457.689    16.207     0.015
OBS:  54009.47866     j    NULL    30116.188        447.095    16.303     0.016
OBS:  54010.49952     j    NULL    28028.509        468.547    16.381     0.018
OBS:  54011.44764     j    NULL    26915.348        374.430    16.425     0.015
OBS:  54012.45363     j    NULL    25965.698        385.478    16.464     0.016
OBS:  54015.43486     j    NULL    26399.761        391.922    16.446     0.016
OBS:  54018.45887     j    NULL    26865.814        449.110    16.427     0.018
OBS:  54018.47193     j    NULL    24076.868        651.758    16.546     0.029
OBS:  54019.44840     j    NULL    25142.010        538.284    16.499     0.023
OBS:  54024.45275     j    NULL    23572.194        349.945    16.569     0.016
OBS:  54025.38952     j    NULL    22181.964        516.684    16.635     0.025
OBS:  54029.46222     j    NULL    16203.170        255.699    16.976     0.017
OBS:  54030.43574     j    NULL    14601.585        257.771    17.089     0.019
OBS:  54031.49147     j    NULL    13715.132        254.983    17.157     0.020
OBS:  54040.40495     j    NULL     8806.432        196.832    17.638     0.024
OBS:  54041.39064     j    NULL     8061.206        210.594    17.734     0.028
OBS:  54043.41785     j    NULL     7379.042        220.720    17.830     0.032
OBS:  54044.35162     j    NULL     7251.035        168.898    17.849     0.025
OBS:  54045.34764     j    NULL     7284.504        190.303    17.844     0.028
OBS:  54045.40809     j    NULL     6854.882        192.048    17.910     0.030
OBS:  54046.40405     j    NULL     6456.542        285.632    17.975     0.047
OBS:  54051.43980     j    NULL     5786.287        184.065    18.094     0.034
OBS:  54053.39634     j    NULL     5296.634        280.357    18.190     0.056
OBS:  54055.36113     j    NULL     4777.492        183.859    18.302     0.041
OBS:  54056.41997     j    NULL     4329.124        170.747    18.409     0.042
OBS:  54066.31727     j    NULL     2908.037        159.571    18.841     0.058
OBS:  54069.31125     j    NULL     2528.133        158.448    18.993     0.066
OBS:  54070.33625     j    NULL     2694.015        124.368    18.924     0.049
OBS:  54076.28666     j    NULL     2179.716        166.672    19.154     0.080
OBS:  54086.25321     j    NULL     1688.885        129.141    19.431     0.080
OBS:  54101.24008     j    NULL     1437.474        162.084    19.606     0.116
OBS:  54102.17698     j    NULL     1246.235        153.352    19.761     0.126
OBS:  54102.18569     j    NULL     1270.574        157.662    19.740     0.127
END:
