SURVEY:  PS1_LOWZ_COMBINED(CFA3S)
SNID: 2003fa 
IAUC: 2003fa
RA:   266.032170 deg
DECL:    40.881000 deg 
RA_HOST:   266.035830
DEC_HOST:    40.867310
MWEBV: 0.039 (SFD98)
REDSHIFT_HELIO: 0.040388 +- 0.000117 
REDSHIFT_CMB: 0.0401481 +- 0.000117 
VPEC: -119.7766 +- 250.0
HOSTGAL_LOGMASS: 10.5520 +- 4.257
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52807.469
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> abcde       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   92
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52798.37131     a    NULL    20739.582        561.418    16.708     0.029
OBS:  52801.18882     a    NULL    27491.599        874.525    16.402     0.034
OBS:  52802.17080     a    NULL    26570.517        946.415    16.439     0.038
OBS:  52803.17723     a    NULL    26133.646       4233.222    16.457     0.163
OBS:  52809.23554     a    NULL    24980.435        818.394    16.506     0.035
OBS:  52813.21659     a    NULL    18897.311        619.102    16.809     0.035
OBS:  52814.35167     a    NULL    18013.579        453.577    16.861     0.027
OBS:  52816.44118     a    NULL    13037.670        652.221    17.212     0.053
OBS:  52818.19321     a    NULL    11662.724        448.834    17.333     0.041
OBS:  52819.34317     a    NULL    11303.163        445.812    17.367     0.042
OBS:  52820.28012     a    NULL     9111.712        394.336    17.601     0.046
OBS:  52823.18309     a    NULL     6880.183        324.253    17.906     0.050
OBS:  52825.16331     a    NULL     5510.614        339.980    18.147     0.065
OBS:  52827.23624     a    NULL     3784.426        293.131    18.555     0.081
OBS:  52849.35943     a    NULL     1524.755        293.271    19.542     0.191
OBS:  52887.19427     a    NULL     1124.087        385.298    19.873     0.320
OBS:  52797.36515     b    NULL    11199.535        187.220    17.377     0.018
OBS:  52798.37451     b    NULL    12965.820        204.611    17.218     0.017
OBS:  52801.19203     b    NULL    15374.465        401.648    17.033     0.028
OBS:  52802.17399     b    NULL    15445.430        491.329    17.028     0.034
OBS:  52814.35487     b    NULL    15559.656        245.544    17.020     0.017
OBS:  52816.44437     b    NULL    12858.787        348.086    17.227     0.029
OBS:  52818.19641     b    NULL    11492.116        343.749    17.349     0.032
OBS:  52819.34706     b    NULL    11035.703        163.832    17.393     0.016
OBS:  52820.28403     b    NULL    10176.537        179.653    17.481     0.019
OBS:  52823.18699     b    NULL     7705.485        150.488    17.783     0.021
OBS:  52825.16720     b    NULL     6432.799        131.676    17.979     0.022
OBS:  52827.24014     b    NULL     5105.050        138.193    18.230     0.029
OBS:  52830.23662     b    NULL     2749.160        309.985    18.902     0.116
OBS:  52849.36332     b    NULL     1155.580         75.822    19.843     0.069
OBS:  52851.14333     b    NULL     1248.533         67.298    19.759     0.057
OBS:  52886.14084     b    NULL      594.292         64.578    20.565     0.112
OBS:  52887.19817     b    NULL      616.595        141.284    20.525     0.224
OBS:  52900.10697     b    NULL      655.239         54.012    20.459     0.086
OBS:  52797.36762     c    NULL    11117.317        144.280    17.385     0.014
OBS:  52798.37698     c    NULL    12670.682        152.624    17.243     0.013
OBS:  52799.17660     c    NULL    12485.329        290.821    17.259     0.025
OBS:  52801.19450     c    NULL    15995.580        297.380    16.990     0.020
OBS:  52809.21781     c    NULL    18967.059        246.154    16.805     0.014
OBS:  52809.23370     c    NULL    18914.724        227.836    16.808     0.013
OBS:  52813.21476     c    NULL    17474.309        226.781    16.894     0.014
OBS:  52814.35737     c    NULL    17250.433        207.789    16.908     0.013
OBS:  52816.44686     c    NULL    15689.171        232.916    17.011     0.016
OBS:  52818.19889     c    NULL    14177.511        197.229    17.121     0.015
OBS:  52819.35023     c    NULL    13893.127        154.404    17.143     0.012
OBS:  52820.28721     c    NULL    13194.715        183.557    17.199     0.015
OBS:  52823.19016     c    NULL    11313.579        157.388    17.366     0.015
OBS:  52825.17041     c    NULL    10157.808        150.799    17.483     0.016
OBS:  52827.24332     c    NULL     9349.750        156.298    17.573     0.018
OBS:  52830.23979     c    NULL     7819.878        219.084    17.767     0.030
OBS:  52849.36650     c    NULL     3127.519         96.518    18.762     0.033
OBS:  52851.14650     c    NULL     2948.492         82.606    18.826     0.030
OBS:  52887.20137     c    NULL     1475.027         89.561    19.578     0.064
OBS:  52797.36941     d    NULL    11365.800        168.733    17.361     0.016
OBS:  52798.37877     d    NULL    12717.449        200.692    17.239     0.017
OBS:  52799.17839     d    NULL    14348.285        280.222    17.108     0.021
OBS:  52801.19630     d    NULL    16641.789        262.621    16.947     0.017
OBS:  52802.17826     d    NULL    17571.142        293.733    16.888     0.018
OBS:  52803.18471     d    NULL    18063.421        335.824    16.858     0.020
OBS:  52809.21964     d    NULL    20417.379        417.932    16.725     0.022
OBS:  52809.23226     d    NULL    19787.913        256.807    16.759     0.014
OBS:  52813.21331     d    NULL    18433.169        239.225    16.836     0.014
OBS:  52814.35916     d    NULL    17848.429        248.296    16.871     0.015
OBS:  52816.44866     d    NULL    15848.932        294.654    17.000     0.020
OBS:  52818.20067     d    NULL    14125.375        196.504    17.125     0.015
OBS:  52819.35270     d    NULL    13576.881        201.558    17.168     0.016
OBS:  52820.28969     d    NULL    12740.897        165.351    17.237     0.014
OBS:  52823.19263     d    NULL    11015.393        153.239    17.395     0.015
OBS:  52825.17289     d    NULL    10844.262        232.173    17.412     0.023
OBS:  52827.24581     d    NULL    10129.780        188.327    17.486     0.020
OBS:  52830.24228     d    NULL     9019.864        244.167    17.612     0.029
OBS:  52849.36897     d    NULL     5176.068        140.116    18.215     0.029
OBS:  52851.14899     d    NULL     4764.310        106.487    18.305     0.024
OBS:  52886.14649     d    NULL     1761.976        119.072    19.385     0.071
OBS:  52887.20385     d    NULL     1592.209        147.193    19.495     0.096
OBS:  52797.37086     e    NULL    10539.014        245.485    17.443     0.025
OBS:  52798.38022     e    NULL    11716.557        272.914    17.328     0.025
OBS:  52801.19774     e    NULL    14073.431        407.617    17.129     0.031
OBS:  52802.17970     e    NULL    15275.661        370.220    17.040     0.026
OBS:  52814.36060     e    NULL    11355.336        221.769    17.362     0.021
OBS:  52816.45009     e    NULL     9682.779        271.276    17.535     0.030
OBS:  52818.20209     e    NULL     7791.122        329.700    17.771     0.045
OBS:  52819.35449     e    NULL     7827.084        189.697    17.766     0.026
OBS:  52820.29148     e    NULL     7345.139        184.948    17.835     0.027
OBS:  52823.19443     e    NULL     6873.849        212.132    17.907     0.033
OBS:  52825.17468     e    NULL     6474.407        261.561    17.972     0.043
OBS:  52827.24760     e    NULL     6969.474        234.962    17.892     0.036
OBS:  52830.24406     e    NULL     6631.320        331.738    17.946     0.053
OBS:  52849.37075     e    NULL     5095.655        230.331    18.232     0.048
OBS:  52851.15079     e    NULL     4970.499        239.048    18.259     0.051
OBS:  52886.14829     e    NULL     1375.308        243.517    19.654     0.177
OBS:  52887.20565     e    NULL     1312.200        226.663    19.705     0.173
END:
