SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2007ap 
IAUC: 2007ap
RA:   239.096080 deg
DECL:    16.516080 deg 
RA_HOST:   239.098290
DEC_HOST:    16.523310
MWEBV: 0.032 (SFD98)
REDSHIFT_HELIO: 0.01565 +- 3.8e-05 
REDSHIFT_CMB: 0.0159893 +- 3.8e-05 
VPEC: 18.6197 +- 250.0
HOSTGAL_LOGMASS: 10.4140 +- 0.088
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54167.871
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  155
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54175.50000     g    NULL    41228.734       1272.349    15.962     0.033
OBS:  54176.49400     g    NULL    37844.258       1167.902    16.055     0.033
OBS:  54185.32872     g    NULL    12752.637        249.059    17.236     0.021
OBS:  54186.47909     g    NULL    11324.004        221.158    17.365     0.021
OBS:  54188.36237     g    NULL     9594.006        205.405    17.545     0.023
OBS:  54191.48056     g    NULL     6456.542        229.975    17.975     0.038
OBS:  54194.32960     g    NULL     5161.786        228.353    18.218     0.047
OBS:  54196.42435     g    NULL     4520.641        363.633    18.362     0.084
OBS:  54197.35170     g    NULL     4703.271        194.517    18.319     0.044
OBS:  54199.47638     g    NULL     4604.686        190.440    18.342     0.044
OBS:  54201.35671     g    NULL     3879.717        119.731    18.528     0.033
OBS:  54207.43844     g    NULL     3147.748        109.119    18.755     0.037
OBS:  54208.38829     g    NULL     3121.764        141.108    18.764     0.048
OBS:  54209.44506     g    NULL     3209.224        111.250    18.734     0.037
OBS:  54216.46213     g    NULL     2818.383        146.448    18.875     0.055
OBS:  54218.46822     g    NULL     2438.934        215.672    19.032     0.092
OBS:  54219.43009     g    NULL     2808.019        242.685    18.879     0.090
OBS:  54220.47028     g    NULL     2674.238        178.094    18.932     0.070
OBS:  54226.45659     g    NULL     2271.956        293.709    19.109     0.132
OBS:  54227.43306     g    NULL     2342.071        207.106    19.076     0.092
OBS:  54232.43846     g    NULL     2116.411        134.716    19.186     0.067
OBS:  54234.43346     g    NULL     1986.095        130.316    19.255     0.069
OBS:  54236.38995     g    NULL     2047.387         96.490    19.222     0.050
OBS:  54237.38182     g    NULL     1856.949         92.895    19.328     0.053
OBS:  54239.41012     g    NULL     1946.256        141.117    19.277     0.076
OBS:  54247.34808     g    NULL     1794.734        218.991    19.365     0.125
OBS:  54256.31909     g    NULL     1570.363        180.290    19.510     0.118
OBS:  54256.38468     g    NULL     1576.159        216.922    19.506     0.140
OBS:  54259.32988     g    NULL     1603.984        121.059    19.487     0.079
OBS:  54260.35066     g    NULL     1413.839        117.954    19.624     0.087
OBS:  54276.26552     g    NULL     1323.122        200.229    19.696     0.153
OBS:  54278.25304     g    NULL     1315.831        282.255    19.702     0.211
OBS:  54175.49700     h    NULL    52674.449       2027.147    15.696     0.041
OBS:  54176.49088     h    NULL    49980.431        695.297    15.753     0.015
OBS:  54185.32571     h    NULL    28602.237        291.253    16.359     0.011
OBS:  54186.47607     h    NULL    26497.201        319.170    16.442     0.013
OBS:  54188.35934     h    NULL    23528.812        349.301    16.571     0.016
OBS:  54191.47752     h    NULL    18775.867        261.198    16.816     0.015
OBS:  54193.32609     h    NULL    15863.536        354.565    16.999     0.024
OBS:  54193.47675     h    NULL    14832.010        387.477    17.072     0.028
OBS:  54194.32660     h    NULL    14348.285        347.744    17.108     0.026
OBS:  54196.42062     h    NULL    12257.446        366.641    17.279     0.032
OBS:  54197.34868     h    NULL    11945.381        222.081    17.307     0.020
OBS:  54199.47333     h    NULL    10864.256        222.385    17.410     0.022
OBS:  54201.35369     h    NULL     9709.570        144.145    17.532     0.016
OBS:  54207.43542     h    NULL     7906.786        117.381    17.755     0.016
OBS:  54208.38526     h    NULL     7791.122        203.538    17.771     0.028
OBS:  54209.44205     h    NULL     7523.155        132.811    17.809     0.019
OBS:  54216.45912     h    NULL     6171.632        149.575    18.024     0.026
OBS:  54218.46522     h    NULL     5770.321        194.535    18.097     0.036
OBS:  54219.42708     h    NULL     5915.616        256.015    18.070     0.046
OBS:  54220.38296     h    NULL     5712.155        258.198    18.108     0.048
OBS:  54220.46723     h    NULL     5296.634        183.611    18.190     0.037
OBS:  54221.37407     h    NULL     5861.382        281.894    18.080     0.051
OBS:  54226.45359     h    NULL     4742.420        246.425    18.310     0.055
OBS:  54227.43003     h    NULL     4413.671        195.257    18.388     0.047
OBS:  54229.47115     h    NULL     4301.303        149.107    18.416     0.037
OBS:  54232.43472     h    NULL     4092.607        122.417    18.470     0.032
OBS:  54234.42975     h    NULL     3753.185        101.598    18.564     0.029
OBS:  54236.38624     h    NULL     3654.265         98.921    18.593     0.029
OBS:  54237.37811     h    NULL     3620.762        111.739    18.603     0.033
OBS:  54239.40641     h    NULL     3299.134        108.084    18.704     0.035
OBS:  54240.44043     h    NULL     3127.519         90.584    18.762     0.031
OBS:  54248.19951     h    NULL     2652.162        202.798    18.941     0.080
OBS:  54253.35183     h    NULL     2242.849        191.596    19.123     0.089
OBS:  54256.31537     h    NULL     2015.580        106.687    19.239     0.056
OBS:  54260.34694     h    NULL     2041.738         94.256    19.225     0.049
OBS:  54265.31831     h    NULL     1803.018         88.455    19.360     0.052
OBS:  54267.25702     h    NULL     1848.417        327.288    19.333     0.177
OBS:  54276.26181     h    NULL     1494.170        136.627    19.564     0.095
OBS:  54278.24933     h    NULL     1170.577        200.936    19.829     0.172
OBS:  54278.30275     h    NULL     1275.264        217.531    19.736     0.171
OBS:  54175.49421     i    NULL    48350.392        537.352    15.789     0.012
OBS:  54176.48856     i    NULL    43371.056        684.430    15.907     0.017
OBS:  54185.32339     i    NULL    30959.932        344.080    16.273     0.012
OBS:  54186.47374     i    NULL    30789.313        370.870    16.279     0.013
OBS:  54188.35702     i    NULL    29214.604        351.902    16.336     0.013
OBS:  54191.47521     i    NULL    24143.487        335.869    16.543     0.015
OBS:  54193.32379     i    NULL    20511.622        304.509    16.720     0.016
OBS:  54193.47444     i    NULL    19952.623        408.419    16.750     0.022
OBS:  54194.32428     i    NULL    18793.168        314.162    16.815     0.018
OBS:  54196.41690     i    NULL    14791.084        330.595    17.075     0.024
