SURVEY:  PS1_LOWZ_COMBINED(CFA3S)
SNID: 2003du 
IAUC: 2003du
RA:   218.649170 deg
DECL:    59.334390 deg 
RA_HOST:   218.654250
DEC_HOST:    59.337810
MWEBV: 0.010 (SFD98)
REDSHIFT_HELIO: 0.006377 +- 2.1e-05 
REDSHIFT_CMB: 0.0066439 +- 2.1e-05 
VPEC: -244.6177 +- 250.0
HOSTGAL_LOGMASS: 6.95200 +- 0.132
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52766.211
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> abcde       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  109
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52757.32617     a    NULL   374282.912      18362.023    13.567     0.052
OBS:  52764.30802     a    NULL   592106.734      15468.413    13.069     0.028
OBS:  52767.18632     a    NULL   452064.080      12237.328    13.362     0.029
OBS:  52781.30189     a    NULL   148047.132       4007.620    14.574     0.029
OBS:  52781.31277     a    NULL   155883.447      11456.644    14.518     0.077
OBS:  52783.17194     a    NULL   119894.704       3813.927    14.803     0.034
OBS:  52783.18541     a    NULL   112927.574       5104.489    14.868     0.048
OBS:  52783.19220     a    NULL   113972.480       3301.050    14.858     0.031
OBS:  52783.19891     a    NULL   118249.687       3424.933    14.818     0.031
OBS:  52788.26685     a    NULL    68928.686       1996.421    15.404     0.031
OBS:  52792.25568     a    NULL    47818.946       1249.240    15.801     0.028
OBS:  52794.23471     a    NULL    39810.717       2534.075    16.000     0.067
OBS:  52810.21569     a    NULL    21359.939        638.912    16.676     0.032
OBS:  52816.18981     a    NULL    17831.998        516.478    16.872     0.031
OBS:  52822.16597     a    NULL    15588.345       1222.905    17.018     0.082
OBS:  52824.25183     a    NULL    15892.785        520.670    16.997     0.035
OBS:  52757.32944     b    NULL   225527.757       5678.722    14.117     0.027
OBS:  52757.33855     b    NULL   221207.578       5152.586    14.138     0.025
OBS:  52758.31646     b    NULL   271144.001       9141.092    13.917     0.036
OBS:  52758.32734     b    NULL   261818.301       5359.272    13.955     0.022
OBS:  52763.33448     b    NULL   400682.154      12745.954    13.493     0.034
OBS:  52764.31125     b    NULL   406256.198       7934.174    13.478     0.021
OBS:  52767.18954     b    NULL   452064.080      13522.014    13.362     0.032
OBS:  52769.21693     b    NULL   362743.801      10162.738    13.601     0.030
OBS:  52787.30139     b    NULL    88307.990       1310.991    15.135     0.016
OBS:  52792.25890     b    NULL    57174.187       1655.969    15.607     0.031
OBS:  52794.23792     b    NULL    48484.174        992.443    15.786     0.022
OBS:  52815.24141     b    NULL    21557.580        502.141    16.666     0.025
OBS:  52816.19303     b    NULL    21757.050        322.998    16.656     0.016
OBS:  52819.19517     b    NULL    20323.570        301.717    16.730     0.016
OBS:  52821.22990     b    NULL    18793.168        597.823    16.815     0.034
OBS:  52822.16987     b    NULL    18914.724        458.416    16.808     0.026
OBS:  52824.25574     b    NULL    18689.600        277.459    16.821     0.016
OBS:  52826.17389     b    NULL    18180.256        286.899    16.851     0.017
OBS:  52758.32983     c    NULL   231846.210       3441.911    14.087     0.016
OBS:  52763.32016     c    NULL   360744.734       5692.841    13.607     0.017
OBS:  52763.33696     c    NULL   363747.486       6762.571    13.598     0.020
OBS:  52764.31374     c    NULL   367113.200       4079.990    13.588     0.012
OBS:  52767.19201     c    NULL   373938.344       3807.766    13.568     0.011
OBS:  52783.16318     c    NULL   195523.967       4738.702    14.272     0.026
OBS:  52783.17010     c    NULL   195523.967       4370.144    14.272     0.024
OBS:  52783.17676     c    NULL   194804.955       3621.695    14.276     0.020
OBS:  52783.18351     c    NULL   207586.927       5619.357    14.207     0.029
OBS:  52783.19037     c    NULL   190370.653       2826.179    14.301     0.016
OBS:  52783.19707     c    NULL   195164.130       3445.362    14.274     0.019
OBS:  52788.27256     c    NULL   152615.977       2123.100    14.541     0.015
OBS:  52792.26137     c    NULL   126357.202       3062.382    14.746     0.026
OBS:  52794.24041     c    NULL   112305.235       1877.384    14.874     0.018
OBS:  52810.21388     c    NULL    52820.195        932.470    15.693     0.019
OBS:  52815.24388     c    NULL    45666.739        635.288    15.851     0.015
OBS:  52816.19552     c    NULL    45540.731        548.557    15.854     0.013
OBS:  52819.19833     c    NULL    41840.802        503.990    15.946     0.013
OBS:  52822.17304     c    NULL    38335.400        569.114    16.041     0.016
OBS:  52824.25890     c    NULL    36982.818        411.016    16.080     0.012
OBS:  52826.17706     c    NULL    35188.439        456.674    16.134     0.014
OBS:  52829.23119     c    NULL    32688.877        515.857    16.214     0.017
OBS:  52757.33375     d    NULL   219381.499       4078.607    14.147     0.020
OBS:  52757.34101     d    NULL   218373.533       3855.093    14.152     0.019
OBS:  52758.32078     d    NULL   248885.732       6266.869    14.010     0.027
OBS:  52758.33163     d    NULL   254448.562       5447.681    13.986     0.023
OBS:  52763.32196     d    NULL   355467.582       4281.753    13.623     0.013
OBS:  52763.33874     d    NULL   356122.981       3957.848    13.621     0.012
OBS:  52764.31553     d    NULL   363412.616       4377.454    13.599     0.013
OBS:  52767.19380     d    NULL   365763.193       4746.863    13.592     0.014
OBS:  52769.22115     d    NULL   357108.346       4301.517    13.618     0.013
OBS:  52781.31785     d    NULL   181970.086       3383.076    14.350     0.020
OBS:  52783.14711     d    NULL   177337.262       4297.931    14.378     0.026
OBS:  52783.15433     d    NULL   170451.175       5260.249    14.421     0.033
OBS:  52783.16170     d    NULL   173300.574       3384.556    14.403     0.021
OBS:  52783.16863     d    NULL   175873.335       3269.729    14.387     0.020
OBS:  52783.17527     d    NULL   176359.963       3278.777    14.384     0.020
OBS:  52783.18200     d    NULL   172663.285       4021.845    14.407     0.025
OBS:  52783.18888     d    NULL   179969.952       2840.070    14.362     0.017
OBS:  52783.19559     d    NULL   179473.363       2832.233    14.365     0.017
OBS:  52787.30565     d    NULL   170294.256       2210.074    14.422     0.014
OBS:  52788.27435     d    NULL   168888.469       2191.829    14.431     0.014
OBS:  52792.26317     d    NULL   157036.280       2478.158    14.510     0.017
OBS:  52794.24220     d    NULL   150799.534       2520.886    14.554     0.018
OBS:  52810.21243     d    NULL    68171.053        821.148    15.416     0.013
OBS:  52815.24567     d    NULL    56806.757        790.261    15.614     0.015
OBS:  52816.19731     d    NULL    55872.744        620.954    15.632     0.012
OBS:  52819.20081     d    NULL    50956.548        566.316    15.732     0.012
OBS:  52822.17551     d    NULL    46004.467        597.045    15.843     0.014
OBS:  52824.26139     d    NULL    43251.383        682.541    15.910     0.017
OBS:  52826.17955     d    NULL    40888.389        530.648    15.971     0.014
OBS:  52829.23368     d    NULL    37428.291        590.648    16.067     0.017
OBS:  52836.15866     d    NULL    29812.610       1376.286    16.314     0.049
OBS:  52836.26069     d    NULL    29648.314        412.449    16.320     0.015
OBS:  52757.32513     e    NULL   200447.203       5615.789    14.245     0.030
OBS:  52757.33520     e    NULL   208929.613       4276.670    14.200     0.022
OBS:  52757.34182     e    NULL   206442.923       4031.826    14.213     0.021
OBS:  52758.32223     e    NULL   227614.539       4659.140    14.107     0.022
OBS:  52758.33309     e    NULL   235939.144       4829.540    14.068     0.022
OBS:  52763.32343     e    NULL   294849.231       6035.396    13.826     0.022
OBS:  52764.31698     e    NULL   287342.589       5072.649    13.854     0.019
OBS:  52767.19524     e    NULL   261336.458       3879.713    13.957     0.016
OBS:  52769.22252     e    NULL   246150.091       3884.446    14.022     0.017
OBS:  52772.17811     e    NULL   224491.551       7141.219    14.122     0.034
OBS:  52787.30707     e    NULL   154028.115       2430.687    14.531     0.017
OBS:  52788.27580     e    NULL   156170.859       2464.501    14.516     0.017
OBS:  52792.26462     e    NULL   169044.093       3142.764    14.430     0.020
OBS:  52794.24365     e    NULL   173780.083       2905.047    14.400     0.018
OBS:  52815.24712     e    NULL    63738.230       1424.609    15.489     0.024
OBS:  52816.19875     e    NULL    62459.715       1044.127    15.511     0.018
OBS:  52819.20258     e    NULL    55207.744        922.897    15.645     0.018
OBS:  52822.17731     e    NULL    48887.744        908.891    15.777     0.020
OBS:  52824.26317     e    NULL    45331.491        715.367    15.859     0.017
OBS:  52826.18134     e    NULL    40850.747        797.814    15.972     0.021
OBS:  52829.23547     e    NULL    36745.148        786.705    16.087     0.023
END:
