SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2005am 
IAUC: 2005am
RA:   139.051960 deg
DECL:   -16.304440 deg 
RA_HOST:   139.046290
DEC_HOST:   -16.312720
MWEBV: 0.054 (SFD98)
REDSHIFT_HELIO: 0.007899 +- 9.7e-05 
REDSHIFT_CMB: 0.0089803 +- 9.7e-05 
VPEC: 2.6132 +- 250.0
HOSTGAL_LOGMASS: 10.7620 +- 2.671
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53436.402
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  102
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53437.25494     f    NULL   346098.725       9368.857    13.652     0.029
OBS:  53438.27662     f    NULL   329003.108      11718.754    13.707     0.038
OBS:  53469.15618     f    NULL    13918.742        548.974    17.141     0.042
OBS:  53473.13022     f    NULL    14574.713        546.966    17.091     0.040
OBS:  53474.12860     f    NULL    13341.357        615.898    17.187     0.049
OBS:  53476.14287     f    NULL    12989.726        376.229    17.216     0.031
OBS:  53481.13382     f    NULL    10616.956        368.043    17.435     0.037
OBS:  53482.13681     f    NULL    10432.779        371.605    17.454     0.038
OBS:  53486.13905     f    NULL     9727.472        346.483    17.530     0.038
OBS:  53494.13888     f    NULL     8953.648        587.486    17.620     0.069
OBS:  53437.25416     g    NULL   286549.728       6134.959    13.857     0.023
OBS:  53438.27318     g    NULL   277715.424       6207.200    13.891     0.024
OBS:  53438.27897     g    NULL   282878.539       6322.601    13.871     0.024
OBS:  53438.28521     g    NULL   286022.369       5586.010    13.859     0.021
OBS:  53439.24318     g    NULL   273400.938       5596.362    13.908     0.022
OBS:  53440.25669     g    NULL   254448.562       4969.375    13.986     0.021
OBS:  53441.30376     g    NULL   237028.190       4851.832    14.063     0.022
OBS:  53443.21584     g    NULL   202301.918       2814.300    14.235     0.015
OBS:  53450.11149     g    NULL    79873.001       1710.061    15.244     0.023
OBS:  53453.11856     g    NULL    50489.376       1176.049    15.742     0.025
OBS:  53459.23724     g    NULL    30902.954        487.673    16.275     0.017
OBS:  53469.15379     g    NULL    17045.118        397.032    16.921     0.025
OBS:  53473.13340     g    NULL    15922.087        266.166    16.995     0.018
OBS:  53473.14418     g    NULL    14534.497        462.352    17.094     0.034
OBS:  53474.13177     g    NULL    16010.320        252.656    16.989     0.017
