SURVEY:  PS1_LOWZ_COMBINED(CFA3S)
SNID: 2001V 
IAUC: 2001V
RA:   179.353880 deg
DECL:    25.202500 deg 
RA_HOST:   179.337170
DEC_HOST:    25.195390
MWEBV: 0.020 (SFD98)
REDSHIFT_HELIO: 0.015007 +- 0.000904 
REDSHIFT_CMB: 0.0160446 +- 0.000904 
VPEC: 102.3663 +- 250.0
HOSTGAL_LOGMASS: 4.42200 +- 3.854
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 51973.875
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> abcde       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  151
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  51961.30133     a    NULL    57174.187       6622.775    15.607     0.119
OBS:  51962.31150     a    NULL    78487.410       7255.851    15.263     0.096
OBS:  51966.43417     a    NULL   184841.720       7999.558    14.333     0.046
OBS:  51975.26529     a    NULL   178484.292      15962.150    14.371     0.093
OBS:  51983.51324     a    NULL    94015.617       8786.013    15.067     0.097
OBS:  51984.40657     a    NULL    90198.642       4425.074    15.112     0.052
OBS:  51985.31483     a    NULL    87016.177       7782.003    15.151     0.093
OBS:  51988.24015     a    NULL    62058.318       3044.532    15.518     0.052
OBS:  51991.12323     a    NULL    42618.681       2008.557    15.926     0.050
OBS:  51994.40903     a    NULL    27289.778       2413.201    16.410     0.092
OBS:  51995.35500     a    NULL    23205.985       2005.592    16.586     0.090
OBS:  51996.31128     a    NULL    21837.353       2642.003    16.652     0.124
OBS:  51998.29326     a    NULL    17522.659       1672.867    16.891     0.099
OBS:  52002.31150     a    NULL    11577.106        601.568    17.341     0.055
OBS:  52018.31821     a    NULL     7848.741        709.805    17.763     0.094
OBS:  52022.36152     a    NULL     6462.492        519.832    17.974     0.084
OBS:  52028.11999     a    NULL     5048.938        441.412    18.242     0.091
OBS:  52031.19580     a    NULL     4988.845        396.332    18.255     0.083
OBS:  52040.28255     a    NULL     4579.310        427.949    18.348     0.097
OBS:  51959.53666     b    NULL    20417.379       1080.717    16.725     0.056
OBS:  51961.30468     b    NULL    41228.734       1272.349    15.962     0.033
