SURVEY:  PS1_LOWZ_COMBINED(CFA3S)
SNID: 2003kf 
IAUC: 2003kf
RA:    91.147580 deg
DECL:   -12.628560 deg 
RA_HOST:    91.145460
DEC_HOST:   -12.624860
MWEBV: 0.316 (SFD98)
REDSHIFT_HELIO: 0.007405 +- 1.9e-05 
REDSHIFT_CMB: 0.0077156 +- 1.9e-05 
VPEC: -75.3531 +- 250.0
HOSTGAL_LOGMASS: 8.91400 +- 4.196
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52981.496
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> abcde       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  114
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52977.25826     a    NULL   164285.790       8855.241    14.461     0.057
OBS:  52986.35245     a    NULL   111995.352       4417.251    14.877     0.042
OBS:  52988.35863     a    NULL    99540.542       3640.522    15.005     0.039
OBS:  52989.26674     a    NULL    94449.573       3634.840    15.062     0.041
OBS:  52989.27538     a    NULL    95763.498       3868.766    15.047     0.043
OBS:  52989.28410     a    NULL    94623.716       3822.720    15.060     0.043
OBS:  52991.35797     a    NULL    79506.018       2680.391    15.249     0.036
OBS:  52993.39295     a    NULL    57916.192       2729.506    15.593     0.050
OBS:  52994.41238     a    NULL    58398.272       2639.686    15.584     0.048
OBS:  52998.23810     a    NULL    36880.772       1348.850    16.083     0.039
OBS:  52999.35898     a    NULL    32628.717       1224.504    16.216     0.040
OBS:  53013.28164     a    NULL     9427.575       1043.710    17.564     0.114
OBS:  53016.37681     a    NULL     7965.261        930.846    17.747     0.120
OBS:  53020.16741     a    NULL     6426.877       1151.915    17.980     0.179
OBS:  53022.13652     a    NULL     7726.806        629.224    17.780     0.085
OBS:  53022.28657     a    NULL     6534.314        584.375    17.962     0.093
OBS:  53024.26619     a    NULL     6444.660        316.170    17.977     0.052
OBS:  53043.18319     a    NULL     3677.901        651.223    18.586     0.177
OBS:  53051.14870     a    NULL     4073.803        513.950    18.475     0.129
OBS:  53085.16669     a    NULL     2973.035        846.408    18.817     0.272
OBS:  52977.25669     b    NULL   141123.715       2623.686    14.626     0.020
OBS:  52983.41479     b    NULL   142823.608       2521.360    14.613     0.019
OBS:  52986.35088     b    NULL   128587.869       2149.578    14.727     0.018
OBS:  52988.35704     b    NULL   116627.241       1949.634    14.833     0.018
OBS:  52989.26514     b    NULL   113240.036       1893.011    14.865     0.018
OBS:  52989.27378     b    NULL   115664.477       1933.540    14.842     0.018
OBS:  52989.28251     b    NULL   113344.382       1894.755    14.864     0.018
OBS:  52989.42521     b    NULL   114709.662       2025.046    14.851     0.019
OBS:  52991.35641     b    NULL    96116.954       1967.459    15.043     0.022
OBS:  52993.39135     b    NULL    78632.123       1757.502    15.261     0.024
OBS:  52994.41082     b    NULL    71647.328       1533.952    15.362     0.023
OBS:  52998.23650     b    NULL    51428.043       1004.389    15.722     0.021
OBS:  52999.35740     b    NULL    46816.614        782.624    15.824     0.018
OBS:  53013.27221     b    NULL    15892.785        535.794    16.997     0.036
OBS:  53020.16491     b    NULL    10784.500        343.062    17.418     0.034
OBS:  53022.13402     b    NULL    11096.857        227.146    17.387     0.022
OBS:  53022.28409     b    NULL    10423.174        213.356    17.455     0.022
OBS:  53024.26369     b    NULL    10539.014        255.423    17.443     0.026
OBS:  53024.28063     b    NULL     9954.054        307.189    17.505     0.033
OBS:  53033.34032     b    NULL     9011.560        192.935    17.613     0.023
OBS:  53043.17999     b    NULL     7217.719        250.206    17.854     0.037
OBS:  53047.25616     b    NULL     7059.924        177.767    17.878     0.027
OBS:  53051.14549     b    NULL     7191.177        167.504    17.858     0.025
OBS:  53085.16350     b    NULL     4006.822        192.702    18.493     0.051
OBS:  52977.25303     c    NULL   175388.050       3425.325    14.390     0.021
OBS:  52983.41109     c    NULL   194446.442       2705.019    14.278     0.015
OBS:  52986.34719     c    NULL   178978.144       2489.834    14.368     0.015
OBS:  52988.35332     c    NULL   167957.731       2179.750    14.437     0.014
OBS:  52989.26142     c    NULL   166417.886       2004.572    14.447     0.013
OBS:  52989.27010     c    NULL   170451.175       2212.110    14.421     0.014
OBS:  52989.27881     c    NULL   167957.731       2023.120    14.437     0.013
OBS:  52989.42149     c    NULL   167186.036       2169.735    14.442     0.014
OBS:  52991.35269     c    NULL   142560.759       2650.402    14.615     0.020
OBS:  52993.38766     c    NULL   125660.852       2336.210    14.752     0.020
OBS:  52994.40711     c    NULL   120448.113       1900.768    14.798     0.017
OBS:  52998.23281     c    NULL    98991.978       1377.116    15.011     0.015
OBS:  52999.35369     c    NULL    96382.902       1250.854    15.040     0.014
OBS:  53013.27538     c    NULL    49476.617        873.444    15.764     0.019
OBS:  53020.15980     c    NULL    36576.319       1477.653    16.092     0.043
OBS:  53022.12895     c    NULL    32749.148        455.586    16.212     0.015
OBS:  53022.27900     c    NULL    32299.812        479.512    16.227     0.016
OBS:  53024.27554     c    NULL    30171.715        447.919    16.301     0.016
OBS:  53033.33421     c    NULL    23988.329        356.123    16.550     0.016
OBS:  53043.17385     c    NULL    18080.066        319.179    16.857     0.019
OBS:  53047.25003     c    NULL    16307.974        303.188    16.969     0.020
OBS:  53051.13936     c    NULL    16025.072        252.888    16.988     0.017
OBS:  53053.20935     c    NULL    12965.820        927.306    17.218     0.075
OBS:  53085.15740     c    NULL     6918.310        200.379    17.900     0.031
OBS:  52977.25444     d    NULL   210668.693       3521.706    14.191     0.018
OBS:  52983.41252     d    NULL   220800.473       3071.641    14.140     0.015
OBS:  52986.34861     d    NULL   204550.243       1702.627    14.223     0.009
OBS:  52988.35477     d    NULL   186037.288       1375.836    14.326     0.008
OBS:  52989.26286     d    NULL   183992.449       1531.509    14.338     0.009
OBS:  52989.27154     d    NULL   186037.288       1548.529    14.326     0.009
OBS:  52989.28025     d    NULL   184331.688       1534.332    14.336     0.009
OBS:  52989.42294     d    NULL   188973.105       1748.547    14.309     0.010
OBS:  52991.35413     d    NULL   147366.918       2187.760    14.579     0.016
OBS:  52993.38911     d    NULL   125892.541       1868.958    14.750     0.016
OBS:  52994.40854     d    NULL   120115.762       1334.932    14.801     0.012
OBS:  52998.23426     d    NULL   108943.168       1210.763    14.907     0.012
OBS:  52999.35513     d    NULL   112098.551       1037.235    14.876     0.010
OBS:  53013.27787     d    NULL    82870.508       1075.491    15.204     0.014
OBS:  53020.16159     d    NULL    54200.089       1467.191    15.665     0.029
OBS:  53022.13073     d    NULL    51999.600        529.505    15.710     0.011
OBS:  53024.26039     d    NULL    46687.433       1219.680    15.827     0.028
OBS:  53024.27733     d    NULL    46131.757        555.676    15.840     0.013
OBS:  53033.33669     d    NULL    35253.318        391.795    16.132     0.012
OBS:  53043.17633     d    NULL    24842.769        461.862    16.512     0.020
OBS:  53047.25251     d    NULL    22059.720        306.881    16.641     0.015
OBS:  53051.14184     d    NULL    21086.281        253.993    16.690     0.013
OBS:  53053.21183     d    NULL    19989.411       2418.429    16.748     0.124
OBS:  53085.15987     d    NULL     7634.841        242.869    17.793     0.034
OBS:  52977.25553     e    NULL   208161.304       4848.700    14.204     0.025
OBS:  52983.41362     e    NULL   182810.022       4775.796    14.345     0.028
OBS:  52986.34971     e    NULL   159514.439       2816.014    14.493     0.019
OBS:  52988.35587     e    NULL   145344.968       2157.742    14.594     0.016
OBS:  52989.28135     e    NULL   149279.441       2355.749    14.565     0.017
OBS:  52989.42404     e    NULL   147231.250       2323.427    14.580     0.017
OBS:  52991.35524     e    NULL   114393.145       2449.129    14.854     0.023
OBS:  52993.39020     e    NULL   103086.074       3770.193    14.967     0.039
OBS:  52994.40964     e    NULL    98627.949       2204.427    15.015     0.024
OBS:  52998.23534     e    NULL    98084.414       2099.963    15.021     0.023
OBS:  52999.35623     e    NULL   104616.455       1553.101    14.951     0.016
OBS:  53013.27965     e    NULL   119014.534       2101.042    14.811     0.019
OBS:  53020.16338     e    NULL    73519.069       2759.054    15.334     0.040
OBS:  53022.13250     e    NULL    72177.195       1139.014    15.354     0.017
OBS:  53022.28257     e    NULL    69630.578       1359.884    15.393     0.021
OBS:  53024.26218     e    NULL    63037.648       1171.957    15.501     0.020
OBS:  53024.27911     e    NULL    63037.648       1112.845    15.501     0.019
OBS:  53033.33847     e    NULL    43451.022        767.070    15.905     0.019
OBS:  53043.17813     e    NULL    27064.499        655.933    16.419     0.026
OBS:  53047.25431     e    NULL    23572.194        504.675    16.569     0.023
OBS:  53051.14362     e    NULL    21281.390        435.618    16.680     0.022
OBS:  53085.16166     e    NULL     5209.547        544.852    18.208     0.108
END:
