6520.000000 0.000000
6530.000000 0.000000
6540.000000 0.000000
6550.000000 0.000000
6560.000000 0.000000
6570.000000 0.000000
6580.000000 0.000000
6590.000000 0.000000
6600.000000 0.000000
6610.000000 0.000000
6620.000000 0.000000
6630.000000 0.000000
6640.000000 0.000000
6650.000000 0.000000
6660.000000 0.000000
6670.000000 0.000000
6680.000000 0.000000
6690.000000 0.000000
6700.000000 0.000000
6710.000000 0.000000
6720.000000 0.000000
6730.000000 0.000000
6740.000000 0.000000
6750.000000 0.000000
6760.000000 0.000000
6770.000000 0.000000
6780.000000 0.000000
6790.000000 0.000000
6800.000000 0.000000
6810.000000 0.000000
6820.000000 0.000000
6830.000000 0.000000
6840.000000 0.000000
6850.000000 0.000000
6860.000000 0.027400
6870.000000 0.088500
6880.000000 0.110000
6890.000000 0.103000
6900.000000 0.133000
6910.000000 0.237000
6920.000000 0.478000
6930.000000 0.817000
6940.000000 0.971000
6950.000000 0.952000
6960.000000 0.943000
6970.000000 0.967000
6980.000000 0.986000
6990.000000 0.984000
7000.000000 0.977000
7010.000000 0.977000
7020.000000 0.984000
7030.000000 0.988000
7040.000000 0.980000
7050.000000 0.966000
7060.000000 0.960000
7070.000000 0.964000
7080.000000 0.973000
7090.000000 0.984000
7100.000000 0.988000
7110.000000 0.986000
7120.000000 0.982000
7130.000000 0.981000
7140.000000 0.981000
7150.000000 0.983000
7160.000000 0.984000
7170.000000 0.984000
7180.000000 0.982000
7190.000000 0.980000
7200.000000 0.982000
7210.000000 0.985000
7220.000000 0.988000
7230.000000 0.990000
7240.000000 0.990000
7250.000000 0.988000
7260.000000 0.987000
7270.000000 0.987000
7280.000000 0.987000
7290.000000 0.988000
7300.000000 0.987000
7310.000000 0.984000
7320.000000 0.981000
7330.000000 0.982000
7340.000000 0.981000
7350.000000 0.985000
7360.000000 0.986000
7370.000000 0.987000
7380.000000 0.985000
7390.000000 0.984000
7400.000000 0.980000
7410.000000 0.978000
7420.000000 0.980000
7430.000000 0.982000
7440.000000 0.988000
7450.000000 0.990000
7460.000000 0.991000
7470.000000 0.988000
7480.000000 0.985000
7490.000000 0.980000
7500.000000 0.978000
7510.000000 0.977000
7520.000000 0.979000
7530.000000 0.980000
7540.000000 0.983000
7550.000000 0.985000
7560.000000 0.990000
7570.000000 0.989000
7580.000000 0.986000
7590.000000 0.985000
7600.000000 0.983000
7610.000000 0.983000
7620.000000 0.984000
7630.000000 0.986000
7640.000000 0.991000
7650.000000 0.992000
7660.000000 0.991000
7670.000000 0.989000
7680.000000 0.985000
7690.000000 0.982000
7700.000000 0.979000
7710.000000 0.978000
7720.000000 0.982000
7730.000000 0.984000
7740.000000 0.988000
7750.000000 0.989000
7760.000000 0.995000
7770.000000 0.989000
7780.000000 0.989000
7790.000000 0.986000
7800.000000 0.988000
7810.000000 0.988000
7820.000000 0.986000
7830.000000 0.986000
7840.000000 0.987000
7850.000000 0.986000
7860.000000 0.989000
7870.000000 0.989000
7880.000000 0.990000
7890.000000 0.988000
7900.000000 0.989000
7910.000000 0.991000
7920.000000 0.990000
7930.000000 0.991000
7940.000000 0.991000
7950.000000 0.991000
7960.000000 0.990000
7970.000000 0.991000
7980.000000 0.990000
7990.000000 0.993000
8000.000000 0.991000
8010.000000 0.992000
8020.000000 0.992000
8030.000000 0.992000
8040.000000 0.991000
8050.000000 0.992000
8060.000000 0.992000
8070.000000 0.991000
8080.000000 0.990000
8090.000000 0.991000
8100.000000 0.991000
8110.000000 0.991000
8120.000000 0.990000
8130.000000 0.990000
8140.000000 0.991000
8150.000000 0.991000
8160.000000 0.991000
8170.000000 0.991000
8180.000000 0.991000
8190.000000 0.992000
8200.000000 0.993000
8210.000000 0.993000
8220.000000 0.993000
8230.000000 0.993000
8240.000000 0.994000
8250.000000 0.995000
8260.000000 0.994000
8270.000000 0.994000
8280.000000 0.993000
8290.000000 0.994000
8300.000000 0.989000
8310.000000 0.981000
8320.000000 0.967000
8330.000000 0.946000
8340.000000 0.918000
8350.000000 0.875000
8360.000000 0.832000
8370.000000 0.791000
8380.000000 0.738000
8390.000000 0.679000
8400.000000 0.619000
8410.000000 0.559000
8420.000000 0.497000
8430.000000 0.439000
8440.000000 0.390000
8450.000000 0.364000
8460.000000 0.313000
8470.000000 0.291000
8480.000000 0.243000
8490.000000 0.211000
8500.000000 0.183000
8510.000000 0.156000
8520.000000 0.131000
8530.000000 0.109000
8540.000000 0.088300
8550.000000 0.070000
8560.000000 0.054400
8570.000000 0.041000
8580.000000 0.029700
8590.000000 0.020600
8600.000000 0.013600
8610.000000 0.000000
8620.000000 0.000000
8630.000000 0.000000
8640.000000 0.000000
8650.000000 0.000000
8660.000000 0.000000
