SURVEY: CSP
SNID: 2012ht 
IAUC: 2012ht
SNTYPE: 1
RA:   163.344790 deg
DECL:    16.776360 deg 
RA_HOST:   163.349920
DEC_HOST:    16.772440
FILTERS: ugriBomn
REDSHIFT_HELIO: 0.003516 +- 2.1e-05 
REDSHIFT_CMB: 0.004646 +- 2.1e-05 
VPEC: -0.2973 +- 250.0
MWEBV: 0.0254000  MW E(B-V)
SEARCH_PEAKMJD: 56292.5
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  312
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 56282.850  B  NULL    50722.      1635.0      15.737   0.035
OBS: 56283.830  B  NULL    78849.      2687.0      15.258   0.037
OBS: 56285.830  B  NULL   1.72982E+05  5576.2      14.405   0.035
OBS: 56286.840  B  NULL   2.30569E+05  7645.0      14.093   0.036
OBS: 56289.830  B  NULL   3.97741E+05  14653.      13.501   0.040
OBS: 56290.820  B  NULL   4.43813E+05  15124.      13.382   0.037
OBS: 56291.820  B  NULL   4.88877E+05  16660.      13.277   0.037
OBS: 56292.830  B  NULL   5.19996E+05  18678.      13.210   0.039
OBS: 56295.810  B  NULL   5.69639E+05  18363.      13.111   0.035
OBS: 56297.800  B  NULL   5.64937E+05  18211.      13.120   0.035
OBS: 56299.820  B  NULL   4.96592E+05  16923.      13.260   0.037
OBS: 56300.770  B  NULL   4.91587E+05  15394.      13.271   0.034
OBS: 56300.780  B  NULL   4.74679E+05  15739.      13.309   0.036
OBS: 56301.780  B  NULL   4.57088E+05  13892.      13.350   0.033
OBS: 56304.790  B  NULL   3.56780E+05  11172.      13.619   0.034
OBS: 56305.810  B  NULL   3.16519E+05  9911.8      13.749   0.034
OBS: 56306.800  B  NULL   2.93765E+05  8387.5      13.830   0.031
OBS: 56307.800  B  NULL   2.53046E+05  8157.2      13.992   0.035
OBS: 56308.770  B  NULL   2.18978E+05  8067.4      14.149   0.040
OBS: 56309.770  B  NULL   2.07587E+05  7074.2      14.207   0.037
OBS: 56310.830  B  NULL   1.84672E+05  5783.0      14.334   0.034
OBS: 56311.830  B  NULL   1.55597E+05  5159.1      14.520   0.036
OBS: 56314.770  B  NULL   1.14921E+05  3704.6      14.849   0.035
OBS: 56315.780  B  NULL   1.05099E+05  3291.2      14.946   0.034
OBS: 56316.750  B  NULL    94102.      2773.4      15.066   0.032
OBS: 56317.750  B  NULL    86059.      2774.2      15.163   0.035
OBS: 56318.740  B  NULL    77481.      2497.7      15.277   0.035
OBS: 56319.740  B  NULL    75231.      2563.7      15.309   0.037
OBS: 56320.750  B  NULL    67483.      2237.5      15.427   0.036
OBS: 56322.770  B  NULL    58559.      1941.6      15.581   0.036
OBS: 56324.720  B  NULL    50211.      1572.3      15.748   0.034
OBS: 56325.710  B  NULL    48618.      1522.4      15.783   0.034
OBS: 56326.760  B  NULL    46989.      1428.2      15.820   0.033
OBS: 56327.780  B  NULL    44627.      1397.5      15.876   0.034
OBS: 56329.720  B  NULL    41686.      1190.2      15.950   0.031
OBS: 56330.740  B  NULL    40105.      1218.9      15.992   0.033
OBS: 56331.710  B  NULL    37462.      1104.1      16.066   0.032
OBS: 56332.740  B  NULL    37119.      1059.8      16.076   0.031
OBS: 56336.770  B  NULL    32960.      1032.1      16.205   0.034
OBS: 56337.770  B  NULL    31827.      1025.9      16.243   0.035
OBS: 56338.730  B  NULL    31246.      920.92      16.263   0.032
OBS: 56339.750  B  NULL    30846.      965.94      16.277   0.034
OBS: 56342.720  B  NULL    29349.      919.08      16.331   0.034
OBS: 56345.760  B  NULL    27114.      849.09      16.417   0.034
OBS: 56352.720  B  NULL    23593.      782.30      16.568   0.036
OBS: 56353.740  B  NULL    23485.      735.45      16.573   0.034
OBS: 56358.700  B  NULL    21697.      719.41      16.659   0.036
OBS: 56365.700  B  NULL    19480.      556.20      16.776   0.031
OBS: 56380.650  B  NULL    16025.      531.34      16.988   0.036
OBS: 56398.560  B  NULL    12044.      388.27      17.298   0.035
OBS: 56424.500  B  NULL    7677.1      261.62      17.787   0.037
OBS: 56282.840  g  NULL    57016.      1522.9      15.610   0.029
OBS: 56283.840  g  NULL    90865.      2678.0      15.104   0.032
OBS: 56285.830  g  NULL   1.81803E+05  4855.9      14.351   0.029
OBS: 56286.840  g  NULL   2.35072E+05  6711.7      14.072   0.031
OBS: 56289.810  g  NULL   4.06256E+05  12721.      13.478   0.034
OBS: 56289.820  g  NULL   4.11908E+05  12519.      13.463   0.033
OBS: 56290.810  g  NULL   4.52481E+05  12919.      13.361   0.031
OBS: 56291.810  g  NULL   5.02111E+05  14336.      13.248   0.031
OBS: 56292.830  g  NULL   5.34072E+05  16232.      13.181   0.033
OBS: 56295.810  g  NULL   6.05899E+05  17299.      13.044   0.031
OBS: 56297.800  g  NULL   6.03115E+05  15553.      13.049   0.028
OBS: 56299.820  g  NULL   5.58213E+05  15938.      13.133   0.031
OBS: 56300.780  g  NULL   5.25775E+05  14527.      13.198   0.030
OBS: 56300.790  g  NULL   5.35057E+05  14291.      13.179   0.029
OBS: 56301.780  g  NULL   5.16179E+05  11410.      13.218   0.024
