SURVEY: CSP
SNTYPE: 1
SNID: 2012fr 
IAUC: 2012fr
RA:    53.399960 deg
DECL:   -36.127140 deg 
RA_HOST:    53.401540
DEC_HOST:   -36.140390
FILTERS: ugriBV
REDSHIFT_HELIO: 0.005551 +- 0.00015 
REDSHIFT_CMB: 0.0052291 +- 0.00015 
VPEC: -191.4918 +- 250.0
MWEBV: 0.0175000  MW E(B-V)
SEARCH_PEAKMJD: 56243.7

# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  789
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 56230.700  B  NULL   2.35288E+05  5201.0      14.071   0.024
OBS: 56230.700  B  NULL   2.36374E+05  5878.1      14.066   0.027
OBS: 56231.700  B  NULL   3.89404E+05  8966.3      13.524   0.025
OBS: 56232.690  B  NULL   5.61824E+05  12936.      13.126   0.025
OBS: 56233.610  B  NULL   7.27110E+05  17412.      12.846   0.026
OBS: 56234.670  B  NULL   8.94540E+05  21421.      12.621   0.026
OBS: 56235.620  B  NULL   1.04232E+06  25920.      12.455   0.027
OBS: 56235.620  B  NULL   1.02235E+06  25423.      12.476   0.027
OBS: 56235.620  B  NULL   1.03562E+06  25753.      12.462   0.027
OBS: 56235.620  B  NULL   1.01953E+06  26292.      12.479   0.028
OBS: 56235.620  B  NULL   1.01953E+06  26292.      12.479   0.028
OBS: 56235.630  B  NULL   1.02047E+06  25376.      12.478   0.027
OBS: 56235.630  B  NULL   1.03276E+06  24731.      12.465   0.026
OBS: 56236.680  B  NULL   1.13449E+06  29257.      12.363   0.028
OBS: 56236.690  B  NULL   1.16627E+06  30076.      12.333   0.028
OBS: 56238.720  B  NULL   1.37911E+06  36836.      12.151   0.029
OBS: 56238.720  B  NULL   1.42824E+06  39463.      12.113   0.030
OBS: 56239.690  B  NULL   1.47775E+06  35387.      12.076   0.026
OBS: 56239.690  B  NULL   1.43351E+06  35648.      12.109   0.027
OBS: 56241.660  B  NULL   1.55453E+06  35794.      12.021   0.025
OBS: 56242.650  B  NULL   1.51217E+06  37604.      12.051   0.027
OBS: 56243.630  B  NULL   1.55883E+06  43072.      12.018   0.030
OBS: 56244.650  B  NULL   1.49968E+06  38675.      12.060   0.028
OBS: 56245.610  B  NULL   1.50383E+06  41552.      12.057   0.030
OBS: 56246.640  B  NULL   1.44278E+06  37207.      12.102   0.028
OBS: 56247.650  B  NULL   1.39316E+06  37211.      12.140   0.029
OBS: 56248.620  B  NULL   1.35769E+06  36263.      12.168   0.029
OBS: 56249.660  B  NULL   1.27409E+06  34030.      12.237   0.029
OBS: 56250.670  B  NULL   1.20893E+06  33403.      12.294   0.030
OBS: 56251.640  B  NULL   1.15664E+06  35155.      12.342   0.033
OBS: 56252.520  B  NULL   1.09749E+06  25270.      12.399   0.025
OBS: 56252.820  B  NULL   1.08044E+06  24878.      12.416   0.025
OBS: 56253.520  B  NULL   1.02896E+06  23692.      12.469   0.025
OBS: 56253.700  B  NULL   1.01859E+06  23453.      12.480   0.025
OBS: 56254.640  B  NULL   9.60285E+05  22995.      12.544   0.026
OBS: 56255.660  B  NULL   8.74178E+05  20933.      12.646   0.026
OBS: 56256.600  B  NULL   7.97995E+05  22049.      12.745   0.030
OBS: 56257.590  B  NULL   7.34514E+05  18942.      12.835   0.028
OBS: 56258.630  B  NULL   6.97590E+05  17990.      12.891   0.028
OBS: 56259.590  B  NULL   6.30957E+05  17433.      13.000   0.030
OBS: 56261.610  B  NULL   5.37527E+05  13367.      13.174   0.027
OBS: 56262.650  B  NULL   4.92947E+05  12258.      13.268   0.027
OBS: 56263.650  B  NULL   4.39744E+05  11340.      13.392   0.028
OBS: 56264.680  B  NULL   4.11529E+05  10233.      13.464   0.027
OBS: 56265.630  B  NULL   3.82648E+05  9515.6      13.543   0.027
OBS: 56266.650  B  NULL   3.49301E+05  9008.1      13.642   0.028
OBS: 56267.660  B  NULL   3.22998E+05  11007.      13.727   0.037
OBS: 56267.660  B  NULL   3.25987E+05  11409.      13.717   0.038
OBS: 56267.660  B  NULL   3.25387E+05  11987.      13.719   0.040
OBS: 56267.660  B  NULL   3.12752E+05  10946.      13.762   0.038
OBS: 56268.740  B  NULL   2.97303E+05  7393.3      13.817   0.027
OBS: 56269.790  B  NULL   2.75423E+05  7356.5      13.900   0.029
OBS: 56270.740  B  NULL   2.55388E+05  6350.9      13.982   0.027
OBS: 56271.750  B  NULL   2.33346E+05  6447.5      14.080   0.030
OBS: 56272.740  B  NULL   2.28034E+05  6090.7      14.105   0.029
OBS: 56273.710  B  NULL   2.15774E+05  5564.5      14.165   0.028
OBS: 56274.690  B  NULL   1.98061E+05  5107.7      14.258   0.028
OBS: 56275.720  B  NULL   1.83654E+05  5074.5      14.340   0.030
OBS: 56276.750  B  NULL   1.73620E+05  4797.3      14.401   0.030
OBS: 56278.610  B  NULL   1.60546E+05  4140.3      14.486   0.028
OBS: 56279.740  B  NULL   1.52055E+05  5041.7      14.545   0.036
OBS: 56280.730  B  NULL   1.43483E+05  3435.9      14.608   0.026
OBS: 56281.680  B  NULL   1.38548E+05  3190.1      14.646   0.025
OBS: 56282.770  B  NULL   1.28233E+05  3070.7      14.730   0.026
OBS: 56283.680  B  NULL   1.26241E+05  3023.0      14.747   0.026
