SURVEY: CSP
SNTYPE: 1
SNID: 2015F 
IAUC: 2015F
FILTERS: ugriBomn
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0

MWEBV: 0.174900  MW E(B-V)
SEARCH_PEAKMJD: 57105.1
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  294
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 57092.560  B  NULL    16764.      169.85      16.939   0.011
OBS: 57093.560  B  NULL    31535.      261.40      16.253   0.009
OBS: 57094.530  B  NULL    52287.      626.06      15.704   0.013
OBS: 57095.590  B  NULL    82489.      987.68      15.209   0.013
OBS: 57096.520  B  NULL   1.17058E+05  1185.9      14.829   0.011
OBS: 57097.600  B  NULL   1.57036E+05  1446.3      14.510   0.010
OBS: 57098.570  B  NULL   1.98793E+05  1464.7      14.254   0.008
OBS: 57099.530  B  NULL   2.34207E+05  2588.5      14.076   0.012
OBS: 57100.580  B  NULL   2.76694E+05  2803.2      13.895   0.011
OBS: 57101.540  B  NULL   3.19448E+05  1765.3      13.739   0.006
OBS: 57102.550  B  NULL   3.50913E+05  1939.2      13.637   0.006
OBS: 57104.580  B  NULL   3.83707E+05  4240.8      13.540   0.012
OBS: 57110.500  B  NULL   3.75664E+05  2421.9      13.563   0.007
OBS: 57111.520  B  NULL   3.58426E+05  2971.1      13.614   0.009
OBS: 57112.520  B  NULL   3.38221E+05  2180.5      13.677   0.007
OBS: 57113.490  B  NULL   3.12176E+05  2012.6      13.764   0.007
OBS: 57117.500  B  NULL   2.16571E+05  1196.8      14.161   0.006
OBS: 57118.520  B  NULL   1.93731E+05  1605.8      14.282   0.009
OBS: 57119.490  B  NULL   1.68888E+05  1244.4      14.431   0.008
OBS: 57120.490  B  NULL   1.49692E+05  1378.7      14.562   0.010
OBS: 57121.500  B  NULL   1.36144E+05  877.75      14.665   0.007
OBS: 57122.490  B  NULL   1.19454E+05  990.18      14.807   0.009
OBS: 57123.510  B  NULL   1.07746E+05  793.89      14.919   0.008
OBS: 57125.550  B  NULL    86696.      479.10      15.155   0.006
