SURVEY: CSP
SNID: 2007sr 
IAUC: 2007sr
RA:   180.470000 deg
DECL:   -18.972780 deg 
RA_HOST:   180.470880
DEC_HOST:   -18.867610
MWEBV: 0.024 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.005417 +- 1.7e-05 
REDSHIFT_CMB: 0.0066031 +- 1.7e-05 
VPEC: 265.9991 +- 250.0
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  54455.000
FILTERS:    CSP_filters
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  163
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 54455.770  B  NULL   5.42500E+05  2498.3      13.164   0.005
OBS: 54456.770  B  NULL   5.01649E+05  3234.2      13.249   0.007
OBS: 54457.800  B  NULL   4.77309E+05  2198.0      13.303   0.005
OBS: 54458.840  B  NULL   4.42181E+05  3665.3      13.386   0.009
OBS: 54462.800  B  NULL   3.01162E+05  1664.2      13.803   0.006
OBS: 54464.840  B  NULL   2.43445E+05  2017.9      14.034   0.009
OBS: 54467.780  B  NULL   1.79639E+05  1158.1      14.364   0.007
OBS: 54468.780  B  NULL   1.63380E+05  902.87      14.467   0.006
OBS: 54469.820  B  NULL   1.48730E+05  821.91      14.569   0.006
OBS: 54470.800  B  NULL   1.35644E+05  874.52      14.669   0.007
OBS: 54476.790  B  NULL    83253.      536.75      15.199   0.007
OBS: 54484.790  B  NULL    51286.      519.59      15.725   0.011
OBS: 54488.740  B  NULL    44998.      455.89      15.867   0.011
OBS: 54490.800  B  NULL    43052.      317.22      15.915   0.008
OBS: 54494.850  B  NULL    40625.      374.17      15.978   0.010
OBS: 54497.790  B  NULL    38940.      322.78      16.024   0.009
OBS: 54499.770  B  NULL    38053.      245.34      16.049   0.007
OBS: 54508.860  B  NULL    34260.      315.55      16.163   0.010
OBS: 54512.800  B  NULL    33052.      304.42      16.202   0.010
OBS: 54515.770  B  NULL    32151.      236.90      16.232   0.008
OBS: 54517.770  B  NULL    31419.      318.32      16.257   0.011
OBS: 54523.800  B  NULL    28946.      213.28      16.346   0.008
OBS: 54527.780  B  NULL    27669.      254.84      16.395   0.010
OBS: 54542.670  B  NULL    22387.      206.19      16.625   0.010
OBS: 54549.720  B  NULL    20118.      352.07      16.741   0.019
OBS: 54558.660  B  NULL    17684.      195.45      16.881   0.012
OBS: 54566.770  B  NULL    15617.      172.60      17.016   0.012
OBS: 54571.670  B  NULL    14374.      158.87      17.106   0.012
OBS: 54578.720  B  NULL    13231.      109.67      17.196   0.009
