      6500.00     0.000000
      6505.00     0.000073
      6510.00     0.000142
      6515.00     0.000211
      6520.00     0.000280
      6525.00     0.000349
      6530.00     0.000418
      6535.00     0.000487
      6540.00     0.000557
      6545.00     0.000626
      6550.00     0.000696
      6555.00     0.000765
      6560.00     0.000834
      6565.00     0.000904
      6570.00     0.000974
      6575.00     0.001043
      6580.00     0.001112
      6585.00     0.001182
      6590.00     0.001251
      6595.00     0.001321
      6600.00     0.001390
      6605.00     0.001460
      6610.00     0.001530
      6615.00     0.001599
      6620.00     0.001668
      6625.00     0.001738
      6630.00     0.001807
      6635.00     0.001877
      6640.00     0.001947
      6645.00     0.002016
      6650.00     0.002086
      6655.00     0.002155
      6660.00     0.002224
      6665.00     0.002294
      6670.00     0.002365
      6675.00     0.002434
      6680.00     0.002502
      6685.00     0.002573
      6690.00     0.002643
      6695.00     0.002713
      6700.00     0.002783
      6705.00     0.002852
      6710.00     0.002921
      6715.00     0.002992
      6720.00     0.003063
      6725.00     0.003133
      6730.00     0.003202
      6735.00     0.003271
      6740.00     0.003340
      6745.00     0.003409
      6750.00     0.003478
      6755.00     0.003549
      6760.00     0.003620
      6765.00     0.003688
      6770.00     0.003755
      6775.00     0.003825
      6780.00     0.003895
      6785.00     0.003965
      6790.00     0.004035
      6795.00     0.004104
      6800.00     0.004178
      6805.00     0.004836
      6810.00     0.005505
      6815.00     0.006373
      6820.00     0.007258
      6825.00     0.008510
      6830.00     0.009780
      6835.00     0.011258
      6840.00     0.012742
      6845.00     0.014654
      6850.00     0.016576
      6855.00     0.018967
      6860.00     0.021384
      6865.00     0.024264
      6870.00     0.027195
      6875.00     0.031138
      6880.00     0.035142
      6885.00     0.039969
      6890.00     0.044815
      6895.00     0.049347
      6900.00     0.053915
      6905.00     0.060407
      6910.00     0.066921
      6915.00     0.072316
      6920.00     0.077725
      6925.00     0.084953
      6930.00     0.092218
      6935.00     0.100163
      6940.00     0.108112
      6945.00     0.116121
      6950.00     0.124158
      6955.00     0.133484
      6960.00     0.142853
      6965.00     0.153374
      6970.00     0.163819
      6975.00     0.171361
      6980.00     0.178858
      6985.00     0.187796
      6990.00     0.196825
      6995.00     0.206909
      7000.00     0.217037
      7005.00     0.227492
      7010.00     0.237904
      7015.00     0.246023
      7020.00     0.254088
      7025.00     0.261491
      7030.00     0.268922
      7035.00     0.277713
      7040.00     0.286425
      7045.00     0.292122
      7050.00     0.297722
      7055.00     0.304039
      7060.00     0.310368
      7065.00     0.317520
      7070.00     0.324594
      7075.00     0.329578
      7080.00     0.334534
      7085.00     0.340601
      7090.00     0.346677
      7095.00     0.349713
      7100.00     0.352779
      7105.00     0.357935
      7110.00     0.363176
      7115.00     0.369430
      7120.00     0.375647
      7125.00     0.374675
      7130.00     0.373854
      7135.00     0.378886
      7140.00     0.384099
      7145.00     0.386960
      7150.00     0.389841
      7155.00     0.394183
      7160.00     0.398476
      7165.00     0.397781
      7170.00     0.397085
      7175.00     0.399130
      7180.00     0.401254
      7185.00     0.402946
      7190.00     0.404661
      7195.00     0.407213
      7200.00     0.409797
      7205.00     0.413027
      7210.00     0.416161
      7215.00     0.416740
      7220.00     0.417244
      7225.00     0.419110
      7230.00     0.420926
      7235.00     0.420223
      7240.00     0.419545
      7245.00     0.421485
      7250.00     0.423492
      7255.00     0.421183
      7260.00     0.418987
      7265.00     0.421125
      7270.00     0.423308
      7275.00     0.423201
      7280.00     0.422959
      7285.00     0.419539
      7290.00     0.416150
      7295.00     0.417280
      7300.00     0.418547
      7305.00     0.421601
      7310.00     0.424666
      7315.00     0.426449
      7320.00     0.428113
      7325.00     0.426778
      7330.00     0.425374
      7335.00     0.422444
      7340.00     0.419636
      7345.00     0.422764
      7350.00     0.425904
      7355.00     0.425910
      7360.00     0.425759
      7365.00     0.424124
      7370.00     0.422608
      7375.00     0.425627
      7380.00     0.428622
      7385.00     0.426164
      7390.00     0.423609
      7395.00     0.423919
      7400.00     0.424322
      7405.00     0.424851
      7410.00     0.425306
      7415.00     0.422674
      7420.00     0.419995
      7425.00     0.418454
      7430.00     0.416982
      7435.00     0.417132
      7440.00     0.417253
      7445.00     0.414787
      7450.00     0.412341
      7455.00     0.412678
      7460.00     0.413054
      7465.00     0.412209
      7470.00     0.411355
      7475.00     0.411306
      7480.00     0.411289
      7485.00     0.411364
      7490.00     0.411460
      7495.00     0.412063
      7500.00     0.412651
      7505.00     0.412076
      7510.00     0.411487
      7515.00     0.412442
      7520.00     0.413425
      7525.00     0.415748
      7530.00     0.417987
      7535.00     0.417141
      7540.00     0.416255
      7545.00     0.416701
      7550.00     0.417137
      7555.00     0.415672
      7560.00     0.414156
      7565.00     0.413998
      7570.00     0.413847
      7575.00     0.413702
      7580.00     0.413507
      7585.00     0.412051
      7590.00     0.410549
      7595.00     0.409108
      7600.00     0.407685
      7605.00     0.407372
      7610.00     0.407111
      7615.00     0.407738
      7620.00     0.408380
      7625.00     0.408348
      7630.00     0.408268
      7635.00     0.406793
      7640.00     0.405286
      7645.00     0.403688
      7650.00     0.402096
      7655.00     0.402428
      7660.00     0.402800
      7665.00     0.404109
      7670.00     0.405366
      7675.00     0.402644
      7680.00     0.399858
      7685.00     0.397483
      7690.00     0.395141
      7695.00     0.393282
      7700.00     0.391434
      7705.00     0.389416
      7710.00     0.387392
      7715.00     0.385236
      7720.00     0.383110
      7725.00     0.381807
      7730.00     0.380514
      7735.00     0.378033
      7740.00     0.375616
      7745.00     0.375210
      7750.00     0.374884
      7755.00     0.375172
      7760.00     0.375401
      7765.00     0.374116
      7770.00     0.372832
      7775.00     0.373479
      7780.00     0.374192
      7785.00     0.375648
      7790.00     0.377070
      7795.00     0.377415
      7800.00     0.377732
      7805.00     0.378832
      7810.00     0.379923
      7815.00     0.379689
      7820.00     0.379473
      7825.00     0.380359
      7830.00     0.381225
      7835.00     0.380377
      7840.00     0.379483
      7845.00     0.380886
      7850.00     0.382131
      7855.00     0.377427
      7860.00     0.372797
      7865.00     0.373448
      7870.00     0.374206
      7875.00     0.372159
      7880.00     0.370036
      7885.00     0.368955
      7890.00     0.367894
      7895.00     0.366590
      7900.00     0.365290
      7905.00     0.364135
      7910.00     0.362978
      7915.00     0.361570
      7920.00     0.360198
      7925.00     0.359879
      7930.00     0.359555
      7935.00     0.358043
      7940.00     0.356513
      7945.00     0.355770
      7950.00     0.355001
      7955.00     0.352427
