SURVEY:              DES 
SNID: 1304127 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    35.180489
DECL:    -6.951112
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57270.750000    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.73 +- 0.005 
REDSHIFT_CMB: 0.7286078 +- 0.005 
VPEC: -9.190895 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02640 
MWEBV_ERR:   0.00070 

HOSTGAL_OBJID:       16394 
HOSTGAL_PHOTOZ:      0.5580 +- 0.0742 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       0.58 
HOSTGAL_LOGMASS:      9.315 +- 0.7895    #  OVERRIDE 
HOSTGAL_MAG:         26.42 25.98 25.76 24.97 
HOSTGAL_SB_FLUXCAL:  0.19 1.01 1.46 0.47 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57311.287000 
PRIVATE(DES_mjd_trigger):        57278.301000 

# ---------------------- 
NOBS: 103
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57249.279 g X2    0.315    5.249   99.000 30.6480 3.2200 7.4500 4.1900     0 1.06 
OBS: 57249.281 r X2   -6.342    7.198   99.000 30.7090 3.0200 12.0500 3.8000     0 0.97 
OBS: 57249.283 i X2    0.864    7.943   99.000 30.9690 2.6600 20.5100 3.9800     0 0.83 
OBS: 57249.286 z X2   -2.769    9.922   99.000 30.6377 2.4299 19.5971 4.1817     0 0.85 
OBS: 57253.330 g X2   -8.527    4.498   99.000 30.7080 2.7900 7.3200 4.1600     0 0.97 
OBS: 57253.332 r X2   -1.702    5.869   99.000 30.7550 2.6400 11.3700 3.7800     0 0.88 
OBS: 57253.334 i X2   -1.422    6.492   99.000 30.9950 2.3800 19.5500 3.8700     0 0.84 
OBS: 57253.336 z X2   -6.646    9.169   99.000 30.6780 2.4547 18.5934 4.2250     0 0.97 
OBS: 57257.267 g X2    3.434    5.971   99.000 30.5610 3.2800 7.2000 4.1900     0 0.97 
OBS: 57257.270 r X2   -8.016    6.387   99.000 30.6430 2.9500 10.7100 3.7600     0 0.84 
OBS: 57257.272 i X2   -1.769    8.932   99.000 30.8980 2.8700 17.9600 3.9000     0 0.98 
OBS: 57257.274 z X2   11.155    9.351   99.000 30.5918 2.6612 16.7631 4.1559     0 0.95 
OBS: 57265.378 g X2    3.826   23.543   99.000 30.6850 2.4300 37.1800 4.4200     0 0.98 
OBS: 57265.380 r X2   51.019   13.655   99.000 30.7260 2.2100 35.2300 3.9100     0 0.99 
OBS: 57265.382 i X2   42.643   11.643   99.000 31.0030 2.1400 37.1300 4.0000     0 0.98 
OBS: 57265.385 z X2   30.623   10.217   99.000 30.6680 2.0886 23.5671 4.1548     0 0.95 
OBS: 57273.328 g X2   22.631    4.341   99.000 30.7010 2.2900 7.7700 4.2200     0 1.02 
OBS: 57273.331 r X2   57.514    4.152   99.000 30.7440 1.9900 11.1200 3.7800     0 0.92 
OBS: 57273.333 i X2   58.803    5.663   99.000 30.9990 2.1500 17.1000 3.8700     0 0.90 
OBS: 57273.335 z X2   39.237    8.007   99.000 30.6770 2.4787 16.0920 4.1665     0 0.94 
OBS: 57278.298 g X2    8.551    4.170   99.000 30.7030 2.6300 7.2300 4.1700     0 1.04 
OBS: 57278.301 r X2   57.704    5.510   99.000 30.7430 2.2700 11.6500 3.7800     0 0.95 
OBS: 57278.303 i X2   63.267    6.727   99.000 30.9920 2.1700 20.4300 3.9600     0 0.88 
OBS: 57278.306 z X2   37.900    7.594   99.000 30.6839 2.0195 19.8202 4.1649     0 0.93 
OBS: 57286.231 r X2   48.642   10.797   99.000 30.6620 4.3400 10.6400 3.7400     0 0.90 
OBS: 57286.233 i X2   52.477   15.031   99.000 30.9200 4.2000 18.8800 3.8300     0 0.83 
OBS: 57288.185 r X2   58.586   12.782   99.000 30.7100 3.7400 17.6200 3.8900     0 0.83 
OBS: 57288.187 i X2   57.070   11.859   99.000 30.9600 3.3600 21.7300 3.9300     0 0.97 
OBS: 57288.189 z X2   52.861   13.645   99.000 30.6383 3.6398 16.9847 4.1426     0 0.95 
OBS: 57297.151 z X2   97.234   76.668   99.000 30.0150 3.5400 55.1200 4.0300 65536 1.05 
OBS: 57298.331 g X2    4.078    9.640   99.000 30.5620 2.0400 20.2200 4.4300     0 1.05 
OBS: 57298.334 r X2   30.007   14.806   99.000 30.5050 2.2900 26.7300 3.8600     0 0.93 
OBS: 57299.139 g X2   -1.520    6.676   99.000 30.0960 2.3200 7.7000 4.2700     0 1.10 
OBS: 57299.142 r X2   36.572   10.046   99.000 29.9720 2.1300 12.4700 3.8200     0 1.15 
OBS: 57299.144 i X2   31.939   17.443   99.000 30.0620 2.0600 22.1600 3.9700     0 0.95 
