SURVEY:              DES 
SNID: 1334470 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    35.053696
DECL:    -4.947200
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57332.789062    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.52 +- 0.005 
REDSHIFT_CMB: 0.5187613 +- 0.005 
VPEC: -13.153265 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02160 
MWEBV_ERR:   0.00040 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      2.0 +- 2.0    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  -0.03 0.63 0.52 1.04 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57365.059000 
PRIVATE(DES_mjd_trigger):        57329.057000 

# ---------------------- 
NOBS: 71
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57297.159 g X1   64.242   26.493   99.000 30.4720 3.2800 27.9500 4.0000     0 1.06 
OBS: 57297.163 i X1    9.745   27.852   99.000 30.9070 3.2200 39.5800 4.0300     0 0.98 
OBS: 57297.166 z X1   -4.295   24.302   99.000 30.5925 3.1765 28.3749 4.0600     0 0.91 
OBS: 57301.278 g X1  -21.837    9.016   99.000 30.0540 2.6800 9.3900 3.6700 65536 0.91 
OBS: 57301.281 r X1  -22.986   14.851   99.000 29.9540 2.6700 13.6600 3.7300 65536 1.02 
OBS: 57301.284 i X1  -28.889   22.380   99.000 29.7960 2.6200 21.5600 3.9900     0 0.99 
OBS: 57301.286 z X1   43.773   28.274   99.000 29.4941 2.4063 20.0743 4.1063     0 1.08 
OBS: 57305.279 g X1   -5.094    4.649   99.000 30.6700 2.9200 8.0100 3.5200     0 0.98 
OBS: 57305.281 r X1    0.102    7.132   99.000 30.7160 2.6200 11.8200 3.6800     0 0.97 
OBS: 57305.283 i X1   -3.787    6.713   99.000 30.9730 2.7400 16.8600 3.8900     0 0.97 
OBS: 57305.286 z X1    6.791    8.232   99.000 30.6357 2.3701 15.4104 4.0609     0 0.90 
OBS: 57311.106 g X1    4.693    5.257   99.000 30.5980 3.1600 8.0400 3.5300     0 1.04 
OBS: 57311.109 r X1   30.771    8.302   99.000 30.6940 3.0800 11.6100 3.6700     0 0.96 
OBS: 57311.111 i X1   12.406   10.336   99.000 30.9500 3.3900 19.9600 3.9200     0 0.90 
OBS: 57311.114 z X1    9.947   13.360   99.000 30.6346 3.2156 18.7518 4.1082     0 0.99 
OBS: 57315.178 g X1   -2.685    6.707   99.000 30.5580 2.8800 10.5900 3.7500     0 1.05 
OBS: 57315.181 r X1   30.284    9.494   99.000 30.6610 3.0100 13.4700 3.7300     0 0.86 
OBS: 57315.183 i X1   25.379    9.571   99.000 30.8530 2.8200 21.7600 3.9600     0 0.99 
OBS: 57315.185 z X1   20.243   14.774   99.000 30.4454 3.1561 20.0349 4.0580     0 0.94 
OBS: 57319.276 g X1   11.723   20.014   99.000 30.6820 3.0000 25.4400 3.9600     0 1.05 
OBS: 57319.278 r X1   45.414   17.478   99.000 30.6760 3.1200 25.9600 3.8000     0 1.01 
OBS: 57319.281 i X1   59.981   14.723   99.000 30.9180 3.1700 32.0000 4.0100     0 0.96 
OBS: 57319.283 z X1   23.708   14.738   99.000 30.6288 2.9956 25.4794 4.0756     0 0.98 
OBS: 57325.068 g X1   13.143   10.039   99.000 30.6010 2.5100 15.3700 3.9000     0 0.85 
OBS: 57325.071 r X1   92.541   11.365   99.000 30.6770 2.2200 21.6700 3.8400     0 0.98 
OBS: 57325.073 i X1   67.230   11.719   99.000 30.9580 2.1900 32.2700 3.9900     0 0.92 
OBS: 57325.075 z X1   52.183   14.842   99.000 30.6436 2.3677 28.0240 4.0524     0 1.07 
OBS: 57329.057 g X1   28.994    4.626   99.000 30.5900 2.5300 8.1800 3.5400     0 1.13 
OBS: 57329.059 r X1   98.289    7.731   99.000 30.6790 2.4500 13.1900 3.7200     0 0.96 
OBS: 57329.062 i X1   86.714    8.911   99.000 30.9480 2.2500 25.0200 3.9300     0 1.03 
OBS: 57329.064 z X1   97.173   11.606   99.000 30.6097 2.2024 24.1796 4.0445     0 0.98 
OBS: 57339.033 g X1   24.107    5.552   99.000 30.5990 3.2200 8.3400 3.5600     0 0.89 
OBS: 57339.035 r X1   77.113    8.996   99.000 30.6750 2.9100 13.1700 3.7300     0 0.86 
OBS: 57339.037 i X1   91.202   10.661   99.000 30.9470 2.6700 24.1800 3.9100     0 0.95 
OBS: 57339.040 z X1   63.504   12.464   99.000 30.6460 2.5296 24.5454 4.0348     0 1.00 
OBS: 57344.213 g X1   15.716    3.699   99.000 30.6260 2.1800 7.9900 3.5100     0 1.03 
OBS: 57344.216 r X1   86.085    5.860   99.000 30.6730 1.7900 12.0900 3.6900     0 1.05 
OBS: 57344.218 i X1   69.375    7.078   99.000 30.9100 1.8200 23.4600 3.9300     0 0.90 
OBS: 57344.220 z X1   86.253    9.342   99.000 30.5332 1.7629 23.0303 4.0519     0 1.07 
OBS: 57355.156 g X1    6.202    7.927   99.000 30.6240 1.8200 20.8700 3.9700     0 1.03 
OBS: 57355.159 r X1   53.004    7.590   99.000 30.6950 1.7100 20.2600 3.8000     0 1.00 
OBS: 57355.161 i X1   49.207    5.960   99.000 30.9610 1.5300 26.8200 4.0200     0 0.87 
OBS: 57355.164 z X1   59.054    8.449   99.000 30.6459 1.7316 23.5078 4.0395     0 0.99 
OBS: 57365.051 g X1  -12.219    4.553   99.000 30.3430 2.2100 7.9400 3.5200     0 0.92 
OBS: 57365.054 r X1   25.193    6.985   99.000 30.4520 1.9300 10.9100 3.6400     0 0.90 
OBS: 57365.056 i X1   38.184    4.766   99.000 30.8760 1.6800 18.0700 3.9000     0 0.87 
OBS: 57365.059 z X1   46.309    7.020   99.000 30.5178 1.7313 16.0699 4.0613     0 0.97 
OBS: 57372.046 g X1    7.202    4.719   99.000 30.6590 2.3100 9.8400 3.7200     0 1.00 
OBS: 57372.048 r X1   13.008    6.311   99.000 30.7080 2.1800 11.5900 3.6700     0 1.02 
OBS: 57372.051 i X1   26.345    6.039   99.000 30.9500 2.2600 19.0400 3.9200     0 0.99 
OBS: 57372.053 z X1   28.569    8.314   99.000 30.6275 2.0653 18.0489 4.0400     0 0.92 
OBS: 57379.058 g X1    5.484   27.824   99.000 30.7330 2.3200 37.1400 4.0100     0 0.98 
OBS: 57379.061 r X1  -36.208   16.339   99.000 30.6950 2.1500 35.9900 3.8700     0 0.98 
OBS: 57379.063 i X1   10.906   12.272   99.000 30.9640 2.0800 42.0100 4.0400     0 1.01 
OBS: 57379.066 z X1   23.415   11.345   99.000 30.6518 1.7872 30.7407 4.0358     0 0.99 
