SURVEY:              DES 
SNID: 1330044 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     9.327642
DECL:   -43.628998
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57314.800781    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.4226 +- 0.0005 
REDSHIFT_CMB: 0.4215747 +- 0.0005 
VPEC: 10.608703 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00830 
MWEBV_ERR:   0.00060 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      9.573 +- 0.5515    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  0.63 1.59 2.32 4.07 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57366.046000 
PRIVATE(DES_mjd_trigger):        57301.046000 

# ---------------------- 
NOBS: 103
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57257.225 g E2   -1.799    6.156   99.000 30.5380 3.1300 7.9700 3.9700     0 0.97 
OBS: 57257.227 r E2    5.793    8.725   99.000 30.3380 3.1100 10.8700 3.8700     0 0.97 
OBS: 57257.229 i E2   11.824    9.488   99.000 30.5810 2.8100 17.5200 3.9900     0 0.93 
OBS: 57257.232 z E2   -0.616   10.885   99.000 30.3272 2.5288 16.0782 4.0300     0 1.01 
OBS: 57265.223 g E2   -6.354   26.047   99.000 30.7790 2.5100 35.5400 4.1700     0 1.00 
OBS: 57265.225 r E2    5.549   15.901   99.000 30.7380 2.1900 31.8400 3.9500     0 0.98 
OBS: 57265.227 i E2   13.244   10.080   99.000 30.9890 2.2600 32.9900 4.0500     0 0.91 
OBS: 57265.230 z E2    7.619    8.441   99.000 30.6672 2.1193 20.5099 4.0100     0 0.98 
OBS: 57273.314 g E2    1.114    3.241   99.000 30.7680 2.1800 7.1600 3.8600     0 1.00 
OBS: 57273.316 r E2   -3.367    3.790   99.000 30.7460 2.1100 10.1700 3.7700     0 1.00 
OBS: 57273.318 i E2    1.174    4.474   99.000 30.9860 1.8900 15.7800 3.9400     0 1.01 
OBS: 57273.320 z E2   -4.202    5.759   99.000 30.6660 1.7796 15.4855 4.0501     0 1.02 
