SURVEY:              DES 
SNID: 1337655 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    35.940819
DECL:    -5.053386
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57359.011719    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.85 +- 0.005 
REDSHIFT_CMB: 0.8485189 +- 0.005 
VPEC: -8.880432 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02600 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      2.0 +- 2.0    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  -0.14 -0.16 0.05 -0.65 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57402.062000 
PRIVATE(DES_mjd_trigger):        57355.170000 

# ---------------------- 
NOBS: 61
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57297.258 r X3    8.063    5.357   99.000 31.8523 2.8292 24.2041 3.9353     0 0.99 
OBS: 57297.274 i X3   -3.115    3.822   99.000 31.6852 2.6188 18.4322 4.0145     0 1.05 
OBS: 57297.295 z X3   -5.228    4.336   99.000 31.3064 2.7769 13.2725 3.9212     0 1.02 
OBS: 57301.292 r X3   -9.274    7.946   99.000 30.7101 2.3788 18.2748 3.8742 32768 0.97 
OBS: 57302.140 z X3   -1.477    2.975   99.000 31.2435 2.2636 10.6762 3.9230     0 0.97 
OBS: 57302.305 g X3   -1.305    4.663   99.000 30.7935 4.0968 5.1049 3.8609     0 1.00 
OBS: 57303.231 g X3    3.022    3.533   99.000 30.7370 3.2027 4.6070 3.8263     0 0.99 
OBS: 57305.292 r X3    3.872    4.537   99.000 31.7871 4.1772 14.3991 3.7871 65536 0.87 
OBS: 57305.308 i X3   -3.623    4.331   99.000 31.6159 3.9420 11.8790 3.8627 65536 1.01 
OBS: 57311.120 r X3   -3.080    2.368   99.000 31.8262 3.0491 10.3406 3.7907     0 0.92 
OBS: 57311.136 i X3   -0.285    2.033   99.000 31.6461 2.0936 10.5479 3.8842     0 0.89 
OBS: 57311.161 z X3   -3.244    2.183   99.000 31.3019 2.2832 8.0274 3.9467     0 0.96 
OBS: 57311.271 g X3   -0.786    2.575   99.000 30.8982 2.5578 4.8535 3.8603     0 0.98 
OBS: 57315.219 g X3   -1.344    3.390   99.000 30.7988 3.2096 4.7666 3.8524     0 0.98 
OBS: 57315.241 r X3   -1.890    7.424   99.000 31.0273 3.4368 14.7176 3.9092 32768 0.96 
OBS: 57316.100 i X3   -9.321    8.928   99.000 31.1854 3.2561 19.2067 4.0330     0 1.00 
OBS: 57317.099 z X3   -1.293    3.021   99.000 31.2751 2.1042 12.3453 3.9372     0 0.93 
OBS: 57319.116 r X3   -5.404    5.911   99.000 31.8243 3.4105 25.4045 3.9542     0 1.12 
OBS: 57319.289 g X3    0.646   11.124   99.000 30.8903 3.6008 14.5427 4.0274     0 0.95 
OBS: 57325.078 i X3  -48.927   11.126   99.000 31.6401 2.3323 33.3366 3.9727 32768 1.00 
OBS: 57325.141 z X3   -4.252    4.647   99.000 31.1080 1.8233 8.7260 3.8214 98304 0.92 
OBS: 57327.077 g X3   -1.622    2.700   99.000 29.8614 2.6062 2.2305 3.4155 65536 0.98 
OBS: 57327.183 r X3   -0.350    2.187   99.000 31.8327 1.7770 15.9451 3.8860     0 0.96 
OBS: 57329.071 i X3   -0.924    2.807   99.000 30.8947 2.3693 5.1529 3.8998 65536 0.94 
OBS: 57329.116 z X3   -3.079    3.327   99.000 31.2677 2.2827 12.4711 3.9290     0 0.96 
OBS: 57331.067 g X3   -0.259    2.980   99.000 30.8602 2.8422 4.7343 3.8291     0 0.99 
OBS: 57331.145 r X3    0.783    2.012   99.000 31.8552 2.4781 11.4415 3.7764     0 0.91 
OBS: 57339.046 i X3    7.703    3.509   99.000 31.6321 2.8806 13.9609 3.9184     0 0.98 
OBS: 57339.073 z X3    4.156    3.694   99.000 31.3313 2.6447 12.5463 3.9306     0 0.97 
OBS: 57339.177 g X3    1.127    2.681   99.000 30.8717 2.7637 4.7265 3.8400     0 1.00 
