SURVEY:              DES 
SNID: 1344274 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    40.543697
DECL:    -0.915164
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57393.820312    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.16 +- 0.0005 
REDSHIFT_CMB: 0.159143 +- 0.0005 
VPEC: -38.935773 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.03380 
MWEBV_ERR:   0.00080 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      2.0 +- 2.0    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  0.85 1.77 1.72 1.76 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57403.104000 
PRIVATE(DES_mjd_trigger):        57389.109000 

# ---------------------- 
NOBS: 33
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57339.117 g S2   -0.749    5.065   99.000 30.6430 3.1500 7.4500 4.1900     0 1.00 
OBS: 57339.120 r S2    2.725    7.961   99.000 30.7070 3.3200 11.5600 3.9500     0 1.00 
OBS: 57339.122 i S2    0.414    9.365   99.000 30.9520 3.0100 20.6800 4.0700     0 0.97 
OBS: 57339.124 z S2  -10.852    9.319   99.000 30.6918 2.7593 20.3586 4.0753     0 0.92 
OBS: 57345.229 r S2   -8.194    6.277   99.000 30.7120 2.8700 11.2500 3.9400     0 0.98 
OBS: 57345.231 i S2    0.779    9.104   99.000 30.9630 3.0800 20.7700 4.0700     0 1.01 
OBS: 57345.234 z S2  -11.296   11.796   99.000 30.6702 3.1710 21.4562 4.0581     0 0.97 
OBS: 57355.210 g S2   19.642   12.404   99.000 30.6000 2.0800 23.1800 4.3800     0 1.00 
OBS: 57355.212 r S2    2.140    8.677   99.000 30.6730 1.8900 22.2700 4.1100     0 1.03 
OBS: 57355.214 i S2  -16.251    8.599   99.000 30.9430 1.7900 29.7000 4.0800     0 0.99 
OBS: 57355.217 z S2    3.723    8.143   99.000 30.6280 1.7110 24.6018 4.0513     0 0.95 
OBS: 57365.107 g S2   -2.022    2.975   99.000 30.6380 1.7900 7.3300 4.1700     0 0.92 
OBS: 57365.110 r S2   -2.944    3.529   99.000 30.7040 1.5800 10.5400 3.9700     0 0.93 
OBS: 57365.112 i S2    0.736    4.116   99.000 30.9420 1.5100 18.4600 3.9900     0 0.88 
OBS: 57365.115 z S2   -1.575    4.725   99.000 30.5820 1.4554 15.6983 4.1017     0 0.93 
OBS: 57372.100 g S2    7.611    4.664   99.000 30.6520 2.6900 8.3900 4.2200     0 1.01 
OBS: 57372.102 r S2    0.443    5.075   99.000 30.7030 2.4100 11.3300 3.9600     0 1.02 
OBS: 57372.104 i S2    3.974    6.103   99.000 30.9550 2.1400 19.5200 4.0000     0 1.07 
OBS: 57372.106 z S2   16.443    7.927   99.000 30.6313 2.0131 18.9926 4.1100     0 0.89 
OBS: 57385.067 r S2  827.797    7.604   99.000 30.7360 1.9100 10.0900 3.9400     0 1.12 
OBS: 57385.069 i S2  701.312    7.211   99.000 30.9800 1.9000 19.0000 4.0000     0 1.07 
OBS: 57385.071 z S2  533.559    6.780   99.000 30.6749 1.7051 18.6503 4.0892     0 0.96 
OBS: 57389.109 g S2 1242.132    9.257   99.000 30.6750 2.4200 7.7900 4.1400     0 1.17 
OBS: 57389.111 r S2 1103.805    9.105   99.000 30.7210 2.2300 11.3400 3.9500     0 1.09 
OBS: 57389.113 i S2  912.666    9.579   99.000 30.9570 2.3200 22.0200 4.0500     0 1.10 
OBS: 57389.116 z S2  678.162    9.229   99.000 30.6167 2.1357 21.4606 4.0555     0 1.02 
OBS: 57396.101 i S2 1149.589   10.035   99.000 30.9540 2.0700 23.8100 4.0200     0 1.14 
OBS: 57396.103 z S2  773.085   11.387   99.000 30.5884 2.1102 23.4830 4.0500     0 0.92 
OBS: 57403.097 g S2 1282.906   13.087   99.000 30.6220 1.8700 15.6400 4.3600     0 1.04 
OBS: 57403.099 r S2 1425.172   14.022   99.000 30.6940 1.6800 18.5400 4.0500     0 1.08 
OBS: 57403.101 i S2 1164.301   11.457   99.000 30.9480 1.6300 28.8600 4.0900     0 0.93 
OBS: 57403.104 z S2  727.756   10.575   99.000 30.6253 1.6755 27.3817 4.0555     0 0.93 
OBS: 57428.056 g S2  269.702    6.574   99.000 30.5870 2.6900 8.6000 4.2200     0 1.05 
