SURVEY:              DES 
SNID: 1296273 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    41.079811
DECL:    -0.450364
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56923.246094    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.398 +- 0.005 
REDSHIFT_CMB: 0.3969782 +- 0.005 
VPEC: -18.446891 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.03480 
MWEBV_ERR:   0.00140 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      8.564 +- 0.44    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  -0.36 -0.65 -0.90 -1.21 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57003.045000 
PRIVATE(DES_mjd_trigger):        56923.315000 

# ---------------------- 
NOBS: 96
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56890.328 g S2   -0.867    3.942   99.000 30.7180 2.2300 8.4800 3.5400     0 0.87 
OBS: 56890.331 r S2    2.324    5.818   99.000 30.7820 2.0200 14.2600 3.5600     0 0.74 
OBS: 56890.333 i S2   -2.509    8.237   99.000 31.0140 2.1100 25.5100 3.7900     0 0.69 
OBS: 56890.335 z S2   11.960   11.825   99.000 30.6969 2.2465 25.1588 3.9153     0 0.86 
OBS: 56903.383 g S2   -0.231    5.973   99.000 30.4190 2.6700 8.3200 3.5200     0 0.79 
OBS: 56903.386 r S2   -0.570    9.589   99.000 30.3750 2.3800 13.7800 3.5700     0 0.88 
OBS: 56903.388 i S2   -3.828   15.484   99.000 30.4010 2.1600 26.6800 3.8200     0 0.79 
OBS: 56903.391 z S2   31.823   12.935   99.000 30.4493 2.2058 24.8699 3.8890     0 0.80 
OBS: 56915.265 g S2  122.630   18.424   99.000 30.6910 2.5000 19.1000 3.6600     0 0.99 
OBS: 56915.267 r S2   84.980   24.282   99.000 30.7610 2.4200 22.7300 3.6100     0 0.87 
OBS: 56915.269 i S2  115.514   22.705   99.000 30.9990 2.5000 30.7600 3.8100     0 0.90 
OBS: 56915.272 z S2  107.410   12.525   99.000 30.6917 2.3140 24.3193 3.8643     0 0.86 
OBS: 56923.315 g S2  168.334    6.772   99.000 30.7070 3.5600 7.8800 3.4900     0 0.81 
OBS: 56923.318 r S2  206.561    8.914   99.000 30.7460 3.3700 12.2000 3.5600     0 0.74 
OBS: 56923.320 i S2  173.751   11.109   99.000 30.9930 3.1600 19.5800 3.7700     0 0.71 
OBS: 56923.322 z S2  149.795   12.657   99.000 30.6555 3.1805 18.4339 3.9086     0 0.79 
OBS: 56927.280 g S2  138.051    5.514   99.000 30.7220 2.9100 8.8000 3.5500     0 0.76 
OBS: 56927.283 r S2  204.098    7.152   99.000 30.7730 2.6500 13.0300 3.5500     0 0.79 
OBS: 56927.285 i S2  186.428    8.287   99.000 31.0160 2.3400 21.4400 3.8000     0 0.87 
OBS: 56927.288 z S2  160.194    9.050   99.000 30.6854 2.0389 21.2411 3.8986     0 0.81 
OBS: 56932.217 g S2  109.245    7.128   99.000 30.7100 2.6500 12.0600 3.6600     0 0.89 
OBS: 56932.220 r S2  201.681    7.365   99.000 30.7660 2.4200 14.1700 3.5500     0 0.79 
OBS: 56932.222 i S2  169.606    7.503   99.000 31.0060 2.1900 19.7400 3.7800     0 0.77 
OBS: 56932.224 z S2  162.458    7.996   99.000 30.6998 2.1327 17.2167 3.8804     0 0.78 
OBS: 56943.202 g S2   26.220   12.482   99.000 30.7190 2.4000 20.2900 3.7000     0 1.08 
OBS: 56943.204 r S2  107.774   10.988   99.000 30.7740 2.1400 20.5800 3.6000     0 0.90 
OBS: 56943.206 i S2  115.988    8.332   99.000 31.0230 1.8500 26.3900 3.7500     0 0.85 
OBS: 56943.209 z S2  117.476    8.165   99.000 30.7087 1.7590 19.9919 3.8910     0 0.86 
OBS: 56952.118 g S2   14.842    4.237   99.000 30.6640 2.2500 8.8500 3.5600     0 0.84 
OBS: 56952.120 r S2   65.165    5.703   99.000 30.7420 2.0200 13.7400 3.5500     0 0.77 
OBS: 56952.122 i S2  110.530    7.918   99.000 30.9850 1.8700 25.8700 3.7900     0 0.86 
OBS: 56952.125 z S2   95.682   10.127   99.000 30.6465 1.9650 25.1904 3.9149     0 0.93 
OBS: 56957.104 g S2   25.488    9.037   99.000 30.6570 4.4400 9.1900 3.5500     0 0.82 
OBS: 56957.106 r S2   55.221   11.649   99.000 30.7110 3.9400 14.0100 3.5500     0 0.78 
OBS: 56957.108 i S2   67.902   11.493   99.000 31.0010 3.1700 24.0400 3.7700     0 0.84 
OBS: 56957.111 z S2   86.909   15.610   99.000 30.6589 3.1034 22.9658 3.8800     0 0.79 
OBS: 56959.100 g S2   15.639    5.840   99.000 30.6450 2.2400 11.5300 3.6100     0 0.82 
OBS: 56959.102 r S2   30.828    5.616   99.000 30.7350 1.9200 15.3700 3.5500     0 0.83 
OBS: 56959.105 i S2   73.833    8.206   99.000 30.9860 1.9300 25.6700 3.8000     0 0.81 
OBS: 56959.107 z S2   81.380    8.588   99.000 30.6632 1.6849 24.1273 3.8849     0 0.88 
OBS: 56964.215 g S2   22.947   14.767   99.000 30.6540 2.0700 27.4800 3.7100     0 1.08 
OBS: 56964.218 r S2   17.162   10.004   99.000 30.7660 1.7900 26.5100 3.6000     0 0.84 
OBS: 56964.220 i S2   64.745   10.498   99.000 30.9930 1.9700 32.9900 3.8600     0 0.83 
OBS: 56964.223 z S2   71.855   10.843   99.000 30.6703 1.9027 27.2583 3.9043     0 0.85 
OBS: 56973.183 g S2   13.994    6.516   99.000 30.7070 1.9200 15.6000 3.6600     0 0.88 
OBS: 56973.185 r S2   19.629    5.423   99.000 30.7690 1.7400 16.7600 3.5600     0 0.80 
OBS: 56973.188 i S2   40.877    5.724   99.000 31.0080 1.5700 22.8000 3.8100     0 0.79 
OBS: 56973.190 z S2   47.743    6.675   99.000 30.6835 1.5200 20.6584 3.9051     0 0.84 
OBS: 56980.179 g S2    3.748    3.063   99.000 30.7120 1.6500 8.4100 3.5400     0 0.87 
OBS: 56980.181 r S2   23.906    4.610   99.000 30.7610 1.5600 13.1600 3.5300     0 0.74 
OBS: 56980.183 i S2   41.075    6.323   99.000 30.9890 1.4100 25.9300 3.7800     0 0.76 
OBS: 56980.186 z S2   37.592    7.697   99.000 30.6253 1.4200 25.0244 3.9015     0 0.86 
OBS: 56987.180 g S2    2.753    3.392   99.000 30.7610 1.9800 8.7700 3.5300     0 0.80 
OBS: 56987.182 r S2   11.801    4.733   99.000 30.7870 1.7600 12.9100 3.5400     0 0.82 
OBS: 56987.187 z S2   37.038    8.175   99.000 30.7119 1.7046 24.5012 3.8792     0 0.89 
OBS: 56990.181 g S2   12.092    5.986   99.000 30.5070 2.0100 12.6000 3.6700     0 0.89 
OBS: 56990.183 r S2   19.007    8.184   99.000 30.4830 2.0900 16.2500 3.5700     0 0.83 
OBS: 56990.185 i S2   70.923   18.541   99.000 30.0740 1.9500 27.6600 3.8800     0 0.99 
OBS: 56990.188 z S2    5.199   15.491   99.000 30.2341 2.0496 25.2387 3.9134     0 0.87 
OBS: 57001.147 g S2   21.041   13.810   99.000 30.7580 3.5900 20.6400 3.7100     0 0.97 
OBS: 57001.149 r S2   10.817   14.070   99.000 30.7470 3.4600 19.7300 3.5700     0 0.85 
OBS: 57001.151 i S2    7.046   15.463   99.000 30.9820 3.7400 26.9300 3.8100     0 0.86 
OBS: 57001.154 z S2   25.087   13.277   99.000 30.6813 2.7700 23.3593 3.8849     0 0.90 
OBS: 57003.043 g S2    6.707    3.672   99.000 30.7230 1.9400 9.3900 3.5900     0 0.90 
OBS: 57003.045 r S2   21.460    4.778   99.000 30.7730 1.8900 12.5200 3.5300     0 0.92 
OBS: 57003.047 i S2   21.538    6.474   99.000 31.0140 1.6600 23.5100 3.8000     0 0.89 
