SURVEY:              DES 
SNID: 1346956 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    54.343502
DECL:   -28.826429
TYPE:                 101    #  OVERRIDE 
PEAKMJD:              57408.734375    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.334 +- 0.0005 
REDSHIFT_CMB: 0.3335266 +- 0.0005 
VPEC: 5.719589 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01110 
MWEBV_ERR:   0.00050 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      2.0 +- 2.0    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  0.68 0.49 0.02 -0.53 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57426.150000 
PRIVATE(DES_mjd_trigger):        57401.122000 

# ---------------------- 
NOBS: 39
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57356.168 g C2   -2.341    4.440   99.000 30.7320 1.5900 14.6200 4.2000     0 1.03 
OBS: 57356.170 r C2    1.121    4.355   99.000 30.7210 1.4900 14.7000 4.1100     0 1.10 
OBS: 57356.172 i C2   -7.473    4.031   99.000 30.9740 1.3500 21.9300 4.1100     0 1.07 
OBS: 57356.174 z C2    3.063    5.587   99.000 30.7090 1.3700 22.1629 4.0352     0 1.02 
OBS: 57365.245 g C2    0.202    1.985   99.000 30.6950 1.5800 6.4100 4.0400     0 1.04 
OBS: 57365.247 r C2    4.930    3.334   99.000 30.7060 1.4400 8.7400 3.9900     0 1.00 
OBS: 57365.249 i C2    1.546    3.295   99.000 30.9440 1.4000 14.4300 4.0500     0 0.88 
OBS: 57365.252 z C2   -4.630    4.005   99.000 30.5873 1.3863 13.2040 4.0200     0 1.07 
OBS: 57372.223 g C2   -1.643    2.473   99.000 30.6250 1.7900 7.1200 4.0100     0 0.89 
OBS: 57372.226 r C2   -6.070    5.369   99.000 30.4740 1.7100 10.5600 4.0500     0 0.94 
OBS: 57372.228 i C2  -21.106    9.890   99.000 30.3920 1.5600 23.3700 4.1100     0 0.93 
OBS: 57372.229 z C2    0.561   10.238   99.000 30.4943 1.6158 24.9287 4.0247     0 0.96 
OBS: 57376.057 r C2    2.928   17.143   99.000 30.6980 4.4400 19.0600 4.0900     0 0.99 
OBS: 57376.059 i C2    1.130   18.918   99.000 30.9570 4.2500 25.9200 4.0500     0 1.11 
OBS: 57376.062 z C2   -6.690   20.238   99.000 30.5969 4.2748 21.7434 4.0158     0 0.99 
OBS: 57379.073 g C2    2.622   11.504   99.000 30.7680 1.9400 29.5000 4.2700     0 1.01 
OBS: 57379.076 r C2    3.458    9.800   99.000 30.7400 1.7100 27.7600 4.1900     0 1.01 
OBS: 57379.078 i C2   -4.508    8.113   99.000 30.9810 1.6100 33.7600 4.1600     0 1.05 
OBS: 57379.080 z C2  -11.149    7.966   99.000 30.6629 1.5328 26.9998 4.0445     0 1.01 
OBS: 57387.178 g C2   -3.279    5.143   99.000 30.7030 2.0100 13.4700 4.1700     0 0.96 
OBS: 57387.181 r C2    3.743    5.282   99.000 30.7090 1.8100 14.1200 4.0900     0 1.08 
OBS: 57387.183 i C2    0.167    6.037   99.000 30.9510 1.7100 23.0200 4.0900     0 0.94 
OBS: 57387.186 z C2   -9.017    7.014   99.000 30.6050 1.5808 21.9274 4.0449     0 0.97 
OBS: 57394.144 g C2   46.436    4.167   99.000 30.7680 3.0200 6.6100 3.9400     0 0.96 
OBS: 57394.146 r C2   54.375    6.762   99.000 30.7120 3.0100 10.2000 4.0200     0 1.01 
OBS: 57394.148 i C2   35.442   11.176   99.000 30.9300 3.1800 22.0600 4.0900     0 1.10 
OBS: 57394.151 z C2   41.945   12.555   99.000 30.5959 2.5977 23.0477 4.0210     0 0.97 
OBS: 57401.122 g C2  173.058    3.733   99.000 30.7180 1.7100 6.2500 4.0000     0 1.11 
OBS: 57401.125 r C2  169.771    4.711   99.000 30.7110 1.5900 8.9100 3.9400     0 0.97 
OBS: 57401.127 i C2  152.936    4.889   99.000 30.9490 1.5400 17.0800 4.0900     0 1.06 
OBS: 57401.130 z C2  138.480    6.035   99.000 30.6020 1.5250 17.9694 4.0100     0 1.13 
OBS: 57408.078 g C2  227.243   11.058   99.000 30.7020 1.8900 27.8500 4.2600     0 1.03 
OBS: 57408.081 r C2  233.088    9.385   99.000 30.6670 1.6700 27.0800 4.2100     0 1.02 
OBS: 57408.083 i C2  228.564    9.020   99.000 30.9260 1.6000 33.2500 4.1400     0 1.12 
OBS: 57408.085 z C2  177.360    8.320   99.000 30.5369 1.5322 25.2230 4.0200     0 1.05 
OBS: 57426.143 g C2   98.880    5.360   99.000 30.5550 3.1300 7.6400 4.0400     0 1.06 
OBS: 57426.145 r C2  203.842    8.763   99.000 30.6390 3.1500 11.3600 4.0900     0 0.99 
OBS: 57426.147 i C2  197.669   11.022   99.000 30.8810 2.8500 23.6200 4.0900     0 0.87 
OBS: 57426.145 z C2  131.525   20.676   99.000 30.4930 2.8300 35.3900 3.9900 65536 0.86 
