SURVEY:              DES 
SNID: 1249851 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    55.218029
DECL:   -29.399984
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56548.113281    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.21552 +- 0.0005 
REDSHIFT_CMB: 0.2151114 +- 0.0005 
VPEC: 9.277473 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01360 
MWEBV_ERR:   0.00060 

HOSTGAL_OBJID:       2819 
HOSTGAL_PHOTOZ:      0.2061 +- 0.0345 
HOSTGAL_SPECZ:       0.2155 +- -9.0000 
HOSTGAL_SNSEP:       3.16 
HOSTGAL_LOGMASS:      11.303 +- 0.016    #  OVERRIDE 
HOSTGAL_MAG:         20.18 18.86 18.39 18.11 
HOSTGAL_SB_FLUXCAL:  19.59 55.74 99.54 113.76 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56602.112000 
PRIVATE(DES_mjd_trigger):        56543.236000 

# ---------------------- 
NOBS: 53
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56536.232 z C2   39.744   16.901   99.000 30.5060 2.4200 27.5900 4.1800 32768 1.01 
OBS: 56543.241 z C2  239.082    9.279   99.000 30.6590 2.0231 21.4197 4.1857     0 1.10 
OBS: 56551.216 g C2  426.645   22.534   99.000 30.7990 4.3400 24.5500 4.1800     0 1.07 
OBS: 56551.225 z C2  293.772   17.821   99.000 30.7890 3.5700 25.8500 4.1100 32768 1.14 
OBS: 56558.232 g C2  325.299   11.947   99.000 30.8010 2.4900 24.1400 4.2300     0 0.99 
OBS: 56558.234 r C2  393.916   11.111   99.000 30.8300 2.2200 23.2600 3.9400     0 1.05 
OBS: 56558.239 z C2  165.209    8.956   99.000 30.7970 2.0848 24.3208 4.1500     0 1.03 
OBS: 56563.186 z C2  127.824    8.604   99.000 30.7949 2.4648 19.6858 4.1900     0 1.13 
OBS: 56575.185 z C2  136.145    6.043   99.000 30.7565 1.7150 18.7614 4.2100     0 1.14 
OBS: 56579.167 g C2   28.004    7.397   99.000 30.7720 2.2900 19.2500 4.2400     0 0.88 
OBS: 56579.172 i C2  179.411    9.384   99.000 31.0640 1.9600 29.2700 3.9400     0 1.18 
OBS: 56579.175 z C2  140.229    8.874   99.000 30.7425 1.8351 25.3341 4.1851     0 1.04 
OBS: 56590.330 r C2   50.201   13.878   99.000 30.4230 2.3700 21.8500 3.9400     0 0.96 
OBS: 56590.332 i C2  110.396   15.137   99.000 30.6940 2.4300 30.4900 3.9500     0 1.06 
OBS: 56590.335 z C2   57.516   12.412   99.000 30.5480 2.4176 24.2690 4.1832     0 1.05 
OBS: 56594.097 z C2   50.180   15.240   99.000 30.7147 3.1675 26.0570 4.1739     0 1.05 
OBS: 56606.104 z C2  380.226   37.282   99.000 30.6950 4.5000 34.3000 4.1400 65536 1.14 
OBS: 56609.055 g C2   28.675   10.315   99.000 30.7560 2.3200 23.4900 4.2400     0 0.96 
OBS: 56609.057 r C2   33.531    8.331   99.000 30.7770 2.0000 22.7700 3.9700     0 1.15 
OBS: 56609.059 i C2   63.607    9.366   99.000 31.0140 1.7600 32.2800 3.9900     0 0.99 
OBS: 56609.062 z C2   31.879    9.375   99.000 30.6625 1.7354 27.4662 4.1964     0 1.06 
OBS: 56615.037 g C2   25.465   27.899   99.000 29.7540 2.3200 25.6800 4.2700     0 1.15 
OBS: 56615.041 i C2  104.578   19.243   99.000 30.6920 2.0600 42.9800 4.0000     0 0.97 
OBS: 56628.065 r C2   26.653    5.461   99.000 30.8230 2.3700 10.5100 3.7800     0 1.13 
OBS: 56628.068 z C2   38.978   10.862   99.000 30.7170 1.9800 29.0500 4.2000 32768 1.09 
OBS: 56635.114 g C2   18.244    5.866   99.000 30.8500 2.4300 11.2500 4.1500     0 1.07 
OBS: 56635.121 z C2   19.432    9.736   99.000 30.7611 2.4038 23.5082 4.1653     0 1.08 
OBS: 56645.064 g C2    0.607   10.159   99.000 30.8290 2.0800 22.9200 4.2200     0 1.04 
OBS: 56645.067 r C2   26.847    7.974   99.000 30.8520 2.0000 22.4700 3.9500     0 1.10 
