SURVEY:              DES 
SNID: 1329196 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    53.075779
DECL:   -28.906466
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57300.894531    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.77 +- 0.005 
REDSHIFT_CMB: 0.7693345 +- 0.005 
VPEC: 2.79268 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00870 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       21834 
HOSTGAL_PHOTOZ:      0.8874 +- 0.0801 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       1.41 
HOSTGAL_LOGMASS:      9.424 +- 1.2185    #  OVERRIDE 
HOSTGAL_MAG:         24.92 24.37 23.83 23.53 
HOSTGAL_SB_FLUXCAL:  0.62 1.79 3.13 3.48 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57355.251000 
PRIVATE(DES_mjd_trigger):        57292.228000 

# ---------------------- 
NOBS: 95
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57250.291 r C3    2.618    3.370   99.000 31.2323 2.4875 11.3638 3.7762     0 0.94 
OBS: 57250.305 i C3   -0.299    5.796   99.000 30.7151 2.4143 12.8398 3.8853     0 0.99 
OBS: 57253.284 z C3   -0.949    2.781   99.000 31.2306 2.4021 10.2881 3.9353     0 0.95 
OBS: 57255.334 g C3   -1.713    2.930   99.000 30.4975 2.4545 4.7003 3.7824     0 0.96 
OBS: 57255.369 r C3    1.750    2.968   99.000 31.2030 2.2241 11.2640 3.7568     0 1.09 
OBS: 57257.281 i C3   -2.018    2.461   99.000 31.5296 2.6435 10.9694 3.7390     0 0.98 
OBS: 57265.302 z C3    2.767    2.612   99.000 31.2332 2.0132 12.0785 3.9599     0 0.99 
OBS: 57265.347 r C3    5.944    4.079   99.000 31.8199 2.3887 26.2111 3.8600     0 1.01 
OBS: 57266.247 i C3   -3.906    3.819   99.000 31.6170 2.3335 18.5534 3.8857     0 0.98 
OBS: 57268.256 g C3  -61.217   14.860   99.000 30.7739 2.5332 20.5201 3.9700 65536 0.96 
OBS: 57276.324 r C3    0.452    1.781   99.000 31.8261 3.0303 9.1124 3.6798     0 1.05 
OBS: 57277.321 z C3    1.775    1.883   99.000 31.2348 1.6668 10.1744 3.9480     0 1.00 
OBS: 57277.368 i C3    0.116    1.728   99.000 31.6482 1.9490 11.4654 3.7491     0 0.97 
OBS: 57278.247 g C3   -0.966    1.758   99.000 30.8360 2.3063 4.3936 3.7469     0 0.98 
OBS: 57283.275 r C3    2.496    1.609   99.000 31.8084 2.0834 11.8293 3.6948     0 0.95 
OBS: 57284.355 i C3    7.301    2.152   99.000 31.5711 2.1198 11.8949 3.7697 65536 1.02 
OBS: 57287.190 z C3    8.068    3.461   99.000 31.1809 3.2587 9.5087 3.9508     0 1.01 
OBS: 57287.253 g C3    5.005    2.549   99.000 30.8546 3.4466 4.5728 3.7563     0 0.99 
OBS: 57287.352 r C3    8.808    2.053   99.000 31.8311 3.2379 9.3433 3.7028     0 0.95 
OBS: 57288.297 r C3   11.231    2.564   99.000 31.8207 3.8083 9.3235 3.6812     0 1.03 
OBS: 57288.317 i C3   21.141    3.074   99.000 31.6372 3.1903 11.7650 3.7449     0 1.00 
OBS: 57291.206 r C3   13.170    6.055   99.000 31.6944 2.5845 30.5067 3.8600     0 0.96 
OBS: 57292.180 z C3   23.696    5.232   99.000 31.2147 3.3783 13.9593 3.9248     0 0.98 
OBS: 57292.227 i C3   22.286    5.156   99.000 31.6364 2.9929 20.8757 3.8821     0 1.00 
OBS: 57297.247 g C3  -11.216    8.476   99.000 30.8618 3.2210 13.5844 3.9641     0 1.05 
OBS: 57297.345 r C3   33.642    4.534   99.000 31.8200 2.9244 20.5227 3.8153     0 1.00 
OBS: 57297.365 i C3   41.582    3.546   99.000 31.6457 2.6277 16.7334 3.8357     0 1.03 
OBS: 57299.154 z C3   40.506    5.984   99.000 30.3140 2.3235 12.5635 4.0011     0 0.99 
OBS: 57302.241 g C3    6.490    1.595   99.000 30.8779 2.3147 4.0973 3.6860     0 1.09 
OBS: 57302.251 r C3   36.094    1.715   99.000 31.8035 2.5457 9.5184 3.6762     0 0.95 
OBS: 57302.267 i C3   48.498    2.343   99.000 31.6441 2.6423 10.8874 3.7497     0 1.00 
OBS: 57304.306 z C3   34.511    4.462   99.000 30.7747 2.5891 9.2830 3.9789     0 1.00 
OBS: 57311.207 g C3    5.924    1.654   99.000 30.8657 2.2163 4.2261 3.6698     0 1.02 
OBS: 57311.216 r C3   33.169    1.249   99.000 31.8017 1.9966 8.8194 3.6866     0 1.03 
OBS: 57311.233 i C3   51.111    1.392   99.000 31.6308 1.7982 9.0373 3.7318     0 1.00 
OBS: 57311.304 z C3   41.369    2.056   99.000 31.0980 1.6942 9.6536 3.9651     0 1.03 
OBS: 57317.161 g C3    0.508    4.088   99.000 30.8254 2.2981 10.0841 3.9163     0 0.94 
OBS: 57317.190 r C3   23.744    2.023   99.000 31.7931 2.0531 14.8122 3.7743     0 1.01 
OBS: 57318.107 i C3   43.858    4.131   99.000 31.6033 2.8814 17.3271 3.8633     0 0.97 
OBS: 57318.131 z C3   43.763    3.703   99.000 31.1979 2.6021 12.7095 3.9580     0 1.03 
OBS: 57325.182 r C3   18.585    3.520   99.000 31.7971 1.7829 24.3506 3.8600     0 0.95 
OBS: 57327.087 g C3    3.188    2.334   99.000 30.7926 2.7928 4.5052 3.7494     0 0.94 
OBS: 57327.096 i C3   29.819    2.262   99.000 31.6127 2.1178 13.5824 3.8191     0 1.03 
