SURVEY:              DES 
SNID: 1306537 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    55.040997
DECL:   -27.559187
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57286.226562    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.48 +- 0.005 
REDSHIFT_CMB: 0.479481 +- 0.005 
VPEC: 3.587282 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01440 
MWEBV_ERR:   0.00040 

HOSTGAL_OBJID:       1122 
HOSTGAL_PHOTOZ:      0.6313 +- 0.0453 
HOSTGAL_SPECZ:       -9.9900 +- -9.0000 
HOSTGAL_SNSEP:       0.97 
HOSTGAL_LOGMASS:      9.666 +- 0.2915    #  OVERRIDE 
HOSTGAL_MAG:         25.24 23.88 23.21 22.77 
HOSTGAL_SB_FLUXCAL:  1.27 4.68 8.20 12.01 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57332.081000 
PRIVATE(DES_mjd_trigger):        57278.233000 

# ---------------------- 
NOBS: 111
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57249.423 g C1    1.173    4.890   99.000 30.7070 2.3900 8.2500 4.0900     0 0.99 
OBS: 57250.330 g C1   13.244   14.948   99.000 29.4120 3.0500 7.5300 4.1200     0 0.91 
OBS: 57250.337 z C1    0.769   20.099   99.000 29.7433 2.2438 20.1070 4.2719     0 0.97 
OBS: 57255.410 g C1   -4.977    7.058   99.000 30.1860 2.5400 7.3900 4.1000     0 0.92 
OBS: 57255.413 r C1   -0.307    8.525   99.000 30.5520 2.8200 11.8900 3.7900     0 0.92 
OBS: 57255.415 i C1    3.834    9.107   99.000 30.9240 2.4900 23.2700 3.9100     0 0.87 
OBS: 57255.417 z C1   -5.689   13.451   99.000 30.4842 2.7008 23.3030 4.2108     0 0.97 
OBS: 57265.363 g C1  -37.320   28.309   99.000 30.7140 2.6200 30.2300 4.3000     0 1.00 
OBS: 57265.366 r C1    8.657   12.335   99.000 30.7540 2.5300 26.9400 3.9400     0 1.02 
OBS: 57265.368 i C1    7.140    9.551   99.000 31.0080 2.2600 28.5600 3.9700     0 0.97 
OBS: 57265.371 z C1   11.119    7.501   99.000 30.6947 2.1369 19.0316 4.2155     0 0.95 
OBS: 57276.340 g C1   54.435    5.694   99.000 30.7280 3.6200 6.3300 4.0700     0 0.81 
OBS: 57276.342 r C1   97.124    8.123   99.000 30.7720 3.5300 9.8400 3.7400     0 0.98 
