SURVEY:              DES 
SNID: 1282736 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    35.809322
DECL:    -6.268094
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57264.906250    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.37908 +- 0.0005 
REDSHIFT_CMB: 0.3779798 +- 0.0005 
VPEC: -15.943546 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02920 
MWEBV_ERR:   0.00060 

HOSTGAL_OBJID:       16474 
HOSTGAL_PHOTOZ:      0.3792 +- 0.0838 
HOSTGAL_SPECZ:       0.3791 +- -9.0000 
HOSTGAL_SNSEP:       1.43 
HOSTGAL_LOGMASS:      10.603 +- 0.0155    #  OVERRIDE 
HOSTGAL_MAG:         22.65 21.30 20.75 20.44 
HOSTGAL_SB_FLUXCAL:  6.43 30.89 35.81 43.87 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57311.287000 
PRIVATE(DES_mjd_trigger):        57257.267000 

# ---------------------- 
NOBS: 103
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57249.279 g X2    2.394    5.545   99.000 30.5830 3.2300 7.9600 3.6800     0 0.98 
OBS: 57249.281 r X2   23.754    7.364   99.000 30.6830 3.0300 11.9100 3.9100     0 1.10 
OBS: 57249.283 i X2    6.655    8.410   99.000 30.9450 2.6300 20.3300 3.9900     0 1.05 
OBS: 57249.286 z X2   29.935    9.721   99.000 30.6288 2.4065 20.1631 3.9455     0 1.04 
OBS: 57253.330 g X2   26.406    4.204   99.000 30.6760 2.6600 7.8100 3.6600     0 1.14 
OBS: 57253.332 r X2   54.205    6.224   99.000 30.7160 2.5500 11.2200 3.9100     0 0.89 
OBS: 57253.336 z X2   63.900    8.733   99.000 30.6697 2.3697 19.2050 3.9748     0 0.97 
OBS: 57257.267 g X2   51.636    6.050   99.000 30.4980 3.1800 7.7400 3.6600     0 1.09 
OBS: 57257.270 r X2   84.079    7.829   99.000 30.6130 2.8500 10.6500 3.8800     0 1.05 
OBS: 57257.272 i X2   85.633    7.853   99.000 30.8700 2.7900 17.8000 3.9400     0 1.03 
OBS: 57257.274 z X2   78.679    9.288   99.000 30.5876 2.5784 17.0912 3.9246     0 1.03 
OBS: 57265.378 g X2   91.335   29.938   99.000 30.7150 2.2600 38.0900 4.0600     0 1.00 
OBS: 57265.380 r X2  112.356   13.776   99.000 30.7230 2.0900 34.2500 4.0600     0 0.96 
OBS: 57265.382 i X2  127.079   10.813   99.000 30.9760 2.0500 36.2000 4.0500     0 0.96 
OBS: 57265.385 z X2  106.359    9.465   99.000 30.6632 2.0190 23.8575 3.9252     0 0.91 
OBS: 57273.328 g X2   41.810    3.966   99.000 30.6800 2.2200 8.2800 3.7100     0 0.96 
OBS: 57273.331 r X2   98.303    4.983   99.000 30.7370 1.9900 10.9700 3.8800     0 1.04 
OBS: 57273.333 i X2  130.887    5.691   99.000 30.9770 2.1500 16.7100 3.9100     0 0.96 
OBS: 57273.335 z X2  116.470    8.372   99.000 30.6747 2.4873 16.4883 3.9322     0 1.01 
OBS: 57278.298 g X2   27.001    4.056   99.000 30.6650 2.5400 7.6800 3.7000     0 0.94 
OBS: 57278.301 r X2   92.472    5.449   99.000 30.7240 2.2100 11.3600 3.9200     0 1.09 
OBS: 57278.303 i X2   98.347    6.431   99.000 30.9720 2.1200 20.0400 4.0000     0 1.06 
OBS: 57278.306 z X2   82.700    7.926   99.000 30.6685 1.9549 20.3397 3.9550     0 1.00 
OBS: 57286.228 g X2   -2.486    8.768   99.000 30.6310 4.5400 7.3900 3.6500     0 0.95 
OBS: 57286.231 r X2   65.515   10.233   99.000 30.6340 4.3600 10.4500 3.9000     0 0.96 
OBS: 57286.233 i X2   88.226   14.542   99.000 30.8950 4.2000 18.4300 3.9000     0 1.05 
OBS: 57288.185 r X2   27.987   12.149   99.000 30.6670 3.7000 17.5000 3.9700     0 1.01 
OBS: 57288.187 i X2   78.415    9.886   99.000 30.9490 3.4100 21.4200 3.9800     0 1.05 
OBS: 57288.189 z X2   47.461   14.392   99.000 30.6321 3.6914 17.4688 3.9040     0 1.01 
OBS: 57297.151 z X2   68.771   69.709   99.000 30.0200 3.5700 55.6900 3.8900 32768 1.17 
OBS: 57298.331 g X2   -1.702   10.216   99.000 30.5370 2.0300 21.0600 4.0200     0 1.01 
OBS: 57298.334 r X2   47.284   14.259   99.000 30.4870 2.3100 26.2900 4.0100     0 1.12 
OBS: 57298.339 z X2  -30.046   53.738   99.000 29.0962 1.8178 40.5771 3.8659 131072 1.01 
OBS: 57299.139 g X2   13.541    7.399   99.000 30.0780 2.3600 8.3100 3.7100     0 0.89 
OBS: 57299.142 r X2   -0.849    9.560   99.000 29.9370 2.1000 12.3800 3.9300     0 1.03 
OBS: 57299.144 i X2   56.771   15.141   99.000 30.0150 2.0600 21.7800 4.0200     0 1.00 
OBS: 57299.147 z X2   47.702   24.658   99.000 29.6063 2.3146 21.4175 3.9923     0 1.02 
OBS: 57303.133 i X2  109.243   34.229   99.000 29.9660 4.4000 22.3200 4.0300     0 1.16 
OBS: 57303.134 z X2  152.380   62.264   99.000 29.3540 3.6800 30.6600 3.9800 32768 0.95 
OBS: 57304.192 g X2    6.554    5.456   99.000 30.4000 2.9400 7.6000 3.6400     0 0.91 
OBS: 57304.194 r X2    7.717   11.224   99.000 29.9240 2.7000 11.3800 3.9200     0 0.94 
OBS: 57304.196 i X2   30.435    6.931   99.000 30.9750 2.4700 18.8900 3.9300     0 1.00 
OBS: 57304.198 z X2   40.975    9.470   99.000 30.6856 2.7510 19.0439 3.9800     0 1.01 
OBS: 57311.280 g X2   -1.624    4.070   99.000 30.6600 2.4600 8.0500 3.6800     0 0.92 
OBS: 57311.282 r X2   17.218    5.982   99.000 30.7210 2.4700 11.7700 3.9000     0 1.00 
OBS: 57311.284 i X2   30.005    5.047   99.000 30.9720 1.9100 16.9500 3.9300     0 1.00 
OBS: 57311.287 z X2   31.066    6.432   99.000 30.6508 1.9433 16.2255 3.9531     0 1.04 
OBS: 57315.192 g X2   -4.386    7.871   99.000 30.4190 3.4200 9.0300 3.8000     0 0.93 
OBS: 57315.194 r X2   16.517    7.543   99.000 30.7070 3.1700 12.0300 3.9100     0 1.12 
OBS: 57315.196 i X2   25.476    8.420   99.000 30.9580 2.9200 20.6300 4.0300     0 1.03 
OBS: 57315.199 z X2   24.569   10.309   99.000 30.6050 2.6392 19.8056 3.9896     0 1.03 
OBS: 57319.263 g X2  -17.649   17.131   99.000 30.7830 3.5700 25.3100 4.0200     0 0.96 
OBS: 57319.265 r X2   -5.851   14.314   99.000 30.7350 3.3100 24.9700 4.0100     0 0.98 
OBS: 57319.267 i X2   45.466   13.487   99.000 30.9580 2.9000 31.3700 4.0200     0 1.03 
OBS: 57319.269 z X2   28.051   16.478   99.000 30.6262 3.1082 25.6786 3.9353     0 1.02 
OBS: 57327.063 g X2    4.315    4.296   99.000 30.5940 2.4300 7.9700 3.6800     0 1.03 
OBS: 57327.065 r X2   -1.346    6.285   99.000 30.6760 2.5300 11.9100 3.9400     0 1.03 
OBS: 57327.070 z X2    0.565   11.582   99.000 30.6268 2.7218 21.9788 3.9452     0 0.94 
OBS: 57331.054 g X2    4.880    5.049   99.000 30.6070 2.9400 7.8900 3.6700     0 0.95 
OBS: 57331.056 r X2   11.975    6.206   99.000 30.6970 2.3600 12.9800 3.9300     0 1.06 
OBS: 57331.058 i X2   24.106    8.277   99.000 30.9540 2.0400 26.1300 3.9800     0 0.94 
OBS: 57331.060 z X2   19.924   11.210   99.000 30.6800 2.1903 26.9795 3.9500     0 1.06 
OBS: 57339.148 g X2   -1.244    5.295   99.000 30.6270 3.2200 7.7500 3.6600     0 1.11 
OBS: 57339.151 r X2   11.257    6.024   99.000 30.7110 2.7300 11.2900 3.8800     0 1.10 
OBS: 57339.153 i X2   12.622    8.201   99.000 30.9650 2.5500 20.7900 4.0300     0 1.00 
OBS: 57339.155 z X2   -2.772    9.507   99.000 30.6810 2.3103 21.8988 3.9349     0 1.05 
OBS: 57345.068 r X2   36.914   31.148   99.000 29.8950 2.4800 27.9000 4.0000     0 1.01 
OBS: 57345.071 z X2  -50.038   88.363   99.000 28.7210 2.3300 48.8700 4.0100 229376 1.12 
OBS: 57346.024 g X2    4.892    9.498   99.000 30.6080 2.1500 19.8300 4.0300     0 0.89 
OBS: 57346.027 r X2    9.976    7.334   99.000 30.6770 1.8800 19.4000 4.0200     0 1.01 
OBS: 57346.029 i X2   19.330    7.126   99.000 30.9430 1.8800 25.7200 3.9600     0 1.04 
OBS: 57346.032 z X2   10.401    7.995   99.000 30.6446 1.7510 22.4576 3.9495     0 0.94 
OBS: 57356.096 g X2    2.160    2.712   99.000 30.6550 1.7400 7.4200 3.6000     0 1.00 
OBS: 57356.098 r X2    7.021    4.024   99.000 30.7070 1.6300 10.3200 3.8500     0 1.04 
OBS: 57356.100 i X2   14.552    4.577   99.000 30.9600 1.5400 20.0800 3.9800     0 0.98 
OBS: 57356.103 z X2    3.889    6.350   99.000 30.6830 1.5049 21.0681 3.9501     0 1.03 
OBS: 57366.054 g X2   -3.299    3.150   99.000 30.6720 2.0700 7.5600 3.6300     0 0.95 
OBS: 57366.056 r X2    6.173    4.391   99.000 30.7060 1.8600 10.7000 3.9000     0 0.90 
OBS: 57366.058 i X2   10.036    5.915   99.000 30.9500 1.7300 21.6200 3.9800     0 1.11 
OBS: 57366.061 z X2   19.830    7.608   99.000 30.6215 1.6640 22.2118 3.9649     0 0.94 
OBS: 57373.051 g X2   -0.445    6.159   99.000 30.6720 2.7400 11.2800 3.9000     0 1.09 
OBS: 57373.053 r X2    9.866    5.125   99.000 30.7400 2.1900 13.1200 3.9200     0 0.96 
OBS: 57373.056 z X2   10.481   12.141   99.000 30.6570 1.7900 33.3200 3.9400 65536 1.00 
OBS: 57385.107 g X2    9.520    5.684   99.000 30.6500 1.8000 14.7800 3.9500     0 0.93 
OBS: 57385.109 r X2    9.935    5.254   99.000 30.7160 1.6500 16.1900 3.9700     0 1.05 
OBS: 57385.111 i X2   -1.661    5.635   99.000 30.9570 1.6300 23.4900 3.9800     0 1.08 
OBS: 57385.114 z X2   14.207    7.188   99.000 30.6380 1.7147 20.9018 3.9549     0 1.02 
OBS: 57389.072 g X2    1.248    4.461   99.000 30.6680 2.9300 7.8100 3.6600     0 0.95 
OBS: 57389.074 r X2   10.894    5.177   99.000 30.7100 2.4600 11.0300 3.8800     0 1.10 
OBS: 57389.076 i X2   10.728    7.460   99.000 30.9570 2.3300 21.7500 3.9800     0 1.02 
OBS: 57389.079 z X2   20.940   12.182   99.000 30.6080 2.7367 23.1038 3.9400     0 0.97 
