SURVEY:              DES 
SNID: 1306390 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    43.316361
DECL:    -0.030057
TYPE:                 101    #  OVERRIDE 
PEAKMJD:              57278.773438    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.41009 +- 0.0005 
REDSHIFT_CMB: 0.4091125 +- 0.0005 
VPEC: -17.842652 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.06580 
MWEBV_ERR:   0.00350 

HOSTGAL_OBJID:       11407 
HOSTGAL_PHOTOZ:      0.4169 +- 0.0519 
HOSTGAL_SPECZ:       -9.9900 +- -9.0000 
HOSTGAL_SNSEP:       0.30 
HOSTGAL_LOGMASS:      10.29 +- 0.073    #  OVERRIDE 
HOSTGAL_MAG:         23.31 21.73 21.18 20.83 
HOSTGAL_SB_FLUXCAL:  8.45 40.84 68.80 100.81 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57305.269000 
PRIVATE(DES_mjd_trigger):        57276.384000 

# ---------------------- 
NOBS: 96
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57249.388 g S1   -3.579    6.376   99.000 30.5150 2.6200 8.5700 3.5900     0 0.98 
OBS: 57249.391 r S1    8.681    6.497   99.000 30.5800 2.3300 12.4000 3.6900     0 0.80 
OBS: 57249.393 i S1   -1.206    7.757   99.000 30.9680 2.1800 21.6800 3.9500     0 0.90 
OBS: 57249.395 z S1  -17.482   10.144   99.000 30.6525 2.1996 21.5703 4.0801     0 1.02 
OBS: 57253.401 g S1   -0.461    5.495   99.000 30.6550 2.4500 8.4300 3.5700     0 0.78 
OBS: 57253.403 r S1    1.759    5.949   99.000 30.7220 2.3800 12.2700 3.6900     0 0.92 
OBS: 57253.405 i S1    1.113    7.436   99.000 30.9700 2.0200 22.3400 3.9700     0 0.98 
OBS: 57253.408 z S1  -10.688    8.949   99.000 30.6695 1.9637 22.3268 4.0759     0 0.95 
OBS: 57258.358 g S1    4.588    4.803   99.000 30.6350 2.0900 7.9900 3.5200     0 0.99 
OBS: 57258.360 r S1    1.575    5.193   99.000 30.7220 2.0000 11.7500 3.6600     0 0.94 
OBS: 57258.362 i S1    5.604    6.783   99.000 30.9520 1.8300 21.3100 3.9600     0 0.87 
OBS: 57258.365 z S1    0.915    8.405   99.000 30.6016 1.7240 20.2844 4.0856     0 1.00 
OBS: 57276.382 g S1   24.952    6.267   99.000 30.6440 3.1000 7.9500 3.5100     0 0.88 
OBS: 57276.384 r S1   81.692    8.066   99.000 30.7110 3.4500 11.3900 3.6500     0 1.00 
OBS: 57276.386 i S1   81.603   10.960   99.000 30.9520 3.2900 19.2700 3.9100     0 0.79 
OBS: 57276.388 z S1   83.949   12.768   99.000 30.5955 3.0942 18.2363 4.0773     0 0.90 
OBS: 57283.260 g S1   26.818    5.784   99.000 30.6280 2.5700 8.2100 3.5500     0 1.02 
OBS: 57283.262 r S1   77.598    5.733   99.000 30.7140 2.2600 11.3600 3.6500     0 0.96 
OBS: 57283.265 i S1   92.360    7.339   99.000 30.9760 2.1500 18.1700 3.8700     0 0.97 
OBS: 57283.267 z S1   90.801    8.505   99.000 30.7090 2.1897 17.6808 4.0500     0 0.94 
OBS: 57287.337 g S1   17.262    6.394   99.000 30.6540 3.3500 8.0500 3.5200     0 1.01 
OBS: 57287.339 r S1   70.276    7.273   99.000 30.7420 3.1100 11.4400 3.6500     0 1.11 
OBS: 57287.342 i S1   81.994    9.824   99.000 30.9680 3.1900 19.1100 3.9200     0 0.90 
OBS: 57287.344 z S1   73.515   12.680   99.000 30.6476 3.2677 19.1935 4.0947     0 1.05 
OBS: 57299.204 g S1   13.097   12.264   99.000 30.0000 2.8100 10.6400 3.7500     0 0.92 
OBS: 57299.207 r S1   43.636   13.258   99.000 29.9790 2.3500 16.1100 3.7800     0 0.96 
OBS: 57299.209 i S1   68.033   18.630   99.000 30.1850 2.1400 27.1700 4.0100     0 0.89 
OBS: 57299.212 z S1   66.426   26.732   99.000 29.7907 2.5671 24.3622 4.0837     0 0.97 
OBS: 57303.180 g S1    7.816    7.474   99.000 30.6140 3.8000 7.8000 3.4900     0 1.01 
OBS: 57303.182 r S1   27.899    8.302   99.000 30.7050 3.4600 11.5500 3.6600     0 0.99 
OBS: 57303.184 i S1   55.576   11.211   99.000 30.9600 3.4900 19.9000 3.9000     0 0.98 
OBS: 57303.187 z S1   12.536   16.649   99.000 30.6361 4.0429 18.7545 4.1100     0 0.94 
OBS: 57304.254 g S1    8.071   10.784   99.000 30.1200 3.7500 8.2300 3.5500     0 0.98 
OBS: 57304.257 r S1   17.616   11.871   99.000 30.0610 3.4100 12.5600 3.7000     0 1.06 
OBS: 57304.259 i S1   33.732   14.908   99.000 30.4610 3.2300 19.3900 3.9200     0 0.95 
OBS: 57304.260 z S1   11.428   28.821   99.000 30.1830 3.4500 26.5000 4.1300 65536 1.11 
OBS: 57305.265 g S1    9.195    9.096   99.000 30.2560 3.4100 8.2000 3.5500     0 0.86 
OBS: 57305.267 r S1   26.827    7.322   99.000 30.7080 3.2900 11.5000 3.6600     0 0.96 
OBS: 57305.269 i S1   50.081    9.098   99.000 30.9590 2.9000 17.3400 3.9200     0 0.91 
OBS: 57305.272 z S1   30.409    8.752   99.000 30.6307 2.4561 15.9035 4.0615     0 0.85 
OBS: 57312.138 g S1    1.615    6.721   99.000 30.5760 3.0800 8.5300 3.5800     0 1.04 
OBS: 57312.140 r S1    8.544    7.487   99.000 30.6830 2.8600 14.0400 3.7400     0 0.97 
OBS: 57312.142 i S1   22.706   14.134   99.000 30.9440 3.1700 26.6800 4.0000     0 0.91 
OBS: 57312.145 z S1   26.083   14.632   99.000 30.6429 2.8698 25.7160 4.0755     0 0.93 
OBS: 57318.178 g S1   19.399   16.718   99.000 30.6230 3.5300 20.4700 3.9600     0 1.02 
OBS: 57318.180 r S1   -1.878   12.307   99.000 30.6830 3.2800 20.0500 3.8200     0 1.00 
OBS: 57318.182 i S1   48.982   13.038   99.000 30.9460 3.0100 26.8600 4.0100     0 0.96 
OBS: 57318.184 z S1   53.249   15.933   99.000 30.6384 3.1911 23.5164 4.0653     0 1.00 
OBS: 57325.212 g S1   -3.799   18.290   99.000 30.6140 1.8500 33.6300 4.0100     0 1.02 
OBS: 57325.214 r S1    7.595   13.615   99.000 30.7070 1.7600 33.1800 3.8700     0 1.10 
OBS: 57325.216 i S1   32.364   10.155   99.000 30.9550 1.6400 38.5500 4.0300     0 0.95 
OBS: 57325.219 z S1   38.518   15.581   99.000 30.6430 1.7700 40.3000 4.0700     0 0.94 
OBS: 57327.120 g S1    0.960    5.261   99.000 30.5970 2.2100 8.3800 3.5700     0 0.94 
OBS: 57327.122 r S1    7.744    5.225   99.000 30.6890 1.9000 12.4100 3.7000     0 1.03 
OBS: 57327.124 i S1   16.198    7.081   99.000 30.9430 1.8900 21.9400 3.9600     0 1.06 
OBS: 57327.127 z S1   20.112    9.414   99.000 30.6200 1.9438 21.8991 4.0796     0 0.95 
OBS: 57331.164 g S1    3.837    5.316   99.000 30.6590 2.4700 8.1300 3.5300     0 0.97 
OBS: 57331.166 r S1    5.978    5.889   99.000 30.7240 2.2500 12.5000 3.7000     0 0.90 
OBS: 57331.168 i S1   16.170    8.627   99.000 30.9760 2.1800 23.3600 3.9300     0 1.10 
OBS: 57331.171 z S1   28.543    9.681   99.000 30.6935 2.1392 22.9945 4.0703     0 0.89 
OBS: 57339.162 g S1   -2.469    6.056   99.000 30.6270 2.7700 8.1900 3.5400     0 0.86 
OBS: 57339.165 r S1    8.998    6.388   99.000 30.7000 2.4800 11.9800 3.6800     0 0.89 
OBS: 57339.167 i S1   19.245    8.502   99.000 30.9550 2.4200 21.0300 3.9700     0 0.89 
OBS: 57339.170 z S1   25.791    9.861   99.000 30.6810 2.2344 21.4173 4.0751     0 0.96 
OBS: 57345.240 g S1    0.709    6.239   99.000 30.6200 3.0900 8.2700 3.5600     0 1.03 
OBS: 57345.243 r S1   -1.558    7.465   99.000 30.7100 2.8800 11.8500 3.6800     0 1.16 
OBS: 57345.245 i S1   12.094   10.640   99.000 30.9620 2.9100 21.5100 3.9500     0 0.88 
OBS: 57345.248 z S1   13.777   10.591   99.000 30.6587 2.3971 21.5737 4.0800     0 1.00 
OBS: 57355.223 g S1    9.299   13.954   99.000 30.5720 2.2100 25.2600 3.9600     0 0.85 
OBS: 57355.226 r S1    7.535    8.736   99.000 30.6700 1.8900 23.9000 3.8200     0 0.93 
OBS: 57355.228 i S1   10.455    8.809   99.000 30.9320 1.8000 30.2700 4.0100     0 1.00 
OBS: 57355.230 z S1    6.603   10.704   99.000 30.6227 2.0181 25.1836 4.1000     0 0.93 
OBS: 57365.121 g S1   -4.777    4.038   99.000 30.6310 1.6700 8.0400 3.5300     0 0.91 
OBS: 57365.123 r S1    6.466    4.052   99.000 30.6980 1.4800 10.9700 3.6500     0 1.01 
OBS: 57365.125 i S1    6.442    5.045   99.000 30.9340 1.4500 17.0600 3.9300     0 0.97 
OBS: 57365.128 z S1   10.803    6.455   99.000 30.5725 1.4903 15.4785 4.1200     0 0.90 
OBS: 57372.113 g S1   -2.377    5.209   99.000 30.6320 2.2600 8.6400 3.6000     0 1.00 
OBS: 57372.115 r S1   13.000    5.057   99.000 30.7040 2.0100 11.6000 3.6700     0 0.90 
OBS: 57372.118 i S1   -3.491    6.921   99.000 30.9450 1.9900 20.4100 4.0000     0 0.92 
OBS: 57372.120 z S1    8.853    8.747   99.000 30.6229 1.8230 20.7043 4.0847     0 0.97 
OBS: 57385.078 g S1   -1.355    4.115   99.000 30.6550 1.8400 7.7200 3.4800     0 0.91 
OBS: 57385.080 r S1   -0.062    4.084   99.000 30.7320 1.7100 10.6200 3.6200     0 1.06 
OBS: 57385.082 i S1   10.670    5.569   99.000 30.9720 1.6000 19.1000 3.9500     0 0.98 
OBS: 57385.085 z S1   -4.125    7.190   99.000 30.6590 1.5693 19.0839 4.1207     0 0.93 
OBS: 57394.042 g S1    1.086    6.638   99.000 30.6360 2.3800 12.0500 3.8200     0 0.96 
OBS: 57394.044 r S1   -4.984    5.594   99.000 30.7220 2.1800 12.6100 3.7000     0 0.92 
OBS: 57394.046 i S1    5.264    7.945   99.000 30.9440 2.1300 21.9800 3.9600     0 1.00 
OBS: 57394.049 z S1   -0.181   10.130   99.000 30.5755 2.0739 21.0185 4.0900     0 0.91 
OBS: 57401.061 g S1   -0.407    5.120   99.000 30.6290 2.0400 9.2700 3.6700     0 1.03 
OBS: 57401.063 r S1   -1.359    5.178   99.000 30.7010 1.9600 11.5900 3.6700     0 0.93 
OBS: 57401.065 i S1    6.224    6.516   99.000 30.9400 1.8800 18.8000 3.9000     0 0.88 
OBS: 57401.068 z S1    1.372    7.248   99.000 30.5790 1.7151 17.3008 4.0600     0 0.95 
OBS: 57408.051 g S1  -23.842   25.056   99.000 30.5740 2.1200 35.3700 4.0100     0 1.00 
OBS: 57408.053 r S1   21.203   17.080   99.000 30.6580 2.1600 35.0700 3.8800     0 0.85 
OBS: 57408.055 i S1   20.310   14.950   99.000 30.9060 2.1200 40.2700 4.0400     0 1.01 
OBS: 57408.057 z S1    8.704   15.556   99.000 30.5063 2.0779 29.6488 4.0700     0 0.98 
