SURVEY:              DES 
SNID: 1337272 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    34.128422
DECL:    -5.680552
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57351.757812    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.504 +- 0.0005 
REDSHIFT_CMB: 0.5027571 +- 0.0005 
VPEC: -13.179381 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02260 
MWEBV_ERR:   0.00070 

HOSTGAL_OBJID:       14722 
HOSTGAL_PHOTOZ:      0.3719 +- 0.0637 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       0.12 
HOSTGAL_LOGMASS:      8.602 +- 0.135    #  OVERRIDE 
HOSTGAL_MAG:         24.92 24.11 23.84 23.79 
HOSTGAL_SB_FLUXCAL:  1.72 4.71 4.50 7.26 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57372.053000 
PRIVATE(DES_mjd_trigger):        57355.156000 

# ---------------------- 
NOBS: 64
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57305.279 g X1    3.428    5.558   99.000 30.6540 2.9900 7.8600 3.6900     0 0.76 
OBS: 57305.281 r X1   -2.949    7.027   99.000 30.7120 2.6800 11.9200 3.6500     0 0.77 
OBS: 57305.283 i X1   -5.560    8.053   99.000 30.9730 2.7700 17.4200 3.7400     0 0.81 
OBS: 57305.286 z X1    2.600    8.194   99.000 30.6291 2.3644 15.4748 4.0100     0 0.96 
OBS: 57311.106 g X1   -4.268    6.594   99.000 30.6280 3.2000 7.8200 3.7300     0 0.86 
OBS: 57311.109 r X1    7.642    9.030   99.000 30.6880 3.1200 11.6400 3.6400     0 0.77 
OBS: 57311.111 i X1  -11.924   11.374   99.000 30.9460 3.3400 20.4700 3.7800     0 0.81 
OBS: 57311.114 z X1  -14.815   14.650   99.000 30.6191 3.3111 18.7625 4.0621     0 0.79 
OBS: 57315.178 g X1    7.599    7.685   99.000 30.5600 2.8900 10.4800 3.8200     0 0.81 
OBS: 57315.181 r X1   16.289    9.609   99.000 30.6650 3.0200 13.5500 3.6900     0 0.89 
OBS: 57315.183 i X1   -7.369   10.523   99.000 30.8660 2.8100 22.2800 3.8100     0 0.81 
OBS: 57315.185 z X1    6.771   18.091   99.000 30.4490 3.1584 20.1451 4.0149     0 0.78 
OBS: 57319.276 g X1  -29.271   15.720   99.000 30.6300 3.0300 25.9800 3.9100     0 0.84 
